index,label,spectral_scale,basis_scale,accepted,rho_psd,rho_unrestricted,unrestricted_same_sign,total_psd_fisher_normalized,min_atom,normalization_residual,generalized_residual,direction_min_rate,direction_max_rate,chord_step,chord_gap,spectrum_margin,basis_orthogonality_residual,status
0,spectrum_local,0.35,0.12,False,0.542993583114108,0.542993583114108,True,-0.45700641688589205,1.3372830291692507e-08,-2.220446049250313e-16,3.417420698498899e-16,0.35497220640629756,1.0,0.0024310718475385215,-0.00010285316965052971,0.01,3.4467612940587507e-15,NO_HIT
1,one_basis_rotation,0.35,0.12,False,0.5432119548450828,0.5432119548450828,True,-0.4567880451549172,1.1276192606220489e-08,2.220446049250313e-16,4.589459235796061e-16,0.3676621633415566,1.0,0.003282285717785627,-0.0001937082146454827,0.014342142020288403,3.424224971916412e-15,NO_HIT
2,three_basis_rotations,0.35,0.12,True,0.5461831461115602,0.5461831461115602,True,-0.45381685388843984,7.452326972864924e-09,0.0,1.469524657503278e-16,0.28531979472539776,1.0,0.0032402121173926526,-0.00018579698548748524,0.010000000000000009,3.516227347267707e-15,NO_HIT
3,source_restart,0.5249999999999999,0.12,True,0.542662347776471,0.542662347776471,True,-0.45733765222352896,4.7995959813424626e-09,0.0,3.437480862221404e-16,0.3267806515298124,1.0,0.005168243790831921,-0.0003499675632934185,0.01870068206456037,3.53750199113329e-15,NO_HIT
4,spectrum_local,0.35,0.12,True,0.5444096744614848,0.5444096744614848,True,-0.4555903255385152,3.0290328811725114e-09,0.0,1.7200267818855711e-16,0.29471798438254726,1.0,0.004301215651616826,-0.00021963943729730318,0.012676456072391755,3.53750199113329e-15,NO_HIT
5,one_basis_rotation,0.35,0.12,False,0.5399990250399981,0.5399990250399981,True,-0.4600009749600019,5.266625502133239e-09,0.0,1.157670606387186e-16,0.28412516717767416,1.0,0.004337893515586956,-0.0002260886674791962,0.013500927673767925,3.51932396276399e-15,NO_HIT
6,three_basis_rotations,0.35,0.12,True,0.543065368238594,0.543065368238594,True,-0.45693463176140603,1.0146632301659197e-08,0.0,2.307061299218797e-16,0.3724168171881797,1.0,0.006131153945186624,-0.0005093668002427165,0.022971405012351894,3.4772450966072658e-15,NO_HIT
7,source_restart,0.5249999999999999,0.12,True,0.5426626620453521,0.5426626620453521,True,-0.4573373379546479,9.855844094845132e-09,-1.1102230246251565e-16,1.381754153063123e-16,0.3711142904376688,1.0,0.0028232367206882988,-0.0001167125002545788,0.011934509148447736,3.4343328330831305e-15,NO_HIT
8,spectrum_local,0.35,0.12,False,0.538586802414107,0.538586802414107,True,-0.46141319758589305,1.7866539232185077e-08,0.0,2.1488822823336052e-16,0.4380927340256779,1.0,0.0020620812213583686,-7.24480803651062e-05,0.010727246712798788,3.4343328330831305e-15,NO_HIT
9,one_basis_rotation,0.35,0.12,True,0.5409398105667589,0.5409398105667589,True,-0.4590601894332411,1.0778540889784377e-08,0.0,4.290848397404526e-16,0.3885597205784063,1.0,0.00298372644332341,-0.0001247870493781278,0.011593559131001463,3.425396271626764e-15,NO_HIT
