index,label,spectral_scale,basis_scale,accepted,rho_psd,rho_unrestricted,unrestricted_same_sign,total_psd_fisher_normalized,min_atom,normalization_residual,generalized_residual,direction_min_rate,direction_max_rate,chord_step,chord_gap,spectrum_margin,basis_orthogonality_residual,status
-1,source_base,0.0,0.0,True,0.5715404864746153,0.5715404864746153,True,-0.4284595135253847,9.763714710141068e-09,0.0,7.578793629312307e-16,0.35862697854907605,1.0,0.0036875441404792273,-0.00019844664425683334,0.013224528133664148,5.4627961779567385e-15,NO_HIT
0,spectrum_local,0.35,0.12,False,0.5687734312098255,0.5687734312098255,True,-0.4312265687901745,7.68998299837532e-09,0.0,4.28333208926105e-16,0.32371380580456577,1.0,0.0031998236723812775,-0.0001237265961568923,0.010358270988900853,5.4627961779567385e-15,NO_HIT
1,one_basis_rotation,0.35,0.12,True,0.5696532307619988,0.5696532307619988,True,-0.4303467692380012,3.6616112741874317e-09,-2.220446049250313e-16,6.369184347093463e-16,0.3099826666009059,1.0,0.003500347740666648,-0.00014165836353097205,0.010850471266823036,5.473441031859574e-15,NO_HIT
2,three_basis_rotations,0.35,0.12,False,0.5663095006070477,0.5663095006070477,True,-0.43369049939295234,1.218097528550568e-09,-1.1102230246251565e-16,5.397973999911499e-16,0.25938951605073174,1.0,0.0038552059282319627,-0.0001388413724443538,0.010000000000000009,5.442620330722226e-15,NO_HIT
3,source_restart,0.5249999999999999,0.12,True,0.5670475254822048,0.5670475254822048,True,-0.43295247451779517,7.766317068307673e-09,4.440892098500626e-16,3.042068029596388e-16,0.31464994799269125,1.0,0.003178134960388518,-0.0001273598027058398,0.010000000000000009,5.426120651501805e-15,NO_HIT
4,spectrum_local,0.35,0.12,False,0.5615230647710614,0.5615230647710614,True,-0.4384769352289386,1.7914323947675944e-08,-2.220446049250313e-16,3.367601478351444e-16,0.41893076213760344,1.0,0.0023870292907054117,-0.00010055953682019947,0.010000000000000009,5.426120651501805e-15,NO_HIT
5,one_basis_rotation,0.35,0.12,True,0.5611597638017216,0.5611597638017216,True,-0.4388402361982784,3.90003524555544e-09,0.0,2.7669733463132707e-16,0.3609950801607923,1.0,0.0046902452864116435,-0.00026017289837731994,0.016931554731419496,5.431431070158025e-15,NO_HIT
6,three_basis_rotations,0.35,0.12,True,0.5541651045517685,0.5541651045517685,True,-0.4458348954482315,8.166323756065634e-09,-4.440892098500626e-16,3.0073627902742223e-16,0.35289535891356894,1.0,0.0032163762730998482,-0.00012602568673347747,0.011350442592966581,5.42727960661213e-15,NO_HIT
7,source_restart,0.5249999999999999,0.12,False,0.5481901805743701,0.5481901805743701,True,-0.4518098194256299,1.4428526310491354e-08,2.220446049250313e-16,1.9665957821473936e-16,0.3725783796728269,1.0,0.00808159045231925,-0.0007976918409182687,0.03011025875904494,5.456401627564321e-15,NO_HIT
8,spectrum_local,0.35,0.12,True,0.5587559289854247,0.5587559289854247,True,-0.4412440710145753,9.221543260824726e-09,0.0,3.444060813775626e-16,0.34752955639380123,1.0,0.0028843067772325558,-0.00011376452247713331,0.010023818547952645,5.42727960661213e-15,NO_HIT
9,one_basis_rotation,0.35,0.12,False,0.5552911289511131,0.5552911289511131,True,-0.4447088710488869,2.1442773319503835e-08,0.0,1.985002465637553e-16,0.4074390415922191,1.0,0.003317728044194187,-0.000181525332653365,0.01351771934590107,5.420646357419071e-15,NO_HIT
10,three_basis_rotations,0.35,0.12,False,0.5419028604841876,0.5419028604841876,True,-0.45809713951581243,9.861559819080234e-09,2.220446049250313e-16,2.031145762990306e-16,0.459904530261113,1.0,0.0031331792443533082,-0.0001502477536066138,0.014409633285981771,5.594673286685818e-15,NO_HIT
