index,mode,margin,label,rho_psd,rho_unrestricted,unrestricted_same_sign,total_psd_fisher_normalized,min_atom,normalization_residual,generalized_residual,direction_min_rate,direction_max_rate,chord_step,chord_gap,status
10,2,0.01640133657711635,logit_spread,0.4125463588884968,0.4125463588884968,True,-0.5874536411115032,7.356488133713705e-08,0.0,1.8995370758667977e-16,0.3581300099346938,1.0,0.0033501209155107087,-0.0001552142520280242,NO_HIT
11,3,0.010846535101594463,five_spectral_clusters,0.5184161566012506,0.5184161566012506,True,-0.4815838433987494,1.1030822709441652e-08,0.0,2.099564683444516e-16,0.2956802061290059,1.0,0.0036683331777921237,-0.00022009166800884827,NO_HIT
12,0,0.01,frozen_logit_neighborhood,0.5157944131235721,0.5157944131235721,True,-0.4842055868764279,2.69589298647209e-11,2.220446049250313e-16,3.241550447636967e-16,0.22948048050185035,1.0,0.0021216159258445715,-7.865520456906694e-05,NO_HIT
13,1,0.0602366664783189,two_edge_clusters,0.44832211476131245,0.44832211476131245,True,-0.5516778852386875,2.410817659427984e-07,0.0,1.3323345700814739e-16,0.4451003278340189,1.0,0.008641774127448293,-0.001405295153571906,NO_HIT
14,2,0.014037889496007521,logit_spread,0.45342245705724066,0.45342245705724066,True,-0.5465775429427593,2.9336207929678905e-13,4.440892098500626e-16,1.7411207711003556e-16,0.08847770109202237,1.0,0.004173663868460714,-0.00016772057720437772,NO_HIT
15,3,0.024753778569199025,five_spectral_clusters,0.4357530886598956,0.4357530886598956,True,-0.5642469113401044,2.304558357854833e-09,0.0,2.277741673126726e-16,0.28823642242177405,1.0,0.0035691938955652426,-0.0001805646779633463,NO_HIT
16,0,0.01,frozen_logit_neighborhood,0.5116990052642362,0.5116990052642362,True,-0.4883009947357638,4.5536966567806265e-11,0.0,1.5110689500127418e-16,0.2042964541964866,1.0,0.002131372488719916,-8.008440086637592e-05,NO_HIT
17,1,0.02332881891881,two_edge_clusters,0.48166529451935186,0.48166529451935186,True,-0.5183347054806482,7.791651705186065e-08,-2.220446049250313e-16,1.8948676678473626e-16,0.49282142957852754,1.0,0.0047337265627351785,-0.0004835630692898718,NO_HIT
18,2,0.01720133440376058,logit_spread,0.4342231944533097,0.4344635694469163,False,-0.5657768055466903,4.895299425928762e-10,2.220446049250313e-16,5.908304431924819e-16,0.026368232751355764,1.0,0.002655615226233643,-9.086163913973877e-05,NO_HIT
19,3,0.010000000000000009,five_spectral_clusters,0.42311587600108175,0.4232336186602162,False,-0.5768841239989182,4.689134644729267e-12,0.0,3.5878727901506427e-16,0.010964458904867707,1.0,0.002411174422014886,-6.043079056805567e-05,NO_HIT
20,0,0.01,frozen_logit_neighborhood,0.510746276704818,0.510746276704818,True,-0.489253723295182,5.656104686459335e-11,0.0,1.796007875851057e-16,0.31434701798305964,1.0,0.0020508416703686246,-6.633253893184587e-05,NO_HIT
21,1,0.030383297220696333,two_edge_clusters,0.5229206655306595,0.5229206655306595,True,-0.4770793344693405,5.1423148897613147e-08,0.0,3.302053181085714e-16,0.40981435434341157,1.0,0.0044411764697206,-0.0003906353855063216,NO_HIT
22,2,0.0200450697001886,logit_spread,0.43539998427194376,0.43539998427194376,True,-0.5646000157280562,9.149534259782248e-08,-1.1102230246251565e-16,1.6064887072622383e-16,0.4261398345711109,1.0,0.0037688027954267097,-0.00021503950762014057,NO_HIT
23,3,0.01939186798801648,five_spectral_clusters,0.4880475356865219,0.4880475356865219,True,-0.5119524643134781,4.339342449660036e-12,-3.3306690738754696e-16,1.6076589733813747e-16,0.16753858904615285,1.0,0.004180848583646076,-0.0003062388593022547,NO_HIT
24,0,0.01,frozen_logit_neighborhood,0.49887489667586504,0.49887489667586504,True,-0.501125103324135,1.3887227128707744e-09,-1.1102230246251565e-16,2.027177305292856e-16,0.2503856091903241,1.0,0.001784079185616065,-5.266091428968167e-05,NO_HIT
25,1,0.01826246686944375,two_edge_clusters,0.49056970310720993,0.49056970310720993,True,-0.5094302968927901,1.8811288003158236e-08,-2.220446049250313e-16,2.2145845014614872e-16,0.3122368189813863,1.0,0.004826062099089494,-0.0003804129330680084,NO_HIT
26,2,0.012640265477885788,logit_spread,0.47305341873290857,0.47305341873290857,True,-0.5269465812670915,1.3964506282288898e-10,0.0,1.7983750918508347e-16,0.3999414316033763,1.0,0.00230842845898689,-9.952917138100759e-05,NO_HIT
27,3,0.016190615576282534,five_spectral_clusters,0.49416281933505424,0.49416281933505424,True,-0.5058371806649458,5.809298976497886e-13,0.0,3.0326940488186725e-16,0.11737812723466254,1.0,0.0044717393433969495,-0.00027013311284651564,NO_HIT
28,0,0.01,frozen_logit_neighborhood,0.5110182483651863,0.5110182483651863,True,-0.4889817516348137,3.1475601737590724e-12,0.0,2.784075821093599e-16,0.21204755420656202,1.0,0.002171203148285639,-7.406350654548532e-05,NO_HIT
29,1,0.012115198006893202,two_edge_clusters,0.49605770162604745,0.49605770162604745,True,-0.5039422983739525,1.9395203195258883e-08,-1.1102230246251565e-16,2.243343807625655e-16,0.3778004648814343,1.0,0.003092596911346744,-0.00018502517722485123,NO_HIT
30,2,0.013595640164718037,logit_spread,0.409112747334095,0.409112747334095,True,-0.590887252665905,1.6281824649316057e-07,0.0,2.234734102625235e-16,0.42203160171109777,1.0,0.002132190430427435,-8.541706187426001e-05,NO_HIT
31,3,0.010269744104560566,five_spectral_clusters,0.4377486443963351,0.4377486443963351,True,-0.5622513556036649,5.05243129433819e-08,-1.1102230246251565e-16,1.7108548862843174e-16,0.3450989572239471,1.0,0.0018938936502824824,-5.8366970224987824e-05,NO_HIT
32,0,0.01,frozen_logit_neighborhood,0.5048345888234779,0.5048345888234779,True,-0.49516541117652213,1.49912691079679e-10,2.220446049250313e-16,3.5608402184487244e-16,0.234549015623959,1.0,0.001942693439711033,-5.6284749678781054e-05,NO_HIT
33,1,0.017056654980594832,two_edge_clusters,0.49818799646829137,0.49818799646829137,True,-0.5018120035317086,4.370673945127039e-08,2.220446049250313e-16,4.0757211776829425e-16,0.3845532121841575,1.0,0.0037963899008904333,-0.00026058227786940336,NO_HIT
34,2,0.017453665772516495,logit_spread,0.4512016341513551,0.4512016341513551,True,-0.5487983658486448,2.9779995459624864e-08,2.220446049250313e-16,3.748068271247105e-16,0.42222809867065025,1.0,0.003281834674485313,-0.00018693469295705256,NO_HIT
35,3,0.023906177956751318,five_spectral_clusters,0.4623382596651774,0.4623382596651774,True,-0.5376617403348226,1.1275769267246436e-08,0.0,2.72600253830829e-16,0.2981442514745528,1.0,0.004377251826164111,-0.0002602022676558846,NO_HIT
36,0,0.01,frozen_logit_neighborhood,0.509721974770157,0.509721974770157,True,-0.490278025229843,1.9443254558410332e-11,2.220446049250313e-16,2.707071434655963e-16,0.20930492337797008,1.0,0.0020578543638282223,-6.347071195289544e-05,NO_HIT
37,1,0.03713228282248171,two_edge_clusters,0.4630900839116852,0.4630900839116852,True,-0.5369099160883148,3.4111585714047976e-07,-1.1102230246251565e-16,2.382361504671815e-16,0.26269583025215626,1.0,0.006149946552267487,-0.0005995602351420715,NO_HIT
38,2,0.018042441076595583,logit_spread,0.48474934846713275,0.48474934846713275,True,-0.5152506515328672,1.695743053317642e-07,0.0,3.2998848422759714e-16,0.38169930617115705,1.0,0.003962673206478505,-0.00027173111367950753,NO_HIT
39,3,0.022533935894225365,five_spectral_clusters,0.47568529093870493,0.47568529093870493,True,-0.5243147090612951,7.467654315603465e-09,0.0,3.487953159516974e-16,0.2968439579380911,1.0,0.004504730126770411,-0.0002904976113997648,NO_HIT
40,0,0.01,frozen_logit_neighborhood,0.5103317681937656,0.5103317681937656,True,-0.4896682318062344,1.0035813515279102e-11,0.0,2.3232595908652427e-16,0.19886510213911276,1.0,0.001981182002624939,-6.150361961143602e-05,NO_HIT
41,1,0.025769751782885097,two_edge_clusters,0.49277762467070996,0.49277762467070996,True,-0.50722237532929,8.396643909615058e-08,0.0,3.7404819208848993e-16,0.4347025491361003,1.0,0.004274739638292486,-0.0003060668991299309,NO_HIT
42,2,0.014603897370090366,logit_spread,0.3958414514455587,0.3958414514455587,True,-0.6041585485544413,6.683741356331796e-08,0.0,1.7121513311771506e-16,0.28155436581866095,1.0,0.0020635424920580994,-6.019016018488088e-05,NO_HIT
43,3,0.01595863176634261,five_spectral_clusters,0.44179853111245493,0.44179853111245493,True,-0.5582014688875451,4.537623857658406e-10,0.0,2.768385186849422e-16,0.11395395895624831,1.0,0.002686646406028304,-9.977410811412568e-05,NO_HIT
44,0,0.01,frozen_logit_neighborhood,0.5134129153582713,0.5134129153582713,True,-0.48658708464172873,1.697020467973534e-12,2.220446049250313e-16,3.4766217724208234e-16,0.1988956694405891,1.0,0.0023116936538752336,-7.776643438539566e-05,NO_HIT
45,1,0.01476393808160124,two_edge_clusters,0.5154690118737821,0.5154690118737821,True,-0.48453098812621787,1.615926708618957e-08,-2.220446049250313e-16,2.58887808940354e-16,0.3477288561158879,1.0,0.0035416159993556687,-0.00023732253972141848,NO_HIT
46,2,0.013037653026612861,logit_spread,0.507980371654771,0.507980371654771,True,-0.49201962834522905,5.488474876497939e-11,0.0,2.2991798065122994e-16,0.2099573167582941,1.0,0.006112757985164359,-0.00031208443814811915,NO_HIT
47,3,0.02168469376894094,five_spectral_clusters,0.4754488335804784,0.4754488335804784,True,-0.5245511664195216,6.61246930085132e-10,0.0,1.6699556840776839e-16,0.29660974994513833,1.0,0.0038041169183914226,-0.00021933689850861526,NO_HIT
48,0,0.01,frozen_logit_neighborhood,0.5106891962952299,0.5106891962952299,True,-0.4893108037047701,1.601246602073091e-12,0.0,3.799328456284597e-16,0.19281504114776868,1.0,0.0022623096989804544,-7.261205731268205e-05,NO_HIT
49,1,0.0350902302341749,two_edge_clusters,0.49431758773576046,0.49431758773576046,True,-0.5056824122642396,9.87488888418278e-08,0.0,1.0607982151587665e-16,0.36941354763824136,1.0,0.006389138513437908,-0.000712803820761998,NO_HIT
50,2,0.013630492753299084,logit_spread,0.4873117693021978,0.4873117693021978,True,-0.5126882306978022,5.5220799958139775e-08,0.0,2.377160447485375e-16,0.44603838884766395,1.0,0.0026137232956763034,-0.00010993488378296945,NO_HIT
51,3,0.012552912968460506,five_spectral_clusters,0.4454464342920076,0.4454464342920076,True,-0.5545535657079924,2.635370711610502e-08,0.0,1.0860281429030028e-16,0.4432963728184176,1.0,0.0022137044373397815,-8.029370232520705e-05,NO_HIT
52,0,0.01,frozen_logit_neighborhood,0.4973235344335287,0.4973235344335287,True,-0.5026764655664713,2.5433872833145987e-10,0.0,4.482996279540972e-16,0.25803407425700353,1.0,0.0018774626860299328,-5.6373032057521755e-05,NO_HIT
53,1,0.04574994964830581,two_edge_clusters,0.4977978512186266,0.4977978512186266,True,-0.5022021487813735,2.6938125485818783e-07,-3.3306690738754696e-16,3.19703474766247e-16,0.5759665105427738,1.0,0.007525105354531343,-0.0012786643183462232,NO_HIT
54,2,0.023585445493301993,logit_spread,0.40103997136054803,0.40103997136054803,True,-0.598960028639452,6.387912481826503e-10,0.0,1.3228081727684397e-16,0.05839769332575367,1.0,0.0034996217500548573,-0.00016447344559633592,NO_HIT
55,3,0.02157226595622974,five_spectral_clusters,0.41443963516294885,0.41443963516294885,True,-0.5855603648370511,2.50776643537253e-09,0.0,2.3301089778532305e-16,0.3271902633644377,1.0,0.00298423710972068,-0.00013825897788066754,NO_HIT
56,0,0.010000000000000009,frozen_logit_neighborhood,0.5133577092517765,0.5133577092517765,True,-0.4866422907482235,1.1584490012055454e-11,-1.1102230246251565e-16,2.205955333218411e-16,0.20886869097417052,1.0,0.0027089867071386476,-0.00011727937173322545,NO_HIT
57,1,0.011876611531737927,two_edge_clusters,0.5220437369584932,0.5220437369584932,True,-0.47795626304150685,2.3518846153785823e-09,-3.3306690738754696e-16,2.236473275490036e-16,0.46278073894447863,1.0,0.0023251326733597245,-0.00013731136171468705,NO_HIT
58,2,0.02725946479192835,logit_spread,0.3461582053927872,0.3461582053927872,True,-0.6538417946072128,1.799705583848061e-07,2.220446049250313e-16,1.6697657135411032e-16,0.3110023736073878,1.0,0.0033010189264101432,-0.00015865109522028575,NO_HIT
59,3,0.015396920120549717,five_spectral_clusters,0.4783905231738917,0.4783905231738917,True,-0.5216094768261084,1.5618379562065862e-09,-2.220446049250313e-16,1.0956993638376982e-16,0.4292189769672183,1.0,0.0032040445633437845,-0.00014191649923578353,NO_HIT
60,0,0.010000000000000009,frozen_logit_neighborhood,0.5069959384483969,0.5069959384483969,True,-0.49300406155160315,1.833023603753763e-11,0.0,2.7184672049099755e-16,0.28272848104731346,1.0,0.001970828071125665,-6.461471428043097e-05,NO_HIT
61,1,0.017149992246637793,two_edge_clusters,0.5178764448185389,0.5178764448185389,True,-0.4821235551814611,2.7424111267061548e-08,0.0,2.934306565288253e-16,0.4164000819571746,1.0,0.004118633254352149,-0.0003200554100084574,NO_HIT
62,2,0.015188344091699614,logit_spread,0.3195862699689108,0.31973628503393203,False,-0.6804137300310892,1.5704670979371372e-09,-2.220446049250313e-16,2.6630872067995764e-16,0.010369021770906971,1.0,0.0015188344091699615,-2.0139552511011516e-05,NO_HIT
63,3,0.019085440491033223,five_spectral_clusters,0.5051686243417649,0.5051686243417649,True,-0.4948313756582351,2.7459232722183043e-09,0.0,4.2210890720321073e-16,0.30219804312485726,1.0,0.003792812872413025,-0.00017337916056892055,NO_HIT
64,0,0.010000000000000009,frozen_logit_neighborhood,0.5055671600105227,0.5055671600105227,True,-0.4944328399894773,5.497947640489082e-11,-1.1102230246251565e-16,1.356409263014181e-16,0.3132333141933875,1.0,0.002980854140617075,-0.00014661573281848916,NO_HIT
65,1,0.025783701945718773,two_edge_clusters,0.4854172464611648,0.4854172464611648,True,-0.5145827535388352,7.476387865717181e-08,0.0,1.4181991385251245e-16,0.5083550075006505,1.0,0.004964205344609857,-0.0004930406588528058,NO_HIT
66,2,0.01721410479982229,logit_spread,0.3348333282482429,0.3348333282482429,True,-0.665166671751757,2.5854545682207907e-07,0.0,3.1520735881800975e-16,0.34569983234215507,1.0,0.0019133960962462585,-3.890262090511243e-05,NO_HIT
67,3,0.01,five_spectral_clusters,0.45660350921674303,0.45660350921674303,True,-0.5433964907832569,2.573237515238354e-10,0.0,4.139182246227116e-16,0.09999335655069035,1.0,0.002240099238325332,-6.678782288904728e-05,NO_HIT
68,0,0.010000000000000009,frozen_logit_neighborhood,0.5121342356420147,0.5121342356420147,True,-0.48786576435798534,9.784295437147832e-11,0.0,1.1064885464320709e-16,0.3037016152501977,1.0,0.0024716538796801923,-0.0001008896472134424,NO_HIT
69,1,0.010871036651475461,two_edge_clusters,0.44333418330226804,0.44333418330226804,True,-0.556665816697732,8.996116460433702e-08,0.0,1.4323504637511407e-16,0.4933337889351423,1.0,0.0019884527996169967,-8.953441512549176e-05,NO_HIT
70,2,0.014591527709939323,logit_spread,0.472927101877579,0.472927101877579,True,-0.527072898122421,3.0516853288612276e-10,0.0,1.238244285302747e-16,0.30958513073916627,1.0,0.004709827136579805,-0.0002887826448336739,NO_HIT
71,3,0.01,five_spectral_clusters,0.3802703390195025,0.38113563011637275,False,-0.6197296609804974,4.210207638415307e-13,-1.1102230246251565e-16,4.685152879039112e-16,0.009212529528213798,1.0,0.002143757306719613,-9.335108165409167e-05,NO_HIT
72,0,0.01,frozen_logit_neighborhood,0.5085503260930497,0.5085503260930497,True,-0.49144967390695027,2.1885865449394728e-11,0.0,2.1943572386499026e-16,0.3112459841598892,1.0,0.0018219089981053656,-5.7609434349181754e-05,NO_HIT
73,1,0.03129277025650264,two_edge_clusters,0.49893294540144184,0.49893294540144184,True,-0.5010670545985582,5.544826700028769e-08,0.0,4.537979940303844e-16,0.258525220672298,1.0,0.004765892826928606,-0.00038149983867974413,NO_HIT
74,2,0.01787367609389148,logit_spread,0.421841066996832,0.421841066996832,True,-0.578158933003168,2.7499347371418986e-07,-1.1102230246251565e-16,2.738090597594408e-16,0.4588152202574311,1.0,0.0020691545506698623,-8.581571234866914e-05,NO_HIT
75,3,0.01959903093314408,five_spectral_clusters,0.4981401897339685,0.4981401897339685,True,-0.5018598102660314,4.5639377804064456e-10,0.0,1.0589931948284676e-16,0.25400141405456295,1.0,0.005224783315753524,-0.0003430912932174124,NO_HIT
76,0,0.01,frozen_logit_neighborhood,0.5164940210801245,0.5164940210801245,True,-0.48350597891987546,1.753860381075165e-12,0.0,2.5844745676198873e-16,0.19738754498351335,1.0,0.0026028393479364653,-9.699456134626416e-05,NO_HIT
77,1,0.013887996122184902,two_edge_clusters,0.517442424492943,0.517442424492943,True,-0.482557575507057,4.3475749422644506e-09,2.220446049250313e-16,6.624203622421422e-16,0.3225112977507652,1.0,0.003364154766176334,-0.00017641169008530966,NO_HIT
78,2,0.015424065061869288,logit_spread,0.37685996437301283,0.37685996437301283,True,-0.6231400356269872,2.1089299134043324e-07,0.0,1.7359912584008281e-16,0.238210655712926,1.0,0.002177842641632123,-5.795906017436181e-05,NO_HIT
79,3,0.012093089901317189,five_spectral_clusters,0.48973261592765777,0.48973261592765777,True,-0.5102673840723422,2.2621700767895406e-08,0.0,4.4326014012693813e-16,0.4269938702304749,1.0,0.0020013116581701035,-7.256328334648288e-05,NO_HIT
80,0,0.010000000000000009,frozen_logit_neighborhood,0.5105243013021448,0.5105243013021448,True,-0.48947569869785523,1.0730854959619744e-11,-1.1102230246251565e-16,4.625908566155012e-16,0.2867303425582307,1.0,0.002336849968586142,-8.828488436130044e-05,NO_HIT
81,1,0.016575434246906846,two_edge_clusters,0.47884572972978456,0.47884572972978456,True,-0.5211542702702154,8.33007818869063e-08,-2.220446049250313e-16,2.7635520009650584e-16,0.37581925476966205,1.0,0.003839435219595816,-0.00029941290755264305,NO_HIT
82,2,0.01532779458680002,logit_spread,0.4534015625986111,0.4534015625986111,True,-0.5465984374013889,2.6894627748347895e-08,-1.1102230246251565e-16,4.2636498144371764e-16,0.438559146495221,1.0,0.0027780906740772302,-0.0001332806840892431,NO_HIT
83,3,0.04020739573742027,five_spectral_clusters,0.3980617268664629,0.3980617268664629,True,-0.6019382731335371,5.166953149094105e-08,0.0,4.838147015482993e-16,0.3404761946534256,1.0,0.00938889327311778,-0.0013449185615783676,NO_HIT
84,0,0.01,frozen_logit_neighborhood,0.510158129261313,0.510158129261313,True,-0.489841870738687,1.4005059732111558e-11,-1.1102230246251565e-16,7.416606014511756e-16,0.2457927241053713,1.0,0.002081148354742253,-6.399947006041629e-05,NO_HIT
85,1,0.011444591498786405,two_edge_clusters,0.502826180285669,0.502826180285669,True,-0.49717381971433094,2.0879152085859478e-08,0.0,2.4550537326196333e-16,0.2117693426779976,1.0,0.0027363129440682436,-0.00012761741652056457,NO_HIT
86,2,0.012660471995549843,logit_spread,0.4164959083434643,0.4164959083434643,True,-0.5835040916565357,1.3737047988038804e-08,2.220446049250313e-16,2.960527712357184e-16,0.38536833713062124,1.0,0.00271809973623352,-9.106012839144029e-05,NO_HIT
87,3,0.010000000000000009,five_spectral_clusters,0.45059495838142616,0.45059495838142616,True,-0.5494050416185738,8.550141089561467e-13,-1.1102230246251565e-16,2.324596233548571e-16,0.08620611225039411,1.0,0.005312462388704386,-0.0001939977972860163,NO_HIT
88,0,0.010000000000000009,frozen_logit_neighborhood,0.5058604489881843,0.5058604489881843,True,-0.4941395510118157,2.291667412047403e-10,0.0,2.035582395177237e-16,0.33045803609788826,1.0,0.0021287494167903935,-7.966328272956957e-05,NO_HIT
89,1,0.016462511539983127,two_edge_clusters,0.503295768383557,0.503295768383557,True,-0.49670423161644295,1.3611749263506918e-07,0.0,6.081054105012284e-16,0.4999125061502752,1.0,0.0028229531075806506,-0.0001428544096118145,NO_HIT
90,2,0.012686546303414415,logit_spread,0.4838308325514894,0.4838308325514894,True,-0.5161691674485106,5.0519960721466664e-09,0.0,4.145396155198497e-16,0.2711322221004387,1.0,0.00327119034005477,-0.00014709270288726373,NO_HIT
91,3,0.04278369094313039,five_spectral_clusters,0.37605966825314835,0.37605966825314835,True,-0.6239403317468517,9.391216854841664e-08,-2.220446049250313e-16,1.5154160484306172e-16,0.36530561274156476,1.0,0.005873069657815073,-0.0004262929994069964,NO_HIT
92,0,0.010000000000000009,frozen_logit_neighborhood,0.5128334914554533,0.5128334914554533,True,-0.4871665085445467,3.6071668473980344e-11,-4.440892098500626e-16,8.278989885764495e-16,0.2616465231012669,1.0,0.002247373824097261,-8.518973845372813e-05,NO_HIT
93,1,0.021571154203022344,two_edge_clusters,0.48093008098926904,0.48093008098926904,True,-0.519069919010731,2.1132791415872237e-08,0.0,3.488199651022485e-16,0.511485590114379,1.0,0.00421735325880805,-0.0003547863582307187,NO_HIT
94,2,0.01340336475050008,logit_spread,0.5343002313167713,0.5343002313167713,True,-0.4656997686832287,2.3255097715859784e-09,-1.1102230246251565e-16,2.971518316597813e-16,0.21046235561988502,1.0,0.0063685330856544375,-0.0003357362881404313,NO_HIT
95,3,0.021937121434851825,five_spectral_clusters,0.4836704201627985,0.4836704201627985,True,-0.5163295798372015,3.9103944863758417e-10,0.0,2.436845703165491e-16,0.16934746100965586,1.0,0.0036435525868307944,-0.00026549514448870326,NO_HIT
96,0,0.01,frozen_logit_neighborhood,0.5053817481459013,0.5053817481459013,True,-0.4946182518540987,3.09132133226612e-10,-2.220446049250313e-16,1.7731846436713476e-16,0.32152114527419356,1.0,0.0020292181562968207,-6.142557085908606e-05,NO_HIT
97,1,0.0512247711486129,two_edge_clusters,0.47862473898164176,0.47862473898164176,True,-0.5213752610183582,3.7972250395514415e-07,0.0,2.405165918341485e-16,0.6025676952519713,1.0,0.006322986521351329,-0.0008302818808392232,NO_HIT
98,2,0.016902762337603017,logit_spread,0.3580323245230246,0.3580323245230246,True,-0.6419676754769754,6.151635322251742e-08,0.0,1.7595046254053623e-16,0.2661931960982606,1.0,0.0062610740301813975,-0.00044048368046833986,NO_HIT
99,3,0.012075722156669251,five_spectral_clusters,0.42969801224284354,0.42969801224284354,True,-0.5703019877571565,4.0769036739810915e-08,-1.1102230246251565e-16,1.567463821982226e-16,0.3245731235843425,1.0,0.0017374356100782814,-4.934978245163535e-05,NO_HIT
100,0,0.010000000000000009,frozen_logit_neighborhood,0.5127732649610026,0.5127732649610026,True,-0.4872267350389974,3.6832547139729547e-11,2.220446049250313e-16,2.280622660989762e-16,0.23266440319737663,1.0,0.003304117070724344,-0.00017982531532556578,NO_HIT
101,1,0.04214991148641609,two_edge_clusters,0.4462068570041628,0.4462068570041628,True,-0.5537931429958372,2.848102253225104e-07,-2.220446049250313e-16,2.6293492286993885e-16,0.5915574844217392,1.0,0.006800859532280002,-0.0007878958189984075,NO_HIT
102,2,0.012540328152131651,logit_spread,0.45284909281463487,0.45284909281463487,True,-0.5471509071853651,3.8844719715924956e-07,-2.220446049250313e-16,4.0880179878741713e-16,0.4105048765195774,1.0,0.003054854855429127,-0.00017397022749587876,NO_HIT
103,3,0.01,five_spectral_clusters,0.3953549925821799,0.3953549925821799,True,-0.6046450074178201,9.55446701298202e-07,0.0,3.2910164071776734e-16,0.3991533568627602,1.0,0.0013087453718169354,-2.2617388315104847e-05,NO_HIT
104,0,0.010000000000000009,frozen_logit_neighborhood,0.5110303487897462,0.5110303487897462,True,-0.4889696512102538,1.7237892215392443e-11,0.0,3.667532064172669e-16,0.2755017742982857,1.0,0.002322105682177328,-8.452239798195649e-05,NO_HIT
105,1,0.019873418672711862,two_edge_clusters,0.4804865434551059,0.4804865434551059,True,-0.5195134565448941,1.180037891447085e-07,0.0,1.6732435799107174e-16,0.3361149979485931,1.0,0.004964370687803952,-0.0004436200885713504,NO_HIT
106,2,0.014564440357872965,logit_spread,0.4440517740646854,0.4440517740646854,True,-0.5559482259353146,2.199159285193869e-08,0.0,2.586434873866467e-16,0.3924491308447224,1.0,0.002907060227264462,-0.00015315075947608392,NO_HIT
107,3,0.010000000000000009,five_spectral_clusters,0.4902435468676789,0.4902435468676789,True,-0.5097564531323211,8.097979002789616e-09,0.0,3.1488602017576004e-16,0.3300953105780918,1.0,0.00302942807108866,-0.000107074339089408,NO_HIT
108,0,0.01,frozen_logit_neighborhood,0.5080415130344914,0.5080415130344914,True,-0.4919584869655086,2.3851911480531444e-11,2.220446049250313e-16,2.038576913637477e-16,0.2504677812468398,1.0,0.0019023897236239047,-6.162158250155869e-05,NO_HIT
109,1,0.024241391343668324,two_edge_clusters,0.5134735894655048,0.5134735894655048,True,-0.4865264105344952,2.3312381475534365e-08,-2.220446049250313e-16,5.983894501062425e-16,0.5360005339788957,1.0,0.003481684641139765,-0.00025273486356525154,NO_HIT
110,2,0.013550553043969682,logit_spread,0.44643018403073104,0.44643018403073104,True,-0.553569815969269,2.0654655849889894e-09,2.220446049250313e-16,2.9549404683867627e-16,0.4092188082250049,1.0,0.0033113221512827058,-0.0001710779386732142,NO_HIT
111,3,0.021694057005656298,five_spectral_clusters,0.4085103640196269,0.4085103640196269,True,-0.5914896359803731,1.8493558724290973e-08,0.0,2.399655412606857e-16,0.4027568414222776,1.0,0.0037795670806712828,-0.00022697988273723269,NO_HIT
