index,label,spectral_scale,basis_scale,accepted,rho_psd,rho_unrestricted,unrestricted_same_sign,total_psd_fisher_normalized,min_atom,normalization_residual,generalized_residual,direction_min_rate,direction_max_rate,chord_step,chord_gap,spectrum_margin,basis_orthogonality_residual,status
-1,source_base,0.0,0.0,True,0.1026394415955604,0.1026394415955604,True,-0.8973605584044396,0.0001245080619439747,2.220446049250313e-16,6.996581620242011e-17,0.8413009477735757,1.0,0.01,-0.002117400743046005,0.32000000000000006,5.54012239696602e-15,NO_HIT
0,spectrum_local,0.35,0.12,False,0.09138434032262938,0.09138434032262938,True,-0.9086156596773707,0.0001239732875605752,2.220446049250313e-16,1.0800508159975159e-16,0.22073124782617792,1.0,0.01,-0.0009408367151149122,0.3,5.54012239696602e-15,NO_HIT
1,one_basis_rotation,0.35,0.12,True,0.10189285818965349,0.10189285818965349,True,-0.8981071418103466,7.901468700570945e-05,0.0,1.8228869940076342e-16,0.18438153072756025,1.0,0.01,-0.0013262733350387634,0.3,5.540185792392653e-15,NO_HIT
2,three_basis_rotations,0.35,0.12,False,0.07396684059516015,0.07396684059516015,True,-0.9260331594048399,0.00010686613116963325,-2.220446049250313e-16,4.5671575817485183e-17,0.10019423289885035,1.0,0.01,-0.0012070391832477156,0.3,5.598547444095205e-15,NO_HIT
3,source_restart,0.5249999999999999,0.12,False,0.07590650851666414,0.07590650851666414,True,-0.9240934914833359,7.925983876040605e-05,-2.220446049250313e-16,1.6744531368808097e-16,0.10264164556753057,1.0,0.01,-0.0010165512551427724,0.30000000000000004,5.610332537110518e-15,NO_HIT
4,spectrum_local,0.35,0.12,False,0.09462359383156534,0.09462359383156534,True,-0.9053764061684346,0.0001279672987220998,2.220446049250313e-16,4.478148756429919e-17,0.5310649275442436,1.0,0.01,-0.0013064377831017993,0.3,5.540185792392653e-15,NO_HIT
5,one_basis_rotation,0.35,0.12,False,0.08422348005020858,0.08422348005020858,True,-0.9157765199497914,7.643544536739189e-05,0.0,5.2369084335668677e-17,0.16575790383581185,1.0,0.01,-0.0008865488955951406,0.3,5.465095817007056e-15,NO_HIT
6,three_basis_rotations,0.35,0.12,False,0.09283581353128194,0.09283581353128194,True,-0.9071641864687181,6.837523153282187e-05,0.0,8.428951015473441e-17,0.05168128822643174,1.0,0.01,-0.0009458659160443972,0.3,5.5493377387130294e-15,NO_HIT
7,source_restart,0.5249999999999999,0.12,False,0.07853815372907999,0.07853815372907999,True,-0.92146184627092,0.00010074267661161409,2.220446049250313e-16,9.430381937570558e-17,0.03661332452895834,1.0,0.01,-0.0009555384126684885,0.3,5.646570490393474e-15,NO_HIT
8,spectrum_local,0.35,0.12,False,0.0862087497524469,0.08633194172385233,False,-0.9137912502475531,5.002657382724842e-05,-2.220446049250313e-16,7.604915158081187e-17,0.007711820243092014,1.0,0.01,-0.0006582462194018035,0.3,5.540185792392653e-15,NO_HIT
9,one_basis_rotation,0.35,0.12,True,0.09799436923062368,0.09799436923062368,True,-0.9020056307693763,4.355808381088796e-05,0.0,1.065455107847898e-16,0.12837631581409573,1.0,0.01,-0.0011894846673374815,0.3,5.577373114454169e-15,NO_HIT
10,three_basis_rotations,0.35,0.12,False,0.07602203627611429,0.07616755228390759,False,-0.9239779637238857,8.105207137217265e-05,0.0,2.965391064546828e-17,0.009074281899051111,1.0,0.01,-0.0007813647296419646,0.3,5.677637744406453e-15,NO_HIT
11,source_restart,0.5249999999999999,0.12,True,0.09416916117046724,0.09416916117046724,True,-0.9058308388295327,4.8207379078182304e-05,2.220446049250313e-16,1.3171172993762788e-16,0.22461691830423794,1.0,0.01,-0.0010075839046503887,0.3,5.466956868531546e-15,NO_HIT
12,spectrum_local,0.35,0.12,False,0.077165957869914,0.077165957869914,True,-0.922834042130086,4.987988213206664e-05,0.0,1.1472884737667513e-16,0.11125818548483599,1.0,0.01,-0.0007527190723664035,0.30000000000000004,5.466956868531546e-15,NO_HIT
13,one_basis_rotation,0.35,0.12,False,0.06615223706116617,0.06615223706116617,True,-0.9338477629388339,8.173399357467722e-05,-1.1102230246251565e-16,3.7862653930487237e-17,0.021560029843108713,1.0,0.01,-0.0005969705154740268,0.3,5.316434368599276e-15,NO_HIT
14,three_basis_rotations,0.35,0.12,True,0.11511362747708485,0.11511362747708485,True,-0.8848863725229151,3.117285696605581e-05,2.220446049250313e-16,1.810783077638963e-16,0.08479407755946437,1.0,0.01,-0.0013396327859851453,0.3,5.404387141872867e-15,NO_HIT
15,source_restart,0.5249999999999999,0.12,True,0.11580115060589467,0.11580115060589467,True,-0.8841988493941053,0.0001139918784737117,0.0,7.200923515111364e-17,0.2783717909376483,1.0,0.01,-0.0013762254481477498,0.3,5.518195554565584e-15,NO_HIT
