index,mode,margin,label,rho_psd,rho_unrestricted,unrestricted_same_sign,total_psd_fisher_normalized,min_atom,normalization_residual,generalized_residual,direction_min_rate,direction_max_rate,chord_step,chord_gap,status
580,0,0.010000000000000009,frozen_logit_neighborhood,0.5133358869038632,0.5133358869038632,True,-0.4866641130961368,5.276844263923701e-12,2.220446049250313e-16,6.231502149294808e-16,0.225665335716018,1.0,0.002267958269645875,-9.313141733358066e-05,NO_HIT
581,1,0.03222230353186135,two_edge_clusters,0.47457774541154213,0.47457774541154213,True,-0.5254222545884579,1.861820749201877e-07,4.440892098500626e-16,1.5398533684116025e-16,0.5414075531118927,1.0,0.004470206600216315,-0.0003681754688704686,NO_HIT
582,2,0.013707404161086446,logit_spread,0.46687499126692134,0.46687499126692134,True,-0.5331250087330787,5.038349827971678e-11,-2.220446049250313e-16,2.1686221269430954e-16,0.18750145273618507,1.0,0.0031425113032746456,-0.00011381219891060113,NO_HIT
583,3,0.010000000000000009,five_spectral_clusters,0.483138296764016,0.483138296764016,True,-0.516861703235984,2.9480596023957037e-12,-2.220446049250313e-16,2.417962032292748e-16,0.08722773553565029,1.0,0.0025433834675563215,-7.423747454460283e-05,NO_HIT
584,0,0.01,frozen_logit_neighborhood,0.5099086010998408,0.5099086010998408,True,-0.4900913989001592,7.29877026115621e-12,0.0,4.156757212299783e-16,0.22742721839733748,1.0,0.002179864056508509,-6.68132466996596e-05,NO_HIT
585,1,0.021070501514867362,two_edge_clusters,0.5069281575436011,0.5069281575436011,True,-0.4930718424563989,5.7411152959348304e-08,2.220446049250313e-16,2.9257864451846275e-16,0.38615818147214526,1.0,0.0036332036736897774,-0.00026728611509962974,NO_HIT
586,2,0.015049475980478899,logit_spread,0.3752705943553032,0.3752705943553032,True,-0.6247294056446968,7.473346545721346e-07,0.0,6.583892885154489e-16,0.4952878616649746,1.0,0.002503404961372721,-9.029701653062716e-05,NO_HIT
587,3,0.028146109102013095,five_spectral_clusters,0.3182408526024708,0.3182492690640028,False,-0.6817591473975292,3.1166503564844926e-11,0.0,1.6773409090955307e-16,0.013559013612577787,1.0,0.007122443431453665,-0.00037567611701305736,NO_HIT
588,0,0.01,frozen_logit_neighborhood,0.5075306226875091,0.5075306226875091,True,-0.49246937731249085,1.5127420322763296e-10,0.0,2.6183384167131405e-16,0.273737331307568,1.0,0.0018345332575062283,-6.0042639973723055e-05,NO_HIT
589,1,0.017218264497737112,two_edge_clusters,0.4612111617285319,0.4612111617285319,True,-0.5387888382714681,9.572209279022428e-08,0.0,3.0936747889792394e-16,0.20265273545283471,1.0,0.002489015613915164,-0.00012228892973897842,NO_HIT
590,2,0.0152407250727149,logit_spread,0.39839724228277706,0.39839724228277706,True,-0.6016027577172229,2.812703601823399e-07,0.0,2.636911615099433e-16,0.39674445205404546,1.0,0.0019673150926885446,-6.676812053374448e-05,NO_HIT
591,3,0.019827205811198678,five_spectral_clusters,0.43372607109749695,0.4337487975374318,False,-0.566273928902503,2.17169027290082e-08,2.220446049250313e-16,1.4972428579717795e-16,0.0035570164832651866,1.0,0.002428444567596406,-0.00010462503995789518,NO_HIT
592,0,0.010000000000000009,frozen_logit_neighborhood,0.507238019704576,0.507238019704576,True,-0.49276198029542395,2.4450553264940295e-10,2.220446049250313e-16,2.4349215151106434e-16,0.27247893569642234,1.0,0.0028520033136888393,-0.00013687455920852187,NO_HIT
593,1,0.01374595034700965,two_edge_clusters,0.5038362449447533,0.5038362449447533,True,-0.4961637550552467,2.8311729980452424e-08,0.0,2.2158080902616154e-16,0.27354614565882474,1.0,0.002754007415043008,-0.0001440822645930595,NO_HIT
594,2,0.018423578452473346,logit_spread,0.449096214564064,0.449096214564064,True,-0.550903785435936,1.6976474270894022e-08,-2.220446049250313e-16,1.3663800775949594e-16,0.41334261163811703,1.0,0.0022575605020600516,-9.625278316516273e-05,NO_HIT
595,3,0.010000000000000009,five_spectral_clusters,0.36910171110804396,0.36910171110804396,True,-0.6308982888919561,3.942561688972579e-11,0.0,2.009224200708763e-16,0.013641861708855925,1.0,0.0022643763766400176,-5.362654960361368e-05,NO_HIT
596,0,0.010000000000000009,frozen_logit_neighborhood,0.5047693574998274,0.5047693574998274,True,-0.49523064250017257,3.095695278592065e-11,0.0,1.6557446514822783e-16,0.2272523065934783,1.0,0.002104945162474316,-7.244888777346858e-05,NO_HIT
