index,label,spectral_scale,basis_scale,accepted,rho_psd,rho_unrestricted,unrestricted_same_sign,total_psd_fisher_normalized,min_atom,normalization_residual,generalized_residual,direction_min_rate,direction_max_rate,chord_step,chord_gap,spectrum_margin,basis_orthogonality_residual,status
0,spectrum_local,0.35,0.12,False,0.5453418241883556,0.5453418241883556,True,-0.45465817581164436,1.9104231510762917e-09,-1.1102230246251565e-16,3.9334682961872583e-16,0.2720840142942721,1.0,0.0032795250337481954,-0.00018965145575933207,0.01254613909994174,3.4467612940587507e-15,NO_HIT
1,one_basis_rotation,0.35,0.12,True,0.5461821295654434,0.5461821295654434,True,-0.45381787043455657,1.063534552688638e-08,0.0,1.4553437156015232e-16,0.32144194204935167,1.0,0.003944568132642586,-0.0002535580834299722,0.014184336294725042,3.4153450275312798e-15,NO_HIT
2,three_basis_rotations,0.35,0.12,True,0.5431942209822351,0.5431942209822351,True,-0.45680577901776487,7.404149686244117e-09,-1.1102230246251565e-16,2.0564078395068504e-16,0.30514089442658077,1.0,0.002926960620360051,-0.00013093675159403517,0.010000000000000009,3.415712627144404e-15,NO_HIT
3,source_restart,0.5249999999999999,0.12,False,0.5387838175850204,0.5387838175850204,True,-0.46121618241497964,2.947970486303822e-09,2.220446049250313e-16,3.2126205717429293e-16,0.303890714976009,1.0,0.003452214005045919,-0.00017849879364995047,0.010490957822435958,3.473388986297696e-15,NO_HIT
4,spectrum_local,0.35,0.12,True,0.5444397404314383,0.5444397404314383,True,-0.4555602595685617,6.616277292632026e-09,0.0,7.232591928312669e-16,0.30528859107622724,1.0,0.002801943528940307,-0.0001286606388291034,0.010000000000000009,3.415712627144404e-15,NO_HIT
5,one_basis_rotation,0.35,0.12,True,0.544461341087946,0.544461341087946,True,-0.45553865891205403,3.1129601714211617e-09,-1.1102230246251565e-16,3.1754279932146703e-16,0.2824119184680516,1.0,0.0026742093589417703,-0.0001349201548936918,0.010000000000000009,3.4181103460895847e-15,NO_HIT
6,three_basis_rotations,0.35,0.12,True,0.5451851611903571,0.5451851611903571,True,-0.4548148388096429,3.3087592827523944e-09,-3.3306690738754696e-16,5.893851974063964e-16,0.3029663912318852,1.0,0.0036817379856576428,-0.00018793629451963056,0.011672746312398896,3.328227788264029e-15,NO_HIT
7,source_restart,0.5249999999999999,0.12,False,0.5345029678427382,0.5345029678427382,True,-0.4654970321572618,1.0521229037232644e-09,-2.220446049250313e-16,1.844240867602455e-16,0.3522073956589501,1.0,0.0028936727288799194,-0.00015604900866694749,0.011440878708692008,3.4672547945817716e-15,NO_HIT
8,spectrum_local,0.35,0.12,True,0.5433919339625617,0.5433919339625617,True,-0.4566080660374383,8.952866286037759e-10,0.0,4.1047083599609396e-16,0.2998628447587891,1.0,0.003412491038407372,-0.00019724314854663305,0.010232792704907087,3.328227788264029e-15,NO_HIT
9,one_basis_rotation,0.35,0.12,True,0.54449739548728,0.54449739548728,True,-0.45550260451271996,2.1733463435029027e-09,-1.1102230246251565e-16,2.9740173253946715e-16,0.2924017478897519,1.0,0.0034115779463524953,-0.00015843279867500115,0.01,3.2702475153340174e-15,NO_HIT
10,three_basis_rotations,0.35,0.12,True,0.544195300687292,0.544195300687292,True,-0.45580469931270795,1.4073701853354145e-09,2.220446049250313e-16,3.4871770994699253e-16,0.3310735905968407,1.0,0.00302047649949142,-0.00015948308098590047,0.010000000000000009,3.32426451047862e-15,NO_HIT
11,source_restart,0.5249999999999999,0.12,True,0.5431084970111499,0.5431084970111499,True,-0.45689150298885006,5.691499246076697e-09,-2.220446049250313e-16,4.162485222913822e-16,0.2924204197694502,1.0,0.0032854824993215613,-0.00022042150975654096,0.014377277282317647,3.45328852557661e-15,NO_HIT
12,spectrum_local,0.35,0.12,True,0.5417175291462699,0.5417175291462699,True,-0.4582824708537301,5.25724582366748e-09,0.0,1.9275415110638856e-16,0.30663013550058615,1.0,0.0026742999498762625,-0.00013604390453902937,0.010000000000000009,3.45328852557661e-15,NO_HIT
13,one_basis_rotation,0.35,0.12,False,0.5345111546582655,0.5345111546582655,True,-0.4654888453417345,4.15027958679736e-09,0.0,2.536538167537626e-16,0.23034274240481764,1.0,0.0028776637891438613,-0.00012098121239034754,0.010564520430240738,3.44009116938835e-15,NO_HIT
14,three_basis_rotations,0.35,0.12,False,0.5350888647442311,0.5350888647442311,True,-0.4649111352557689,1.5656437211220639e-09,-1.1102230246251565e-16,2.3550312617832076e-16,0.27309102409301383,1.0,0.0028825690598150936,-0.0001720405328091701,0.010000000000000009,3.596090061361662e-15,NO_HIT
15,source_restart,0.5249999999999999,0.12,True,0.5478670246117555,0.5478670246117555,True,-0.4521329753882445,1.8884258138775263e-08,-2.220446049250313e-16,7.395325888408474e-16,0.36065693147137035,1.0,0.004566274201940726,-0.0004045156315228837,0.018709000201751924,3.3954759151785997e-15,NO_HIT
16,spectrum_local,0.35,0.12,False,0.543316293439848,0.543316293439848,True,-0.456683706560152,1.1661138778149475e-08,-4.440892098500626e-16,7.088752494301434e-16,0.3342185660521065,1.0,0.00454948953860187,-0.0004094658722006983,0.019205278740103762,3.3954759151785997e-15,NO_HIT
17,one_basis_rotation,0.35,0.12,True,0.5475363854624127,0.5475363854624127,True,-0.4524636145375873,4.260927706379088e-09,2.220446049250313e-16,4.207475465366104e-16,0.28184540263993413,1.0,0.004675140805690174,-0.0004023258807821506,0.016724183886269617,3.4853140073334556e-15,NO_HIT
18,three_basis_rotations,0.35,0.12,False,0.5405844758063838,0.5405844758063838,True,-0.4594155241936162,2.780531061342805e-09,0.0,2.4224862294496147e-16,0.2706421132970503,1.0,0.005868602600192913,-0.0004703203330906902,0.01710230705384595,3.47728402653411e-15,NO_HIT
19,source_restart,0.5249999999999999,0.12,False,0.5453534943022501,0.5453534943022501,True,-0.4546465056977499,1.996877138882237e-09,-3.3306690738754696e-16,3.1649621725795574e-16,0.30677571760986555,1.0,0.002786163284565764,-0.00016447174137290688,0.01,3.462670093895524e-15,NO_HIT
20,spectrum_local,0.35,0.12,True,0.547854178196598,0.547854178196598,True,-0.452145821803402,4.584513858866563e-09,0.0,3.119714118980311e-16,0.2632999222149758,1.0,0.004056702638885327,-0.000281875462428971,0.013597309876959063,3.4853140073334556e-15,NO_HIT
