11 -0x1.f9c584f535431p-11 -0x1.f9c584f534737p-11 0x1.fffffffffff88p-1 0x1.000000000003fp+0 -0x1.01a0000000002p-48 0x1.01b0000000002p-48 -0x1.d5f0000000002p-49 0x1.d5e0000000002p-49 0.9634528 262144
12 -0x1.e8efc5809648cp-11 -0x1.e8efc580957abp-11 0x1.fffffffffff89p-1 0x1.000000000003fp+0 -0x1.fb20000000003p-49 0x1.fae0000000003p-49 -0x1.d2f0000000002p-49 0x1.d300000000002p-49 0.9879082 262144
13 -0x1.d7cdfb7a5509ep-11 -0x1.d7cdfb7a543dbp-11 0x1.fffffffffff88p-1 0x1.000000000003ep+0 -0x1.efa0000000002p-49 0x1.ef80000000002p-49 -0x1.cd70000000002p-49 0x1.cd70000000002p-49 1.0049757 262144
14 -0x1.c69158bd92f49p-11 -0x1.c69158bd92298p-11 0x1.fffffffffff88p-1 0x1.000000000003fp+0 -0x1.e9e0000000002p-49 0x1.e9a0000000002p-49 -0x1.cd30000000002p-49 0x1.cd50000000002p-49 0.9844677 262144
15 -0x1.b5691b796e88ep-11 -0x1.b5691b796dbfcp-11 0x1.fffffffffff89p-1 0x1.000000000003ep+0 -0x1.dd00000000002p-49 0x1.dce0000000002p-49 -0x1.c7b0000000002p-49 0x1.c770000000002p-49 0.9522024 262144
16 -0x1.a481ec71f663bp-11 -0x1.a481ec71f59bcp-11 0x1.fffffffffff88p-1 0x1.000000000003fp+0 -0x1.d600000000002p-49 0x1.d620000000002p-49 -0x1.c5b0000000002p-49 0x1.c5b0000000002p-49 0.9925908 262144
17 -0x1.94055b20f4073p-11 -0x1.94055b20f340ap-11 0x1.fffffffffff89p-1 0x1.000000000003ep+0 -0x1.ccc0000000002p-49 0x1.cd00000000002p-49 -0x1.c2c0000000002p-49 0x1.c300000000002p-49 0.9693434 262144
18 -0x1.841979b1117d7p-11 -0x1.841979b110b7fp-11 0x1.fffffffffff88p-1 0x1.000000000003fp+0 -0x1.c440000000002p-49 0x1.c440000000002p-49 -0x1.c130000000002p-49 0x1.c160000000002p-49 1.0204113 262144
19 -0x1.74e0999669b07p-11 -0x1.74e0999668ec1p-11 0x1.fffffffffff88p-1 0x1.000000000003fp+0 -0x1.be40000000002p-49 0x1.bde0000000002p-49 -0x1.c0b0000000002p-49 0x1.c060000000002p-49 0.889583 262144
20 -0x1.6679285220841p-11 -0x1.667928521fc0dp-11 0x1.fffffffffff89p-1 0x1.000000000003ep+0 -0x1.b440000000002p-49 0x1.b420000000002p-49 -0x1.bb40000000002p-49 0x1.bb10000000002p-49 0.96232 262144
21 -0x1.58fdaac6039e5p-11 -0x1.58fdaac602dbfp-11 0x1.fffffffffff88p-1 0x1.000000000003ep+0 -0x1.ad80000000002p-49 0x1.ada0000000002p-49 -0x1.b9a0000000002p-49 0x1.b9c0000000002p-49 0.9365565 262144
22 -0x1.4c84d46bc2d27p-11 -0x1.4c84d46bc2111p-11 0x1.fffffffffff88p-1 0x1.000000000003fp+0 -0x1.a660000000002p-49 0x1.a6e0000000002p-49 -0x1.b800000000002p-49 0x1.b7f0000000002p-49 0.9426871 262144
23 -0x1.4121b6d28b21bp-11 -0x1.4121b6d28a614p-11 0x1.fffffffffff8ap-1 0x1.000000000003ep+0 -0x1.9de0000000002p-49 0x1.9da0000000002p-49 -0x1.b360000000002p-49 0x1.b3f0000000002p-49 1.0380069 262144
25 -0x1.2dd865aadf7cp-11 -0x1.2dd865aadebcbp-11 0x1.fffffffffff88p-1 0x1.000000000003ep+0 -0x1.9300000000002p-49 0x1.92a0000000002p-49 -0x1.b3c0000000002p-49 0x1.b390000000002p-49 0.8857453 262144
24 -0x1.36e404fe1e841p-11 -0x1.36e404fe1dc41p-11 0x1.fffffffffff88p-1 0x1.000000000003ep+0 -0x1.99a0000000002p-49 0x1.99c0000000002p-49 -0x1.b580000000002p-49 0x1.b540000000002p-49 1.0635381 262144
27 -0x1.1f7ce6cf32661p-11 -0x1.1f7ce6cf31a82p-11 0x1.fffffffffff89p-1 0x1.000000000003fp+0 -0x1.8880000000002p-49 0x1.8880000000002p-49 -0x1.af20000000002p-49 0x1.af20000000002p-49 0.944907 262144
26 -0x1.2608cf17f9a75p-11 -0x1.2608cf17f8e9p-11 0x1.fffffffffff89p-1 0x1.000000000003dp+0 -0x1.8a40000000002p-49 0x1.89e0000000002p-49 -0x1.ad20000000002p-49 0x1.ad10000000002p-49 1.0136798 262144
28 -0x1.1a3a5ff23f425p-11 -0x1.1a3a5ff23e84dp-11 0x1.fffffffffff89p-1 0x1.000000000003ep+0 -0x1.84a0000000002p-49 0x1.84c0000000002p-49 -0x1.ae00000000002p-49 0x1.ad40000000002p-49 0.8951589 262144
29 -0x1.164552ded3191p-11 -0x1.164552ded25bap-11 0x1.fffffffffff88p-1 0x1.000000000003ep+0 -0x1.8400000000002p-49 0x1.8420000000002p-49 -0x1.af20000000002p-49 0x1.afa0000000002p-49 1.0513109 262144
30 -0x1.13a08979c5583p-11 -0x1.13a08979c49b5p-11 0x1.fffffffffff8ap-1 0x1.000000000003ep+0 -0x1.7f80000000002p-49 0x1.7fa0000000002p-49 -0x1.ab70000000002p-49 0x1.ac50000000002p-49 0.9023487 262144
31 -0x1.124dbc218b7f8p-11 -0x1.124dbc218ac2ap-11 0x1.fffffffffff87p-1 0x1.000000000003ep+0 -0x1.7fa0000000002p-49 0x1.7f80000000002p-49 -0x1.ac30000000002p-49 0x1.aca0000000002p-49 0.9766544 262144
32 -0x1.14844ae423d4bp-9 -0x1.14844ae423911p-9 0x1.fffffffffff84p-1 0x1.0000000000041p+0 -0x1.7ca0000000002p-48 0x1.7c70000000002p-48 -0x1.1f40000000002p-48 0x1.1ef0000000002p-48 1.1061707 262144
33 -0x1.13d799d6f1571p-9 -0x1.13d799d6f1138p-9 0x1.fffffffffff83p-1 0x1.000000000004p+0 -0x1.7dc0000000002p-48 0x1.7db0000000002p-48 -0x1.2050000000002p-48 0x1.2030000000002p-48 1.0717709 262144
34 -0x1.12808bd857199p-9 -0x1.12808bd856d63p-9 0x1.fffffffffff83p-1 0x1.000000000004p+0 -0x1.7a90000000002p-48 0x1.7a80000000002p-48 -0x1.1e70000000002p-48 0x1.1e78000000002p-48 1.0638838 262144
35 -0x1.1083bc84c513ep-9 -0x1.1083bc84c4d0dp-9 0x1.fffffffffff84p-1 0x1.000000000004p+0 -0x1.7800000000002p-48 0x1.7830000000002p-48 -0x1.1c78000000002p-48 0x1.1c90000000002p-48 1.0724795 262144
36 -0x1.0de7f62e9a31fp-9 -0x1.0de7f62e99eefp-9 0x1.fffffffffff83p-1 0x1.0000000000041p+0 -0x1.7a40000000002p-48 0x1.7a50000000002p-48 -0x1.1ec0000000002p-48 0x1.1eb0000000002p-48 1.0970945 262144
37 -0x1.0ab60db5edf07p-9 -0x1.0ab60db5edae3p-9 0x1.fffffffffff85p-1 0x1.000000000004p+0 -0x1.72e0000000002p-48 0x1.72e0000000002p-48 -0x1.19c8000000002p-48 0x1.19e0000000002p-48 1.058576 262144
38 -0x1.06f8b431934ddp-9 -0x1.06f8b431930bep-9 0x1.fffffffffff84p-1 0x1.000000000004p+0 -0x1.7080000000002p-48 0x1.7080000000002p-48 -0x1.1910000000002p-48 0x1.18f0000000002p-48 1.0763321 262144
39 -0x1.02bc3fe6dbcd5p-9 -0x1.02bc3fe6db8b9p-9 0x1.fffffffffff84p-1 0x1.0000000000041p+0 -0x1.7280000000002p-48 0x1.7300000000002p-48 -0x1.1b10000000002p-48 0x1.1b00000000002p-48 1.1374912 262144
40 -0x1.fc1cdc96f6306p-10 -0x1.fc1cdc96f5ae9p-10 0x1.fffffffffff85p-1 0x1.0000000000041p+0 -0x1.6cf0000000002p-48 0x1.6d10000000002p-48 -0x1.1828000000002p-48 0x1.1800000000002p-48 1.0911067 262144
41 -0x1.f1fc41ef9bce6p-10 -0x1.f1fc41ef9b4dbp-10 0x1.fffffffffff83p-1 0x1.000000000004p+0 -0x1.6900000000002p-48 0x1.6920000000002p-48 -0x1.15f0000000002p-48 0x1.1600000000002p-48 1.0957232 262144
42 -0x1.e7362f0d92ce1p-10 -0x1.e7362f0d924e7p-10 0x1.fffffffffff84p-1 0x1.0000000000041p+0 -0x1.6530000000002p-48 0x1.6530000000002p-48 -0x1.1450000000002p-48 0x1.1418000000002p-48 1.0615136 262144
43 -0x1.dbeb50c83c09ep-10 -0x1.dbeb50c83b8b9p-10 0x1.fffffffffff84p-1 0x1.0000000000041p+0 -0x1.6160000000002p-48 0x1.6110000000002p-48 -0x1.12c0000000002p-48 0x1.12a8000000002p-48 1.0859598 262144
44 -0x1.d03cf4f355c41p-10 -0x1.d03cf4f35546fp-10 0x1.fffffffffff84p-1 0x1.0000000000041p+0 -0x1.5de0000000002p-48 0x1.5db0000000002p-48 -0x1.1168000000002p-48 0x1.1158000000002p-48 1.1512403 262144
45 -0x1.c44c8319fda0dp-10 -0x1.c44c8319fd254p-10 0x1.fffffffffff84p-1 0x1.000000000003fp+0 -0x1.5670000000002p-48 0x1.5690000000002p-48 -0x1.0d58000000002p-48 0x1.0d48000000002p-48 1.1061202 262144
46 -0x1.b83afddd2b597p-10 -0x1.b83afddd2adeep-10 0x1.fffffffffff84p-1 0x1.000000000004p+0 -0x1.55b0000000002p-48 0x1.55a0000000002p-48 -0x1.0db0000000002p-48 0x1.0df8000000002p-48 1.0877143 262144
47 -0x1.ac288fc2bda2cp-10 -0x1.ac288fc2bd29dp-10 0x1.fffffffffff84p-1 0x1.000000000004p+0 -0x1.4dc0000000002p-48 0x1.4e00000000002p-48 -0x1.0910000000002p-48 0x1.08f0000000002p-48 1.1073286 262144
48 -0x1.a03425b9533a8p-10 -0x1.a03425b952c28p-10 0x1.fffffffffff84p-1 0x1.0000000000041p+0 -0x1.4cc0000000002p-48 0x1.4c90000000002p-48 -0x1.0950000000002p-48 0x1.0958000000002p-48 1.0392233 262144
49 -0x1.947b18ff57e04p-10 -0x1.947b18ff57695p-10 0x1.fffffffffff85p-1 0x1.000000000004p+0 -0x1.47c0000000002p-48 0x1.4790000000002p-48 -0x1.0708000000002p-48 0x1.06f8000000002p-48 1.1425178 262144
50 -0x1.8918e97e83365p-10 -0x1.8918e97e82c0cp-10 0x1.fffffffffff86p-1 0x1.000000000004p+0 -0x1.42b0000000002p-48 0x1.4290000000002p-48 -0x1.0538000000002p-48 0x1.0530000000002p-48 1.0597232 262144
51 -0x1.7e27090df7722p-10 -0x1.7e27090df6fd8p-10 0x1.fffffffffff85p-1 0x1.0000000000041p+0 -0x1.3ec0000000002p-48 0x1.3ef0000000002p-48 -0x1.0398000000002p-48 0x1.03b8000000002p-48 1.1709215 262144
52 -0x1.73bcb7716dbc7p-10 -0x1.73bcb7716d48fp-10 0x1.fffffffffff86p-1 0x1.000000000004p+0 -0x1.3950000000002p-48 0x1.3960000000002p-48 -0x1.00c0000000002p-48 0x1.00b8000000002p-48 1.0835244 262144
53 -0x1.69eeee585b02ap-10 -0x1.69eeee585a904p-10 0x1.fffffffffff86p-1 0x1.000000000003fp+0 -0x1.32b0000000002p-48 0x1.32f0000000002p-48 -0x1.f9e0000000003p-49 0x1.f9f0000000003p-49 1.0775982 262144
54 -0x1.60d05c194614fp-10 -0x1.60d05c1945a34p-10 0x1.fffffffffff86p-1 0x1.000000000004p+0 -0x1.3280000000002p-48 0x1.3260000000002p-48 -0x1.fbf0000000003p-49 0x1.fb50000000003p-49 1.1314124 262144
55 -0x1.58716b6fd04c5p-10 -0x1.58716b6fcfdb8p-10 0x1.fffffffffff86p-1 0x1.000000000004p+0 -0x1.2d70000000002p-48 0x1.2d70000000002p-48 -0x1.f5e0000000003p-49 0x1.f6c0000000003p-49 1.1237955 262144
56 -0x1.50e05622da06bp-10 -0x1.50e05622d9967p-10 0x1.fffffffffff86p-1 0x1.000000000003fp+0 -0x1.2a80000000002p-48 0x1.2a80000000002p-48 -0x1.f450000000002p-49 0x1.f430000000002p-49 1.1658218 262144
57 -0x1.4a29402eba758p-10 -0x1.4a29402eba061p-10 0x1.fffffffffff86p-1 0x1.000000000003fp+0 -0x1.2780000000002p-48 0x1.2790000000002p-48 -0x1.f280000000002p-49 0x1.f200000000002p-49 1.0607201 262144
58 -0x1.445658e00005ep-10 -0x1.445658dfff97p-10 0x1.fffffffffff86p-1 0x1.000000000004p+0 -0x1.24f0000000002p-48 0x1.2550000000002p-48 -0x1.f040000000002p-49 0x1.f030000000002p-49 1.0724246 262144
59 -0x1.3f6fff370c959p-10 -0x1.3f6fff370c273p-10 0x1.fffffffffff87p-1 0x1.000000000003fp+0 -0x1.2140000000002p-48 0x1.2170000000002p-48 -0x1.ec00000000002p-49 0x1.ebc0000000002p-49 1.0759746 262144
60 -0x1.3b7ce6f49f41cp-10 -0x1.3b7ce6f49ed3bp-10 0x1.fffffffffff86p-1 0x1.000000000003fp+0 -0x1.1fd0000000002p-48 0x1.1fb0000000002p-48 -0x1.eb30000000002p-49 0x1.eb80000000002p-49 1.1295177 262144
61 -0x1.38823bd27d88dp-10 -0x1.38823bd27d1b1p-10 0x1.fffffffffff87p-1 0x1.000000000003fp+0 -0x1.2060000000002p-48 0x1.2060000000002p-48 -0x1.ec10000000002p-49 0x1.ec00000000002p-49 1.0702014 262144
62 -0x1.3683c0a86b04ep-10 -0x1.3683c0a86a972p-10 0x1.fffffffffff86p-1 0x1.000000000003fp+0 -0x1.1fb0000000002p-48 0x1.1f80000000002p-48 -0x1.ec70000000002p-49 0x1.ec90000000002p-49 1.0499206 262144
63 -0x1.3583e891f8288p-10 -0x1.3583e891f7bafp-10 0x1.fffffffffff86p-1 0x1.000000000003fp+0 -0x1.1f10000000002p-48 0x1.1f50000000002p-48 -0x1.ebe0000000002p-49 0x1.ec10000000002p-49 1.1172556 262144
64 -0x1.b45f16bbb59c5p-9 -0x1.b45f16bbb5423p-9 0x1.fffffffffff8p-1 0x1.0000000000043p+0 -0x1.fec0000000003p-48 0x1.fee0000000003p-48 -0x1.6848000000002p-48 0x1.6810000000002p-48 1.0640621 262144
65 -0x1.b38178f1a7b1dp-9 -0x1.b38178f1a757dp-9 0x1.fffffffffff7fp-1 0x1.0000000000043p+0 -0x1.0060000000002p-47 0x1.0040000000002p-47 -0x1.6960000000002p-48 0x1.6910000000002p-48 1.0652388 262144
66 -0x1.b1c91e33b22e5p-9 -0x1.b1c91e33b1d47p-9 0x1.fffffffffff7fp-1 0x1.0000000000043p+0 -0x1.ff20000000003p-48 0x1.ffa0000000003p-48 -0x1.6840000000002p-48 0x1.6880000000002p-48 1.0907658 262144
67 -0x1.af3bb919775f1p-9 -0x1.af3bb91977059p-9 0x1.fffffffffff8p-1 0x1.0000000000043p+0 -0x1.fd00000000003p-48 0x1.fd60000000003p-48 -0x1.6760000000002p-48 0x1.6760000000002p-48 1.0973591 262144
68 -0x1.abe1b0593561dp-9 -0x1.abe1b0593508ep-9 0x1.fffffffffff7ep-1 0x1.0000000000043p+0 -0x1.fca0000000003p-48 0x1.fc20000000003p-48 -0x1.66b0000000002p-48 0x1.6690000000002p-48 1.0811672 262144
69 -0x1.a7c5f39c35155p-9 -0x1.a7c5f39c34bcdp-9 0x1.fffffffffff7fp-1 0x1.0000000000043p+0 -0x1.f9c0000000003p-48 0x1.fa40000000003p-48 -0x1.6450000000002p-48 0x1.6470000000002p-48 1.04382 262144
70 -0x1.a2f5c440fdd29p-9 -0x1.a2f5c440fd7afp-9 0x1.fffffffffff8p-1 0x1.0000000000043p+0 -0x1.f480000000002p-48 0x1.f480000000003p-48 -0x1.6150000000002p-48 0x1.6130000000002p-48 1.1374505 262144
71 -0x1.9d8073df12369p-9 -0x1.9d8073df11df9p-9 0x1.fffffffffff7fp-1 0x1.0000000000043p+0 -0x1.f220000000002p-48 0x1.f260000000002p-48 -0x1.6008000000002p-48 0x1.5fe8000000002p-48 1.0818929 262144
72 -0x1.97771aa5c3447p-9 -0x1.97771aa5c2eeap-9 0x1.fffffffffff81p-1 0x1.0000000000042p+0 -0x1.e9c0000000002p-48 0x1.ea00000000002p-48 -0x1.5ac8000000002p-48 0x1.5ae8000000002p-48 1.1395564 262144
73 -0x1.90ec47dbd6376p-9 -0x1.90ec47dbd5e27p-9 0x1.fffffffffff8p-1 0x1.0000000000043p+0 -0x1.e6a0000000002p-48 0x1.e6c0000000002p-48 -0x1.5860000000002p-48 0x1.5860000000002p-48 1.150164 262144
74 -0x1.89f3aed802afp-9 -0x1.89f3aed8025acp-9 0x1.fffffffffff7fp-1 0x1.0000000000043p+0 -0x1.e6c0000000002p-48 0x1.e6a0000000002p-48 -0x1.5968000000002p-48 0x1.5958000000002p-48 1.0678348 262144
75 -0x1.82a1d2c3f97dep-9 -0x1.82a1d2c3f92abp-9 0x1.fffffffffff81p-1 0x1.0000000000043p+0 -0x1.e000000000002p-48 0x1.e060000000002p-48 -0x1.54a0000000002p-48 0x1.5490000000002p-48 1.1076234 262144
76 -0x1.7b0bb35f33e23p-9 -0x1.7b0bb35f338ffp-9 0x1.fffffffffff7fp-1 0x1.0000000000042p+0 -0x1.dd40000000002p-48 0x1.dd60000000002p-48 -0x1.52e0000000002p-48 0x1.52f0000000002p-48 1.0871963 262144
77 -0x1.73467cc799ce1p-9 -0x1.73467cc7997cdp-9 0x1.fffffffffff81p-1 0x1.0000000000043p+0 -0x1.d8a0000000002p-48 0x1.d960000000002p-48 -0x1.5018000000002p-48 0x1.5040000000002p-48 1.1310502 262144
78 -0x1.6b673c0fe8255p-9 -0x1.6b673c0fe7d5p-9 0x1.fffffffffff8p-1 0x1.0000000000043p+0 -0x1.d460000000002p-48 0x1.d440000000002p-48 -0x1.4d70000000002p-48 0x1.4d48000000002p-48 1.0744894 262144
79 -0x1.63829a228c72bp-9 -0x1.63829a228c23bp-9 0x1.fffffffffff81p-1 0x1.0000000000042p+0 -0x1.cb60000000002p-48 0x1.cb40000000002p-48 -0x1.47f0000000002p-48 0x1.47d0000000002p-48 1.1370155 262144
80 -0x1.5bac9e1f2a43ap-9 -0x1.5bac9e1f29f57p-9 0x1.fffffffffff8p-1 0x1.0000000000043p+0 -0x1.c960000000002p-48 0x1.c900000000002p-48 -0x1.46d8000000002p-48 0x1.46c0000000002p-48 1.0892363 262144
81 -0x1.53f8780c9f1d5p-9 -0x1.53f8780c9ed03p-9 0x1.fffffffffff81p-1 0x1.0000000000042p+0 -0x1.c220000000002p-48 0x1.c200000000002p-48 -0x1.4220000000002p-48 0x1.41e0000000002p-48 1.1714317 262144
82 -0x1.4c78546429777p-9 -0x1.4c785464292b1p-9 0x1.fffffffffff8p-1 0x1.0000000000041p+0 -0x1.c080000000002p-48 0x1.c180000000002p-48 -0x1.41f8000000002p-48 0x1.41b8000000002p-48 1.142822 262144
83 -0x1.453d38a6fd871p-9 -0x1.453d38a6fd3b9p-9 0x1.fffffffffff81p-1 0x1.0000000000043p+0 -0x1.bc00000000002p-48 0x1.bbc0000000002p-48 -0x1.3fc0000000002p-48 0x1.3f70000000002p-48 1.1600818 262144
84 -0x1.3e56e8e05c717p-9 -0x1.3e56e8e05c26dp-9 0x1.fffffffffff81p-1 0x1.0000000000042p+0 -0x1.b580000000002p-48 0x1.b600000000002p-48 -0x1.3be0000000002p-48 0x1.3be8000000002p-48 1.149811 262144
85 -0x1.37d3d5ad2e7cep-9 -0x1.37d3d5ad2e337p-9 0x1.fffffffffff83p-1 0x1.0000000000042p+0 -0x1.ac20000000002p-48 0x1.ac20000000002p-48 -0x1.35d0000000002p-48 0x1.3600000000002p-48 1.188588 262144
86 -0x1.31c11220ec54dp-9 -0x1.31c11220ec0bbp-9 0x1.fffffffffff8p-1 0x1.0000000000043p+0 -0x1.adc0000000002p-48 0x1.ad80000000002p-48 -0x1.3768000000002p-48 0x1.3738000000002p-48 1.115469 262144
87 -0x1.2c2a50a7d2b78p-9 -0x1.2c2a50a7d26f3p-9 0x1.fffffffffff81p-1 0x1.0000000000042p+0 -0x1.a860000000002p-48 0x1.a840000000002p-48 -0x1.34e0000000002p-48 0x1.34d0000000002p-48 1.242446 262144
88 -0x1.2719e5d93b864p-9 -0x1.2719e5d93b3e9p-9 0x1.fffffffffff81p-1 0x1.0000000000041p+0 -0x1.a600000000002p-48 0x1.a6a0000000002p-48 -0x1.3410000000002p-48 0x1.3440000000002p-48 1.2518152 262144
89 -0x1.2298d00b97d54p-9 -0x1.2298d00b978ep-9 0x1.fffffffffff81p-1 0x1.0000000000042p+0 -0x1.a2c0000000002p-48 0x1.a2e0000000002p-48 -0x1.3268000000002p-48 0x1.3238000000002p-48 1.1472045 262144
90 -0x1.1eaec266b3689p-9 -0x1.1eaec266b321fp-9 0x1.fffffffffff81p-1 0x1.0000000000041p+0 -0x1.9d40000000002p-48 0x1.9d60000000002p-48 -0x1.2e90000000002p-48 0x1.2e70000000002p-48 1.2415651 262144
91 -0x1.1b6232291c151p-9 -0x1.1b6232291bcedp-9 0x1.fffffffffff82p-1 0x1.0000000000041p+0 -0x1.9a40000000002p-48 0x1.9a00000000002p-48 -0x1.2d10000000002p-48 0x1.2d20000000002p-48 1.0876992 262144
92 -0x1.18b864dad97c5p-9 -0x1.18b864dad9365p-9 0x1.fffffffffff81p-1 0x1.0000000000041p+0 -0x1.9a60000000002p-48 0x1.9a60000000002p-48 -0x1.2db8000000002p-48 0x1.2dc8000000002p-48 0.9778736 262144
93 -0x1.16b57e39c506ep-9 -0x1.16b57e39c4c12p-9 0x1.fffffffffff82p-1 0x1.0000000000042p+0 -0x1.98e0000000002p-48 0x1.98a0000000002p-48 -0x1.2c68000000002p-48 0x1.2c18000000002p-48 0.8985374 262144
94 -0x1.155c8cca090dfp-9 -0x1.155c8cca08c83p-9 0x1.fffffffffff81p-1 0x1.0000000000041p+0 -0x1.9880000000002p-48 0x1.9860000000002p-48 -0x1.2c60000000002p-48 0x1.2c18000000002p-48 0.9635118 262144
95 -0x1.14af941e6aa44p-9 -0x1.14af941e6a5ebp-9 0x1.fffffffffff82p-1 0x1.0000000000042p+0 -0x1.9840000000002p-48 0x1.9880000000002p-48 -0x1.2cb0000000002p-48 0x1.2c98000000002p-48 0.9300533 262144
96 -0x1.3f71855ec2a75p-8 -0x1.3f71855ec268bp-8 0x1.fffffffffff7bp-1 0x1.0000000000045p+0 -0x1.3fa0000000002p-47 0x1.3fd0000000002p-47 -0x1.c5d8000000002p-48 0x1.c640000000002p-48 0.9397533 262144
97 -0x1.3ee629855a977p-8 -0x1.3ee629855a591p-8 0x1.fffffffffff7bp-1 0x1.0000000000045p+0 -0x1.3ce0000000002p-47 0x1.3cb0000000002p-47 -0x1.c1d0000000002p-48 0x1.c178000000002p-48 0.9911936 262144
98 -0x1.3dd13df599567p-8 -0x1.3dd13df599182p-8 0x1.fffffffffff7bp-1 0x1.0000000000045p+0 -0x1.3cd0000000002p-47 0x1.3cf0000000002p-47 -0x1.c198000000002p-48 0x1.c1c8000000002p-48 1.0260567 262144
99 -0x1.3c36515364f59p-8 -0x1.3c36515364b79p-8 0x1.fffffffffff79p-1 0x1.0000000000045p+0 -0x1.3db0000000002p-47 0x1.3dc0000000002p-47 -0x1.c280000000002p-48 0x1.c2c0000000002p-48 0.9986624 262144
100 -0x1.3a1aa1ded1a3p-8 -0x1.3a1aa1ded165dp-8 0x1.fffffffffff7cp-1 0x1.0000000000045p+0 -0x1.38e0000000002p-47 0x1.3920000000002p-47 -0x1.bb28000000002p-48 0x1.bb70000000002p-48 0.9331632 262144
101 -0x1.37850206262p-8 -0x1.3785020625e2ep-8 0x1.fffffffffff7bp-1 0x1.0000000000045p+0 -0x1.3bb0000000002p-47 0x1.3bd0000000002p-47 -0x1.bea0000000002p-48 0x1.bec0000000002p-48 0.9255127 262144
102 -0x1.347db574e053dp-8 -0x1.347db574e0177p-8 0x1.fffffffffff7dp-1 0x1.0000000000045p+0 -0x1.3810000000002p-47 0x1.37f0000000002p-47 -0x1.b970000000002p-48 0x1.b980000000002p-48 0.9395174 262144
103 -0x1.310e47e2b12fep-8 -0x1.310e47e2b0f41p-8 0x1.fffffffffff7cp-1 0x1.0000000000045p+0 -0x1.3680000000002p-47 0x1.3690000000002p-47 -0x1.b740000000002p-48 0x1.b728000000002p-48 0.9271374 262144
104 -0x1.2d415f0ec1f19p-8 -0x1.2d415f0ec1b68p-8 0x1.fffffffffff7bp-1 0x1.0000000000045p+0 -0x1.3300000000002p-47 0x1.3340000000002p-47 -0x1.b1e8000000002p-48 0x1.b1e8000000002p-48 0.9161791 262144
105 -0x1.29228968ba6bfp-8 -0x1.29228968ba319p-8 0x1.fffffffffff7bp-1 0x1.0000000000045p+0 -0x1.31a0000000002p-47 0x1.31d0000000002p-47 -0x1.afb8000000002p-48 0x1.afe0000000002p-48 0.9541501 262144
