index,seed,sizes,mode,margin,H,largest_hessian_eigenvalue,step,gap,endpoint_margin,status,parameters,direction,error,batch,cross_coupling_norm,connected_at_1e-10,cross_direction_norm
273,2026090804,"[8, 8, 8]",1,0.024611435762201928,9.377136156339303,-0.11595991878582773,0.029195555294249866,-5.063003875704908e-05,0.02337479197007386,NO_HIT,"[0.7779706166471622, 0.05914995161004304, 0.9753885642377981, 0.14398134680301383, 0.03291389866233983, 0.12216238368581932, 0.4770774331265185, 0.34468377698797986, 0.7091086302711614]","[-0.0001934245474771179, -0.00031274838724628697, -0.0006219787498512626, 0.0026310225569338786, -0.9742750183109983, 0.22511524238791752, 0.0038302170577377676, 0.007908535718113141, 0.005162991182507521]",,batch02,0.5192569283729501,True,1.4141790753631391
274,2026090804,"[2, 4, 8]",1,0.0003509460951498511,9.159642957483078,-0.026035050129104315,0.015518534345902425,-3.1610832618156337e-06,0.0003509347856487377,NO_HIT,"[0.9996490539048501, 0.6651753441361316, 0.49128387243064175, 0.18624821627780794, -0.20109710675200926, 0.08364934162110076, 0.5273296985480995, -0.060543582991541986, 0.07799767274535042]","[7.287737932814547e-07, 0.0006048331411389772, 0.0007795532097596619, 0.00022754632439566898, -0.0008196085598735862, 0.021784712700106984, -0.0016542588709014584, 0.9997450388541638, -0.005554272613036068]",,batch02,0.31969605608804863,True,1.4141890879080712
275,2026090804,"[10, 10, 10]",1,0.003542651355200961,14.773536335667055,-0.030830951502595953,0.01153628840196639,-2.0595836733861006e-06,0.0028972804573977064,NO_HIT,"[0.8699623237732322, 0.11936209298503775, 0.17788553643118787, 0.11528728259579657, 0.05083609782815082, 0.22215400831859877, 0.6687276173387251, -0.07478372851137138, 0.4933579382787551]","[4.136182137472771e-05, 0.0002449704766943684, 0.0006336086828490953, -0.00045491817454993544, -0.20021417564071914, -0.002285512948118136, -0.002037660140385138, -0.979732608337159, -0.0053154748844926455]",,batch02,0.3392029431018424,True,1.4141901735877405
276,2026090804,"[4, 4, 4]",2,9.999999999989592e-07,7.927099940857798,-0.019499101392361932,0.00011354890467227819,-1.2577050512163623e-10,8.23523635373881e-07,NO_HIT,"[0.5, 0.5, 0.5, 0.0017376893596296405, -0.01285400083533876, -0.0003872263166997354, 0.09558554872849011, 0.0024351500036939593, 0.0005032034634785368]","[1.1943243925011124e-07, 2.6726477560094783e-05, -5.307868197051396e-06, -2.7235192895862106e-06, 1.3732908304641175e-05, 0.13558899441456373, -8.942448122662363e-05, -0.9907651583106806, -0.0001293677649971973]",,batch02,0.018509739989298883,True,1.4142135443541286
277,2026090804,"[6, 6]",2,0.00015947268496696587,8.159399936485919,-0.31960034594039854,4.199849200308137e-05,-2.8330759960226715e-10,0.00012759364614034485,NO_HIT,"[0.5, 0.5, 0.9533900587818894, 0.03125806773935741, 0.9788059321935415]","[0.027123721657222273, 0.022492605049166864, -0.1569081225948253, 0.976860032968533, -0.14100604062963948]",,batch02,0.04420558333057616,True,1.381488707164328
278,2026090804,"[3, 3, 3, 3]",2,1.0000000006948895e-06,7.991277643877209,-0.04232945513591135,7.993035595355025e-06,-1.3553602684623911e-12,8.025689960389215e-07,NO_HIT,"[0.5, 0.5, 0.5, 0.5, 0.8573382086338891, -0.11373535030179925, -0.001758238853372066, 0.04498410143170559, 0.46814972826820267, -0.07457380904765945, 0.4250398706763203, 0.9771491968202894, 0.06141051574674968, 0.6412325742126931]","[0.00013089778383378162, 0.004189490706019395, -5.9858723727499434e-05, -0.0020510519483821865, -0.0008642918715518395, 0.029523482364864254, 0.9850129311079535, 0.07178310164430869, -0.009907729597362913, 0.09561629134565365, -0.0014175535506389793, -0.00037412240847245243, 0.12018240939513228, 0.003993778054601112]",,batch02,0.6402402467800008,True,1.4141168412117102
279,2026090804,"[8, 8, 8]",2,0.01579266580892565,16.571397042712956,-0.0019100559146821084,0.04316418964723959,-2.0990359139716475e-06,0.01524831469453514,NO_HIT,"[0.5, 0.5, 0.5, 0.12378782334563786, 0.09878336941528384, -0.28496987878736496, 0.5455286022848721, -0.11451051385230407, 0.8163657598867026]","[4.483516612016632e-06, -0.14135886875816053, 3.940082827878038e-06, -3.185560274875622e-05, -0.004600228580340596, 1.2432439552074535e-05, 0.9899163994803314, 0.007875796480497244, -2.802043741032648e-05]",,batch02,0.45624257511074223,True,0.012898870319461969
280,2026090804,"[2, 4, 8]",2,0.03244161577018101,9.590401581987331,-0.009995985953465411,0.03741447207417146,-8.256690897212593e-06,0.029749886109872614,NO_HIT,"[0.5, 0.5, 0.5, 0.34967486228339634, -0.2547524237701067, -0.0062395217537095805, 0.8424634031412218, 0.12082338424483646, 0.20848068093906255]","[0.0018132379373867451, 0.0006402906795292822, 0.0003668300449650463, -0.0019462480457515482, 0.004168003352140795, -0.9901713173963467, -0.0022826694690800775, -0.1397278105884827, -0.0025880634022860897]",,batch02,0.3988383613165475,True,1.4141997532867916
281,2026090804,"[10, 10, 10]",2,2.152582598613506e-05,20.725481406630013,-0.01102795712382744,5.349071431606234e-05,-1.5841550293771434e-11,1.7270738341679248e-05,NO_HIT,"[0.5, 0.5, 0.5, 0.9606278515327898, 0.15280068089317667, 0.08292815371742843, 0.40093992837287173, -0.3250727627527338, 0.8235750477712127]","[-0.00034197710283646036, 0.10895184388663408, -0.013435493428787165, 0.0031946967746422305, -0.0024131387742681123, -0.06821846819763291, -0.9823145672109327, -0.05638202371212297, 0.12311878816636938]",,batch02,0.5213394821881323,True,0.12520794894773835
282,2026090804,"[4, 4, 4]",3,7.703452924467946e-05,5.669042321203862,-0.09303386897891669,0.06685837630678648,-0.00022183530829078535,7.684198452795332e-05,NO_HIT,"[0.9999229654707553, 0.9976135981222223, 0.5083390622969496, 0.5120769233836461, -0.24266743046072217, 0.2355464380651012, 0.3677698941859372, -0.07307804505610907, 0.41433045123422263]","[-2.8798892128893185e-06, -7.835654185312999e-07, -0.31156008164783167, -0.002098006234396824, 0.00045145116798443014, 0.04274601884609539, -0.0001937605381162913, 0.032491212277676665, 0.948705840358729]",,batch02,0.4893056446859952,True,0.07593556229621092
