index,label,spectral_scale,basis_scale,accepted,rho_psd,rho_unrestricted,unrestricted_same_sign,total_psd_fisher_normalized,min_atom,normalization_residual,generalized_residual,direction_min_rate,direction_max_rate,chord_step,chord_gap,spectrum_margin,basis_orthogonality_residual,status
-1,source_base,0.0,0.0,True,0.5740468373613397,0.5740468373613397,True,-0.42595316263866034,1.5275541798746603e-08,0.0,3.2212143586772977e-16,0.4071736821706131,1.0,0.0024559544091088455,-0.00011880571419009556,0.010000000000000009,5.613021433901225e-15,NO_HIT
0,spectrum_local,0.35,0.12,True,0.5708652795422527,0.5708652795422527,True,-0.42913472045774725,1.5578972262856844e-08,-2.220446049250313e-16,2.2805105860182706e-16,0.39164690717744627,1.0,0.0031994954742630964,-0.00015241513531272233,0.012530725070233784,5.613021433901225e-15,NO_HIT
1,one_basis_rotation,0.35,0.12,False,0.5661936745969053,0.5661936745969053,True,-0.4338063254030947,1.3347424338825818e-08,-2.220446049250313e-16,5.267200635772358e-16,0.40688351274854834,1.0,0.0024201845404073098,-9.757021562339929e-05,0.00984733187300657,5.618654023348299e-15,NO_HIT
2,three_basis_rotations,0.35,0.12,False,0.5695131224544487,0.5695131224544487,True,-0.43048687754555126,6.8015537669767425e-09,-2.220446049250313e-16,2.2687055533876106e-16,0.37598147900938617,1.0,0.0037953896456838785,-0.0001938761081783369,0.014908366312939125,5.670670699374006e-15,NO_HIT
3,source_restart,0.5249999999999999,0.12,False,0.5644907383917521,0.5644907383917521,True,-0.4355092616082479,1.047717586065278e-08,2.220446049250313e-16,2.3246635154106924e-16,0.34808183246503055,1.0,0.0022013815210271677,-6.245685633032849e-05,0.007662609137937926,5.5133191505389746e-15,NO_HIT
4,spectrum_local,0.35,0.12,False,0.5670901659141935,0.5670901659141935,True,-0.4329098340858065,1.2502231210862934e-08,-1.1102230246251565e-16,3.606075552666388e-16,0.34689749340651915,1.0,0.003188203403563144,-0.00012442978429216822,0.011059797691661877,5.613021433901225e-15,NO_HIT
5,one_basis_rotation,0.35,0.12,False,0.5672533602033389,0.5672533602033389,True,-0.43274663979666106,8.999996742044218e-09,0.0,3.1789253455865477e-16,0.3842052320269749,1.0,0.0030372252939372887,-0.00012531587055075732,0.011669178487753729,5.5757774263047615e-15,NO_HIT
6,three_basis_rotations,0.35,0.12,True,0.5660243904692918,0.5660243904692918,True,-0.43397560953070824,5.1065842905296394e-09,-2.220446049250313e-16,3.184514052417573e-16,0.4369588774762322,1.0,0.0037531674131526353,-0.00021896551311950674,0.016399798198315496,5.6065822379676924e-15,NO_HIT
7,source_restart,0.5249999999999999,0.12,True,0.5641970306447024,0.5641970306447024,True,-0.4358029693552976,3.342142071170694e-09,0.0,1.3608957926941354e-16,0.3886872561136914,1.0,0.0030618968824170714,-0.000125138196405139,0.011901202977297576,5.607348312376785e-15,NO_HIT
8,spectrum_local,0.35,0.12,True,0.5603628894815579,0.5603628894815579,True,-0.4396371105184421,3.682122175558666e-09,2.220446049250313e-16,2.269179963806203e-16,0.3658843589542636,1.0,0.0017536813563825315,-3.902819814616265e-05,0.00641644578890066,5.607348312376785e-15,NO_HIT
9,one_basis_rotation,0.35,0.12,False,0.5486936208056633,0.5486936208056633,True,-0.4513063791943367,6.361079479005697e-09,-1.1102230246251565e-16,3.195579177838558e-16,0.3889603774876054,1.0,0.001390688176780016,-2.4372446564946415e-05,0.005409225982079047,5.600711727980767e-15,NO_HIT
10,three_basis_rotations,0.35,0.12,False,0.5537661425412509,0.5537661425412509,True,-0.4462338574587491,6.857080846245856e-09,0.0,2.286902112277192e-16,0.3789950681590985,1.0,0.002030191620523173,-5.122072234708952e-05,0.00833139115446202,5.624094898548526e-15,NO_HIT
11,source_restart,0.5249999999999999,0.12,True,0.5682091398918028,0.5682091398918028,True,-0.4317908601081972,2.9250311279761278e-08,0.0,5.273253372673133e-16,0.4687842323092717,1.0,0.002392172727713064,-0.0001134635885566837,0.01121412855712145,5.467894670706394e-15,NO_HIT
12,spectrum_local,0.35,0.12,False,0.558370877598639,0.558370877598639,True,-0.441629122401361,3.463163853681681e-08,0.0,1.3626148228610172e-16,0.4926814970301584,1.0,0.002533606369568577,-0.00011816174963641402,0.012482609790441912,5.467894670706394e-15,NO_HIT
13,one_basis_rotation,0.35,0.12,True,0.5708749994380389,0.5708749994380389,True,-0.4291250005619611,2.007772245900922e-08,0.0,3.668763623651577e-16,0.48460492369668073,1.0,0.0032365968942203436,-0.00021837258951862282,0.015684707909605633,5.471850819138658e-15,NO_HIT
14,three_basis_rotations,0.35,0.12,False,0.5614334925593119,0.5614334925593119,True,-0.43856650744068815,3.173780157610234e-08,-2.220446049250313e-16,3.704383881600207e-16,0.4652422532442085,1.0,0.002801881870703421,-0.0001375565088110875,0.013035538348501574,5.522468077410176e-15,NO_HIT
15,source_restart,0.5249999999999999,0.12,False,0.5605417614340047,0.5605417614340047,True,-0.4394582385659953,8.785172711718416e-09,0.0,1.5872203906482521e-16,0.4096845880479153,1.0,0.002428249116481524,-8.773506766512895e-05,0.009948162389634474,5.497580238729644e-15,NO_HIT
16,spectrum_local,0.35,0.12,False,0.5534059329766954,0.5534059329766954,True,-0.4465940670233046,1.4776768909450714e-08,0.0,2.88808850208329e-16,0.500420306483039,1.0,0.0022377177815211423,-8.700925791593761e-05,0.011257349604652966,5.471850819138658e-15,NO_HIT
17,one_basis_rotation,0.35,0.12,True,0.5658880769146784,0.5658880769146784,True,-0.43411192308532165,1.4515896766183969e-08,-2.220446049250313e-16,1.6521065393927535e-16,0.47192224765260615,1.0,0.0026975752301297753,-0.00014113231881829336,0.012730457658148397,5.476083710300316e-15,NO_HIT
18,three_basis_rotations,0.35,0.12,False,0.5589001749419434,0.5589001749419434,True,-0.44109982505805656,1.8496187368220034e-08,2.220446049250313e-16,1.7272742333732703e-16,0.4844132503779733,1.0,0.002261804165206734,-9.716329479747543e-05,0.010956479073862324,5.4333218722492075e-15,NO_HIT
