index,label,spectral_scale,basis_scale,accepted,rho_psd,rho_unrestricted,unrestricted_same_sign,total_psd_fisher_normalized,min_atom,normalization_residual,generalized_residual,direction_min_rate,direction_max_rate,chord_step,chord_gap,spectrum_margin,basis_orthogonality_residual,status
-1,source_base,0.0,0.0,True,0.5316300785224802,0.5316300785224802,True,-0.46836992147751977,5.533395423403962e-07,-1.1102230246251565e-16,7.300135198139191e-16,0.7934544822234673,1.0,0.007561870446791647,-0.0013486782885756554,0.06000000000000005,5.54012239696602e-15,NO_HIT
0,spectrum_local,0.35,0.12,True,0.5299338600931255,0.5299338600931255,True,-0.4700661399068745,2.541647158342532e-07,2.220446049250313e-16,2.2431062939231463e-16,0.7189520949433446,1.0,0.006954566284967873,-0.0010035419326017703,0.050000000000000044,5.54012239696602e-15,NO_HIT
1,one_basis_rotation,0.35,0.12,False,0.5180223069574109,0.5180223069574109,True,-0.4819776930425891,4.568499220079397e-07,2.220446049250313e-16,7.32964765409368e-16,0.7233349538218458,1.0,0.006532775203276344,-0.0008586158045851278,0.05,5.6125503392340594e-15,NO_HIT
2,three_basis_rotations,0.35,0.12,False,0.5081595635851901,0.5081595635851901,True,-0.4918404364148099,4.263960778963764e-07,0.0,3.306401242368587e-16,0.7663649975022346,1.0,0.006731905091212325,-0.000968249854368608,0.05159096428412213,5.6121030605141015e-15,NO_HIT
3,source_restart,0.5249999999999999,0.12,False,0.5255799874581004,0.5255799874581004,True,-0.4744200125418996,3.0768715650726053e-07,0.0,6.38673877473687e-16,0.7761937989253436,1.0,0.006275909883905761,-0.0009465097574903325,0.050000000000000044,5.5199757287372966e-15,NO_HIT
4,spectrum_local,0.35,0.12,False,0.5154205419653,0.5154205419653,True,-0.48457945803470004,3.7006075363543623e-07,0.0,2.9959664086079633e-16,0.7660508605049355,1.0,0.006396961265050275,-0.0008681073049743304,0.05,5.54012239696602e-15,NO_HIT
5,one_basis_rotation,0.35,0.12,False,0.47710787202959243,0.47710787202959243,True,-0.5228921279704075,6.943231629049727e-07,0.0,3.814841332613754e-16,0.755270053138117,1.0,0.00592419419832514,-0.0007416388879715186,0.05,5.550772162413158e-15,NO_HIT
6,three_basis_rotations,0.35,0.12,False,0.5234165266628771,0.5234165266628771,True,-0.4765834733371229,3.4791962958303616e-07,0.0,2.6024941021324665e-16,0.6738676396529351,1.0,0.007822331747493378,-0.0011530829348220806,0.05901693791602625,5.633632609779483e-15,NO_HIT
7,source_restart,0.5249999999999999,0.12,False,0.5193109828549526,0.5193109828549526,True,-0.4806890171450474,2.771229517803279e-07,-2.220446049250313e-16,1.9490926797662338e-16,0.7581240570097139,1.0,0.007233826448687425,-0.00126146605695876,0.058587575029083135,5.577957381453412e-15,NO_HIT
8,spectrum_local,0.35,0.12,False,0.5045971902560553,0.5045971902560553,True,-0.4954028097439447,3.1045966835108605e-07,2.220446049250313e-16,3.626788352608919e-16,0.7125859119719984,1.0,0.006744812838203745,-0.000900992683792623,0.057277122933275804,5.54012239696602e-15,NO_HIT
9,one_basis_rotation,0.35,0.12,True,0.5396829498165076,0.5396829498165076,True,-0.46031705018349245,3.219938671020439e-07,-1.1102230246251565e-16,1.1541223173154592e-16,0.6605507401051115,1.0,0.007630529561024758,-0.001099560954609835,0.050403519489288354,5.5335953932748194e-15,NO_HIT
10,three_basis_rotations,0.35,0.12,True,0.536288162421698,0.536288162421698,True,-0.46371183757830203,2.975976135538684e-07,-2.220446049250313e-16,3.006976516856056e-16,0.6094702527189718,1.0,0.007321148693501613,-0.0009912059749703772,0.05,5.5949264015451926e-15,NO_HIT
11,source_restart,0.5249999999999999,0.12,False,0.485566021662853,0.485566021662853,True,-0.514433978337147,1.2214268358305396e-06,0.0,4.0638306021930733e-16,0.8171283713597723,1.0,0.006118989592393631,-0.0008990353032825027,0.050000000000000044,5.54382346581794e-15,NO_HIT
12,spectrum_local,0.35,0.12,False,0.5190041997600376,0.5190041997600376,True,-0.48099580023996236,3.152528156853405e-07,-2.220446049250313e-16,2.3135984473272146e-16,0.6549284182386175,1.0,0.007634422115087231,-0.0010990002457909043,0.05,5.5949264015451926e-15,NO_HIT
13,one_basis_rotation,0.35,0.12,True,0.5391502606586591,0.5391502606586591,True,-0.4608497393413409,2.5753442394564347e-07,0.0,3.5201118496916467e-16,0.6243365682709406,1.0,0.007066499859657133,-0.0009811727102073675,0.05,5.633589555420175e-15,NO_HIT
14,three_basis_rotations,0.35,0.12,False,0.5021248703954527,0.5021248703954527,True,-0.4978751296045473,2.6636008899982463e-07,4.440892098500626e-16,1.1582295755671186e-16,0.7329006547660873,1.0,0.006012364421173132,-0.0008223871097587931,0.05,5.696460668157587e-15,NO_HIT
15,source_restart,0.5249999999999999,0.12,False,0.517445678015566,0.517445678015566,True,-0.48255432198443404,4.431540715851885e-07,0.0,1.3891280392445066e-16,0.6790419027796766,1.0,0.005737276895571666,-0.0007646785888111296,0.05,5.726016872407259e-15,NO_HIT
16,spectrum_local,0.35,0.12,False,0.5251090496604554,0.5251090496604554,True,-0.47489095033954465,3.898795580470011e-07,-1.1102230246251565e-16,2.230611838353182e-16,0.7684054637624761,1.0,0.0065069813214466785,-0.0010750277256530438,0.050000000000000044,5.633589555420175e-15,NO_HIT
17,one_basis_rotation,0.35,0.12,True,0.537528693006903,0.537528693006903,True,-0.462471306993097,2.404745486618742e-07,-1.1102230246251565e-16,2.197491682888179e-16,0.6338589391446221,1.0,0.006499778541836136,-0.0009018675487713068,0.050000000000000044,5.629588012545245e-15,NO_HIT
18,three_basis_rotations,0.35,0.12,False,0.5204600655278004,0.5204600655278004,True,-0.47953993447219956,1.547527683111982e-07,2.220446049250313e-16,5.361072246357227e-16,0.6297498903067319,1.0,0.0062647297879544275,-0.0008100700390158977,0.05,5.650409128843454e-15,NO_HIT
19,source_restart,0.5249999999999999,0.12,False,0.5173610339136806,0.5173610339136806,True,-0.4826389660863194,6.046946816573763e-08,2.220446049250313e-16,2.1414858005619372e-16,0.57754038197072,1.0,0.006723907715729813,-0.0008695288907984988,0.05,5.580870468569604e-15,NO_HIT
20,spectrum_local,0.35,0.12,True,0.5456721389803025,0.5456721389803025,True,-0.45432786101969747,9.865183880571551e-08,0.0,5.374982474651493e-16,0.602381501631843,1.0,0.007027046599359839,-0.0009631776031362449,0.05,5.629588012545245e-15,NO_HIT
21,one_basis_rotation,0.35,0.12,False,0.5079442677896178,0.5079442677896178,True,-0.49205573221038224,3.9462362673337525e-07,-2.220446049250313e-16,4.641312833714991e-16,0.7161369447570594,1.0,0.006059808657954774,-0.0007719763219249387,0.05,5.60218375101169e-15,NO_HIT
22,three_basis_rotations,0.35,0.12,False,0.532713129149364,0.532713129149364,True,-0.467286870850636,1.3803373069714023e-07,-2.220446049250313e-16,1.2139609031418313e-16,0.7326741604228935,1.0,0.006498239661097781,-0.0009515696799287099,0.050000000000000044,5.646183826313175e-15,NO_HIT
