index,n,mode,margin,entropy,min_atom,normalization_residual,lambda_max_coordinate,lambda_max,fisher_along_top,acceleration_along_top,fisher_max_eigenvalue,acceleration_max_eigenvalue,direction_rank,direction_singular_1,direction_singular_2,step,gap,endpoint_margin,status
123,5,3,0.15856195899367698,3.363241134252184,0.013096184796927424,1.1102230246251565e-16,-0.053900037044191156,-0.05386769881238865,-0.03591333459268093,-0.01795436421970731,-0.03593478775845785,0.9007227655995463,5,1.0000000000000002,0.9993992536975038,0.07382339880197662,-0.00039225881955751163,0.15438046522451399,NO_HIT
124,5,0,0.17582714983045367,3.163599369043538,0.0028363142060004705,2.220446049250313e-16,-0.031719189085788996,-0.03171370188393276,-0.02114486951765516,-0.010568832366276482,-0.021148469762945068,0.3226627777241826,5,1.0000000000000002,0.9998092799404125,0.05996788033497376,-0.0001817798434422535,0.16062888720910284,NO_HIT
125,5,1,0.0002655337554592352,2.8112061862294633,1.3404637099890343e-05,0.0,-0.4678906639896068,-0.4683177834088035,-0.2853647167455297,-0.18295306666328226,-0.28214071701417553,5.4735988008683245,5,1.0000000000000002,0.996923264265204,0.009327749310477728,-2.05742089023353e-05,0.00025495230524907875,NO_HIT
126,5,2,0.0399999999999997,3.2240714212923334,0.0037843199999999994,0.0,-1.253696440444767,-1.2909740766874724,-0.8470225294178686,-0.4439515472696047,-0.8164675619526158,2.6038367525567034,5,1.0000000000000002,0.9613778685500353,0.038852364010897505,-0.0009937760351297342,0.035529394289778866,NO_HIT
127,5,3,0.2808040139353155,3.344554648379712,0.009523902830770108,0.0,-0.009771669925507218,-0.009771597765331307,-0.006514397928913022,-0.0032571998364177013,-0.0065144457946717275,0.14252161736712962,5,1.0000000000000002,0.9999926095322414,0.07689858254147287,-0.0003415523394632025,0.24825583074850155,NO_HIT
128,5,0,0.19808594883714947,3.271681264682912,0.004907696639443325,3.3306690738754696e-16,-0.029167107755208175,-0.029169223899351223,-0.01945047298626133,-0.009718750913089602,-0.019449035360522372,0.39189133748408467,5,0.9999999999999998,0.9998829246939964,0.05555419160441303,-0.00012564609482623723,0.17008003356332252,NO_HIT
129,5,1,0.00010543806634449769,3.004467185964013,9.565295821909307e-06,0.0,-0.4875022037491442,-0.47677155342068517,-0.3082457129286658,-0.168525840492011,-0.30785977514752455,8.147450090719499,5,1.0000000000000002,0.9742583942452236,0.014277081154474212,-4.8920903076510314e-05,9.023861077393947e-05,NO_HIT
130,5,2,0.03999999999999998,3.1530009331601665,0.002563145765402478,0.0,-0.6135841056982853,-0.6085073624328148,-0.4048225848688831,-0.203684777563931,-0.4078012892489318,2.8737109910417793,5,1.0000000000000002,0.984656450092481,0.04257562605028171,-0.0005818130251880049,0.03460776105604557,NO_HIT
131,5,3,0.07832193377670493,3.1035625559744853,0.0022516625398660184,0.0,-0.041782355161213605,-0.041740599380404544,-0.02782497776651375,-0.013915621613890039,-0.02785271469139592,0.5086078103261968,5,1.0000000000000004,0.9987451977228564,0.06652102456508634,-0.00026115181579555724,0.07182682643034599,NO_HIT
132,5,0,0.18732976602805151,3.2109684614272247,0.006516895688484809,2.220446049250313e-16,-0.3225880684821699,-0.3308517897312346,-0.22030873546292704,-0.11054305426830702,-0.2147681056302973,0.7242500090371171,5,0.9999999999999999,0.9952983268997548,0.06941093903910546,-0.0009336937476467355,0.17253315175343606,NO_HIT
133,5,1,0.00021630211651557651,2.263691800010435,9.595095256970436e-05,0.0,-0.5456296808294236,-0.5345716282130683,-0.37126191783860635,-0.1633097103744527,-0.37419333544971384,8.034678040014313,5,1.0,0.978551721941773,0.02741352037517309,-0.0002113658470226376,0.0002135555970119718,NO_HIT
134,5,2,0.0400000000000002,3.1036241917446827,0.0023256432910945765,3.3306690738754696e-16,-0.3490812943467398,-0.34877771993756035,-0.2320954747206077,-0.11668224521695214,-0.23221811110238275,2.633835428760001,5,1.0000000000000004,0.9980824313641484,0.03970908736455763,-0.0002986105712454723,0.034680327726281934,NO_HIT
135,5,3,0.23287626838590464,3.361730391565424,0.01058708005381713,0.0,-0.029316702429206146,-0.02930549303777823,-0.019536773797566957,-0.009768719240211221,-0.019544221217302597,0.3775093790272251,5,0.9999999999999999,0.9996158597042046,0.08654933071360528,-0.0005603325271099635,0.21494352063766442,NO_HIT
136,5,0,0.12983791365788544,3.200063900037562,0.0036080672689205668,0.0,-0.2704372104150371,-0.27494135899303207,-0.1825596951389034,-0.09238166385412627,-0.17935172562993348,1.733816894624453,5,1.0,0.9989741806713056,0.06096862654117335,-0.0006444689632152389,0.12139530076817959,NO_HIT
137,5,1,0.00691699332699874,3.0482488077234384,9.750130160462765e-05,0.0,-1.1559905841103246,-1.1051382551626856,-0.7720171610839086,-0.333121094078779,-0.7796062839891514,3.644860828749969,5,1.0,0.9254460778209619,0.03650765418233574,-0.0007514040559564172,0.006400971172467954,NO_HIT
138,5,2,0.04000000000000003,3.207860351911724,0.0033299351223983606,2.220446049250313e-16,-0.8718590155947753,-0.8840623283115697,-0.5811958223198072,-0.30286650599176346,-0.571383417328735,2.797270494128807,5,1.0,0.9602433686459936,0.04826474157004413,-0.0010780727441450644,0.035954382967316664,NO_HIT
139,5,3,0.25352961426404025,3.3521242406977354,0.013479905730684243,2.220446049250313e-16,-0.008383219892875578,-0.008383171774029736,-0.005588749660189824,-0.002794422113838735,-0.0055887804344731985,0.352571372652183,5,0.9999999999999998,0.9999936492447163,0.07724792470551575,-0.00033916524477817234,0.2425119092889689,NO_HIT
140,5,0,0.14000147337998498,3.245513989073101,0.009658421481786198,2.220446049250313e-16,-0.057925010762387305,-0.057930173890991726,-0.038656444020486985,-0.01927372987050585,-0.03865256955350229,1.4112243797393722,5,0.9999999999999998,0.9998909444834808,0.05162807248760083,-0.00015615677954405882,0.13895595437502256,NO_HIT
141,5,1,9.999999999999031e-05,1.7269420170236507,2.5361668187766177e-11,0.0,-8.505268336782196,-5.940435876751438,-5.566826045827981,-0.3736098309233631,-2.49922296195713,17.78667573873607,5,0.9999999999999998,0.12511159611586326,0.0086499519462129,-0.0002222949782590966,9.088298559508696e-05,NO_HIT
142,5,2,0.04000000000000004,3.092124026322665,0.003784319999999993,1.1102230246251565e-16,-0.8184289250990353,-0.9459501108976281,-0.6204985065649347,-0.32545160433269604,-0.5349568605083238,2.9570036998980487,5,1.0,0.9713173614805161,0.0497638056397677,-0.0012239933672768544,0.03650508049510216,NO_HIT
143,5,3,0.4030482246237916,3.453082748771263,0.022503125856853226,0.0,-0.00012614563528505767,-0.0001261456378562766,-8.409708946772094e-05,-4.2048548388518014e-05,-8.409708774957897e-05,0.07941964677922085,5,1.0,0.9999999989454412,0.0983707882184804,-0.0007553450302251186,0.3722023385377651,NO_HIT
144,5,0,0.11156714604737081,2.9748211907605806,0.0011333904155352806,0.0,-0.025720104563859116,-0.02571773847631799,-0.017146550329838903,-0.00857118814647917,-0.01714812337026826,0.43322068346027526,5,1.0,0.9999056948378098,0.058521501365307926,-0.0001610887768959124,0.10845051511802602,NO_HIT
145,5,1,0.0018800339364315266,1.7936468460889983,2.5130427962249143e-09,1.1102230246251565e-16,-3.6369181415127136,-3.5734051595429746,-2.7749144927031386,-0.7984906668398357,-2.738203543077175,7.794579901617146,5,1.0000000000000002,0.9819298544207395,0.001272915754237501,-2.897338566842933e-06,0.0016592589687573571,NO_HIT
146,5,2,0.040000000000000036,2.952353597570061,0.003373003936348956,0.0,-1.212892974484876,-1.976141625255619,-1.2704386066196838,-0.7057030186359385,-0.7733169638964499,2.2293595593671633,5,1.0000000000000004,0.9723629066070626,0.02708967949421276,-0.0007375531822053638,0.03434818344817729,NO_HIT
147,5,3,0.17403429109355514,3.1871432592273043,0.003967627899079336,0.0,-0.20120668142026849,-0.21211214720064425,-0.14141837446697095,-0.07069377273367256,-0.1341352524941135,0.7210344515090504,5,1.0000000000000002,0.9990398615262622,0.07692080299552963,-0.0009170954689867727,0.16676534717475663,NO_HIT
148,5,0,0.3412677697941502,3.428344674312969,0.01777846278986023,0.0,-0.01877883761824315,-0.018778082569366396,-0.012518621775591598,-0.006259460793774374,-0.012519122233043517,0.2981597456317952,5,1.0000000000000004,0.9999591573820727,0.08658099760913904,-0.0005304892083333179,0.28922294125339176,NO_HIT
149,5,1,0.01982585551246885,2.343935464586554,2.238827387076617e-05,0.0,-0.22611649471129655,-0.22602148688112308,-0.1511372174924616,-0.07488426938866244,-0.15118719944140502,1.9565597715143452,5,1.0,0.9995770256954504,0.008455021626944852,-8.42207440410192e-06,0.01631702768609755,NO_HIT
150,6,0,0.27964351568487544,4.063950139460574,0.004755786128795672,2.220446049250313e-16,-0.006184720416022229,-0.006184638638749883,-0.00412312122163019,-0.002061517417119796,-0.004123175458353125,0.22840268025213536,6,1.0000000000000002,0.9999865122830054,0.07564788366218406,-0.0002997694532202999,0.25428510869351195,NO_HIT
151,6,1,0.03685257752610478,3.463671377008891,0.0005418008639024895,0.0,-0.4200067707316909,-0.4201368537655956,-0.2818040332859846,-0.1383328204796066,-0.2816055494251492,3.077240967424182,6,1.0000000000000002,0.9999817095301702,0.02561921807553502,-0.00014649938396527062,0.036848166499534665,NO_HIT
152,6,2,0.04000000000000004,3.8571588452195185,0.0015371283775180748,1.1102230246251565e-16,-0.14981672530920997,-0.14979110298260737,-0.09964731782260286,-0.050143785160004395,-0.09965073374209828,2.656455120277461,6,1.0000000000000002,0.9997923480445119,0.054964664098356354,-0.0003125863690840447,0.03557775082713014,NO_HIT
153,6,3,0.019999999999999733,3.9301180689720185,0.0006759854620190933,2.220446049250313e-16,-0.06824458765370577,-0.06818626616800527,-0.04543598254746438,-0.022750283620540324,-0.045474216970154545,2.1209731452423823,6,1.0000000000000002,0.9990788409447213,0.07233417787463783,-0.00036771117382450313,0.019153466959421057,NO_HIT
154,6,0,0.1780988834161927,3.9447504530061637,0.0037393252670154015,2.220446049250313e-16,-0.10528146659211535,-0.10526477289265318,-0.07021074297503513,-0.03505402991761608,-0.07021908891516454,0.8681257129052344,6,0.9999999999999998,0.9996594507507313,0.06435689383414965,-0.0003383529755152104,0.1703867240636275,NO_HIT
155,6,1,0.0008408120200744536,3.3986150372770263,1.6553697239790954e-05,2.220446049250313e-16,-1.0211375339197106,-1.0120413231510388,-0.6634391949407393,-0.3486021282103026,-0.6657690675534634,7.26725527150238,6,1.0,0.9894269389300925,0.010643726884298488,-5.7547870826457626e-05,0.0008360842990242112,NO_HIT
156,6,2,0.039999999999999994,3.802295653449518,0.0012578763057388936,0.0,-0.18735322341933433,-0.18725895371472337,-0.1248388524022204,-0.06242010131250031,-0.12488308496820354,2.4638630437592908,6,1.0000000000000002,0.9987535477543363,0.05789573876345773,-0.00040156288228887504,0.037400423388714577,NO_HIT
157,6,3,0.12903040978138303,4.033004494238157,0.005651630269653419,2.220446049250313e-16,-0.05267810980354843,-0.05267793475312101,-0.035116699350523445,-0.017561235402598907,-0.035116734433749804,0.7713908482109557,6,1.0,0.999996310410519,0.0891300230809313,-0.0007277248988630802,0.12689005579904544,NO_HIT
158,6,0,0.10370057379858214,3.7855837001490587,0.0022707468843901723,0.0,-0.1609914217916701,-0.1608794534470156,-0.10713306095373586,-0.05374639249328064,-0.10717911278400588,2.6956945524235727,6,1.0000000000000002,0.9991665273418568,0.049403933185311694,-0.00026032395313135837,0.10224893048054075,NO_HIT
159,6,1,0.00010000000000032205,3.5103092766171287,3.307126142808533e-07,1.1102230246251565e-16,-0.4991762655364212,-0.4991828920010145,-0.3278602942433849,-0.1713225977576327,-0.32630742825393105,8.575399415990608,6,1.0000000000000002,0.9997858221133177,0.0138147680752514,-4.8103696983048394e-05,8.719312046046035e-05,NO_HIT
160,6,2,0.03999999999999948,3.804107526031875,0.001612214540697588,2.220446049250313e-16,-0.4803549052552208,-0.47784434638968415,-0.318093803568825,-0.1597505428208617,-0.31934898166413367,2.1420579236923962,6,1.0,0.9802952932947121,0.02452867736587208,-0.00014799553711064561,0.03370932025560758,NO_HIT
161,6,3,0.1372014361309719,3.93822249294709,0.003196291102122824,0.0,-0.09681100163843404,-0.09801731261189127,-0.06531010640522336,-0.03270720620666853,-0.06450432064653429,0.8469654683709675,6,1.0000000000000002,0.9997437249768709,0.07416016956399717,-0.0005372022585019565,0.12632921344460596,NO_HIT
162,6,0,0.16940096424664663,3.970822583277712,0.004210674926507348,1.1102230246251565e-16,-0.03723878589279171,-0.037241993027885896,-0.024797027638770546,-0.012444965389116713,-0.024794689688668624,1.043447249405401,6,1.0000000000000004,0.9999154239070978,0.06812401214933582,-0.0003088941824422875,0.15584256085417325,NO_HIT
163,6,1,9.999999999987796e-05,2.9568082839268417,2.1065894562839653e-08,0.0,-0.6442619714561261,-0.6360652139165399,-0.42500375622607783,-0.2110614576904619,-0.4296028874658969,4.878160191953279,6,0.9999999999999998,0.9863460324806788,0.001946523594929895,-1.2051002191704185e-06,8.078688044932392e-05,NO_HIT
164,6,2,0.03999999999999964,3.645123213930963,0.0014816816083243964,0.0,-0.35830866150895085,-0.3556190723422239,-0.23651742652931024,-0.11910164581291305,-0.23821818850118315,2.195327256710998,6,0.9999999999999999,0.9915550360739694,0.05080931977282253,-0.000507922239117331,0.03524801369710325,NO_HIT
165,6,3,0.23074415392398429,3.992677673945727,0.003268418438533874,0.0,-0.005482187901395139,-0.005543848254271232,-0.0036958981582281645,-0.0018479500960424389,-0.0036547908854031963,0.4551226696042791,6,1.0,0.9999793846237047,0.07004239054465847,-0.00014723841262931359,0.21115399486694464,NO_HIT
166,6,0,0.08001150151341918,3.8560790834913403,0.0015090235766871908,0.0,-0.6503232034529717,-0.6657984335681291,-0.4429454240505076,-0.22285300951762166,-0.4312495037220788,2.3351366769094293,6,0.9999999999999996,0.9900387396463896,0.04304443430585101,-0.0006513770890057557,0.07701764355538232,NO_HIT
