index,mode,margin,label,rho_psd,rho_unrestricted,unrestricted_same_sign,total_psd_fisher_normalized,min_atom,normalization_residual,generalized_residual,direction_min_rate,direction_max_rate,chord_step,chord_gap,status
14,2,0.021254340773853467,logit_spread,0.37712985237867835,0.37712985237867835,True,-0.6228701476213216,1.016251301770923e-06,0.0,3.162180510630933e-16,0.47325985103355217,1.0,0.0030384531559508095,-0.00014904801913928623,NO_HIT
15,3,0.010000000000000009,five_spectral_clusters,0.5079548838263047,0.5079548838263047,True,-0.4920451161736953,3.118842340028134e-10,-1.1102230246251565e-16,7.904948957117235e-16,0.23335205108057103,1.0,0.002634134884710366,-7.843965762699412e-05,NO_HIT
16,0,0.010000000000000009,frozen_logit_neighborhood,0.5111006507106414,0.5111006507106414,True,-0.48889934928935863,7.699455817512612e-12,2.220446049250313e-16,7.761647240185951e-16,0.2369991643529015,1.0,0.0023173850932933326,-8.946745599480721e-05,NO_HIT
17,1,0.019529228825110545,two_edge_clusters,0.5325616493282073,0.5325616493282073,True,-0.46743835067179274,4.388904897761534e-08,-2.220446049250313e-16,1.9032724483684548e-16,0.4466920197514853,1.0,0.003437345735553047,-0.00025337694711424774,NO_HIT
18,2,0.012869448653348036,logit_spread,0.463017524460089,0.463017524460089,True,-0.5369824755399111,1.1574712294716755e-08,-1.1102230246251565e-16,2.1154066924058186e-16,0.07649341514196045,1.0,0.0033855670085621266,-0.0001691145715003728,NO_HIT
19,3,0.01817780646500203,five_spectral_clusters,0.4707403385341715,0.4707403385341715,True,-0.5292596614658285,5.5966738162336164e-08,0.0,3.1256705342528883e-16,0.4439011561576676,1.0,0.0028321033043252476,-0.00012884262095358423,NO_HIT
20,0,0.010000000000000009,frozen_logit_neighborhood,0.5066862955502145,0.5066862955502145,True,-0.4933137044497855,3.5648634415118185e-12,-1.1102230246251565e-16,2.6433331740069024e-16,0.207223287465248,1.0,0.002252977053486946,-8.351793331140556e-05,NO_HIT
21,1,0.0415417735395428,two_edge_clusters,0.5028974974197994,0.5028974974197994,True,-0.4971025025802006,2.0363170265554388e-07,0.0,2.748491855534272e-16,0.48132383990464017,1.0,0.006028216735743215,-0.0006958225142170704,NO_HIT
22,2,0.018901894791349738,logit_spread,0.3902418937532327,0.3902418937532327,True,-0.6097581062467673,1.0738655002997314e-07,0.0,2.0241821918960804e-16,0.4009538774686874,1.0,0.004009354270080002,-0.00020747889409022946,NO_HIT
23,3,0.02792141707379404,five_spectral_clusters,0.4277004180248139,0.4277004180248139,True,-0.5722995819751862,4.606015642514757e-08,2.220446049250313e-16,1.4379598463618938e-16,0.3124083047896429,1.0,0.003959269972928387,-0.0002575943046068119,NO_HIT
24,0,0.01,frozen_logit_neighborhood,0.5014531873464819,0.5014531873464819,True,-0.4985468126535181,2.3304723547715875e-10,0.0,1.0900872562614804e-16,0.3117078970452964,1.0,0.0019046988424749592,-6.428215794329617e-05,NO_HIT
25,1,0.011750649560582192,two_edge_clusters,0.4855399081499948,0.4855399081499948,True,-0.5144600918500052,3.3421358809648107e-09,0.0,1.2722157493302653e-16,0.28664519878746997,1.0,0.0018430210285464142,-6.465243536268872e-05,NO_HIT
26,2,0.015862905119938264,logit_spread,0.44131223856445045,0.44131223856445045,True,-0.5586877614355495,4.699797780141029e-08,0.0,3.5124078834077404e-16,0.35539578339103384,1.0,0.0026668547882500236,-0.00012052596674294591,NO_HIT
27,3,0.010000000000000009,five_spectral_clusters,0.45484646338914225,0.45484646338914225,True,-0.5451535366108577,1.690089549358609e-08,0.0,1.9940464634159377e-16,0.4558329543447081,1.0,0.001949676599185983,-5.866148672417637e-05,NO_HIT
28,0,0.010000000000000009,frozen_logit_neighborhood,0.5138430553502732,0.5138430553502732,True,-0.4861569446497268,6.633024270901205e-11,0.0,3.1256226975827993e-16,0.2951387765789143,1.0,0.002134630274237442,-7.957092568133817e-05,NO_HIT
29,1,0.010311876241992701,two_edge_clusters,0.5105970097980324,0.5105970097980324,True,-0.48940299020196765,5.023082059124902e-09,2.220446049250313e-16,6.208130866550828e-16,0.23672921899667543,1.0,0.0021891860842094732,-8.25371566195443e-05,NO_HIT
30,2,0.012592231533584358,logit_spread,0.3752979701688841,0.3752979701688841,True,-0.6247020298311159,5.303933411093837e-09,0.0,1.5144381350574816e-16,0.16133261136823948,1.0,0.0017966693224996872,-3.553956555890636e-05,NO_HIT
31,3,0.010000000000000009,five_spectral_clusters,0.4686246039318276,0.4686246039318276,True,-0.5313753960681724,1.625863698393222e-08,0.0,3.587873622056013e-16,0.37170936174777575,1.0,0.0016973942538344154,-5.1297663809179994e-05,NO_HIT
32,0,0.01,frozen_logit_neighborhood,0.5040858778814755,0.5040858778814755,True,-0.4959141221185245,9.897049816937895e-11,0.0,4.786331584606938e-16,0.31026642803799853,1.0,0.001833950518142229,-5.678860480529124e-05,NO_HIT
33,1,0.029965202250941528,two_edge_clusters,0.48553658360895136,0.48553658360895136,True,-0.5144634163910486,9.921918669698753e-08,-1.1102230246251565e-16,1.7692906919208304e-16,0.36305166442085673,1.0,0.004366873406623567,-0.0003529311947012559,NO_HIT
34,2,0.016377387926812648,logit_spread,0.4478083525404445,0.4478083525404445,True,-0.5521916474595555,2.1198046224064886e-10,-3.3306690738754696e-16,1.7334941917200824e-16,0.25651203984873083,1.0,0.005892274789409101,-0.0005210175154264363,NO_HIT
35,3,0.01,five_spectral_clusters,0.47389379319511227,0.47389379319511227,True,-0.5261062068048877,1.8494014185300824e-09,0.0,2.4270367750761893e-16,0.187288120329616,1.0,0.0022887006845095123,-6.783397268961266e-05,NO_HIT
36,0,0.01,frozen_logit_neighborhood,0.5069257903085131,0.5069257903085131,True,-0.49307420969148685,1.0799624663306262e-10,0.0,1.960741426953146e-16,0.29041880703423495,1.0,0.002070945346844479,-6.267086959255153e-05,NO_HIT
37,1,0.014260993160905407,two_edge_clusters,0.499446109111409,0.499446109111409,True,-0.5005538908885909,2.7607208933172374e-09,-2.220446049250313e-16,1.0910359048971797e-16,0.33013764872676526,1.0,0.0034829321908848897,-0.00024278698328128456,NO_HIT
38,2,0.013032292475679896,logit_spread,0.5040423486401631,0.5040423486401631,True,-0.49595765135983694,4.707499261686695e-08,-2.220446049250313e-16,3.123440807125342e-16,0.5163620497389121,1.0,0.0018839613297093865,-7.104961729265113e-05,NO_HIT
39,3,0.016701450267823437,five_spectral_clusters,0.4864355170444158,0.4864355170444158,True,-0.5135644829555842,5.824128079707881e-08,2.220446049250313e-16,3.067897094108838e-16,0.5548616115845184,1.0,0.002971350820975957,-0.00017031561082880842,NO_HIT
40,0,0.010000000000000009,frozen_logit_neighborhood,0.510322139733748,0.510322139733748,True,-0.48967786026625204,2.069853193946097e-11,2.220446049250313e-16,2.738158032363256e-16,0.2107815830252832,1.0,0.0022611868347374355,-7.883866700275632e-05,NO_HIT
41,1,0.01325170882104676,two_edge_clusters,0.4859006759106046,0.4859006759106046,True,-0.5140993240893954,2.609577504490328e-08,0.0,7.828761241518969e-16,0.35894469905850757,1.0,0.0023613418313844685,-8.759277990666448e-05,NO_HIT
42,2,0.02461453756717591,logit_spread,0.4942728403024367,0.4942728403024367,True,-0.5057271596975633,7.083789626164536e-08,0.0,2.6644087869046436e-16,0.48291722113790897,1.0,0.0032969080688959335,-0.00023020599688372556,NO_HIT
43,3,0.024242564239980113,five_spectral_clusters,0.49705473967041136,0.49705473967041136,True,-0.5029452603295886,3.661617609877549e-08,-1.1102230246251565e-16,1.7822691150488863e-16,0.256111200792461,1.0,0.004395828037548096,-0.0002556674605385112,NO_HIT
44,0,0.010000000000000009,frozen_logit_neighborhood,0.5107329561669157,0.5107329561669157,True,-0.4892670438330843,2.4079190666837302e-11,2.220446049250313e-16,1.504811076266171e-16,0.29164714657952645,1.0,0.0022001164779303513,-8.24366786300601e-05,NO_HIT
45,1,0.03296938596532373,two_edge_clusters,0.4854879227966347,0.4854879227966347,True,-0.5145120772033653,1.57698588445154e-07,4.440892098500626e-16,2.370377281690469e-16,0.44003175588949645,1.0,0.003546278471077237,-0.0002634957696363571,NO_HIT
46,2,0.037748981413829104,logit_spread,0.2804298649064489,0.2804298649064489,True,-0.719570135093551,4.7725001172367455e-08,-2.220446049250313e-16,1.879907805357803e-16,0.13572208327471888,1.0,0.005304002713501715,-0.00019133547494298853,NO_HIT
47,3,0.01,five_spectral_clusters,0.5069182861419782,0.5069182861419782,True,-0.4930817138580218,4.1231671667070255e-08,0.0,4.1596308647354316e-16,0.4704195484556614,1.0,0.0018879147427517734,-7.196041642121287e-05,NO_HIT
48,0,0.010000000000000009,frozen_logit_neighborhood,0.5110380321548376,0.5110380321548376,True,-0.48896196784516244,2.01793910755786e-12,0.0,3.551699296437127e-16,0.19728634005463344,1.0,0.0022001931390723513,-7.498907729797111e-05,NO_HIT
49,1,0.012990085728354028,two_edge_clusters,0.45596627732291506,0.45596627732291506,True,-0.5440337226770849,6.488535032766815e-09,-2.220446049250313e-16,3.5468717227808664e-16,0.36839898626640943,1.0,0.002220201978226651,-0.00010100121114753335,NO_HIT
50,2,0.027174060364055785,logit_spread,0.4452824974944445,0.4452824974944445,True,-0.5547175025055555,1.8079207784932087e-07,-1.1102230246251565e-16,7.468055409262788e-16,0.3901993139023023,1.0,0.0039980696278535234,-0.00025610926409225243,NO_HIT
51,3,0.02186514313312271,five_spectral_clusters,0.4752114771654547,0.4752114771654547,True,-0.5247885228345452,1.0286160482977679e-09,-3.3306690738754696e-16,3.369782553939055e-16,0.35857754255098323,1.0,0.0029813031944480872,-0.00015719544942438546,NO_HIT
52,0,0.010000000000000009,frozen_logit_neighborhood,0.5016589210667398,0.5016589210667398,True,-0.4983410789332602,9.315876194044504e-11,0.0,3.2069706890753646e-16,0.33688732280440514,1.0,0.0026756572542845428,-0.00013207170111328992,NO_HIT
53,1,0.01667903030343809,two_edge_clusters,0.5180587598305431,0.5180587598305431,True,-0.48194124016945694,2.6664094795054337e-08,-2.220446049250313e-16,3.2476308604686207e-16,0.4441262645906796,1.0,0.0028584785268690343,-0.0001513473985426117,NO_HIT
54,2,0.02012128526602295,logit_spread,0.43452183343162576,0.43452183343162576,True,-0.5654781665683742,1.356966049053511e-09,0.0,3.0990842584797817e-16,0.2785815700682709,1.0,0.0030360960564184965,-0.0001347068678310137,NO_HIT
55,3,0.017502953524875513,five_spectral_clusters,0.49646432936281704,0.49646432936281704,True,-0.503535670637183,1.6094236764872159e-09,-2.220446049250313e-16,1.0384450574298891e-16,0.16135500345749418,1.0,0.003539471888155159,-0.00020590134572540109,NO_HIT
56,0,0.010000000000000009,frozen_logit_neighborhood,0.5141371358554071,0.5141371358554071,True,-0.4858628641445929,1.7535698162553068e-11,0.0,5.173942058834705e-16,0.2567772211361558,1.0,0.0026460159381475933,-0.0001023498740488904,NO_HIT
57,1,0.010983612932359499,two_edge_clusters,0.48166032703028233,0.48166032703028233,True,-0.5183396729697176,6.429021308834414e-08,0.0,1.829729161123425e-16,0.3881403202433979,1.0,0.002829804676172734,-0.00017667858062253572,NO_HIT
58,2,0.029441659648038354,logit_spread,0.37066589864518307,0.37111556757724057,False,-0.6293341013548169,2.97281370666423e-09,-3.3306690738754696e-16,2.1223316743725565e-16,0.004318127309869394,1.0,0.006626939484678497,-0.0004284190318166736,NO_HIT
59,3,0.01,five_spectral_clusters,0.45213282145659595,0.45213282145659595,True,-0.547867178543404,8.477762351397605e-10,-2.220446049250313e-16,2.92625589153026e-16,0.08589965853505854,1.0,0.003691694443706806,-0.00014856387294059914,NO_HIT
60,0,0.01,frozen_logit_neighborhood,0.4974704463967855,0.4974704463967855,True,-0.5025295536032145,3.2119934461198326e-11,0.0,2.1742393113494269e-16,0.24822286319723155,1.0,0.0020890275656581937,-6.205259950231579e-05,NO_HIT
61,1,0.010780480661762182,two_edge_clusters,0.5330942971098392,0.5330942971098392,True,-0.46690570289016076,3.715657087537834e-09,2.220446049250313e-16,8.063843995913291e-16,0.3640496885517524,1.0,0.002961266277866807,-0.00013372404401490456,NO_HIT
62,2,0.012961020193299595,logit_spread,0.44640515979760753,0.44640515979760753,True,-0.5535948402023925,3.80410539425389e-09,0.0,1.8730649205975218e-16,0.30776833389955754,1.0,0.0021152524938594527,-9.08498768028565e-05,NO_HIT
63,3,0.019646808892155976,five_spectral_clusters,0.5072201202829253,0.5072201202829253,True,-0.4927798797170747,1.833244100048688e-08,0.0,3.4237221400357956e-16,0.2887400297005389,1.0,0.0049124195052671965,-0.0003235052801988658,NO_HIT
64,0,0.014663240795841026,frozen_logit_neighborhood,0.5056243260201424,0.5056243260201424,True,-0.4943756739798576,5.595504238040436e-10,0.0,2.7909376990288474e-16,0.28523178353823037,1.0,0.0025408117787365228,-0.00011386266376156584,NO_HIT
65,1,0.018664868574425064,two_edge_clusters,0.49539565745327596,0.49539565745327596,True,-0.504604342546724,2.768661493203604e-08,0.0,1.653468029395412e-16,0.24223056774393628,1.0,0.005400285267705419,-0.0006032758666325577,NO_HIT
66,2,0.01291692636295616,logit_spread,0.45885766284781976,0.45885766284781976,True,-0.5411423371521802,7.409542533141836e-11,0.0,1.1698224657879697e-16,0.3110541193183555,1.0,0.002293582967547841,-7.496603037537852e-05,NO_HIT
67,3,0.01772504186493229,five_spectral_clusters,0.4215904163384401,0.4215904163384401,True,-0.5784095836615599,1.6848731017029047e-11,0.0,2.845195611523412e-16,0.01619415152083456,1.0,0.002612705151516364,-0.0001720813792500664,NO_HIT
68,0,0.010000000000000009,frozen_logit_neighborhood,0.5058454278608984,0.5058454278608984,True,-0.49415457213910163,1.5107965243444164e-11,0.0,9.054517313996608e-17,0.23407768096259352,1.0,0.0021897351381087353,-7.964660222281594e-05,NO_HIT
69,1,0.010288675713875255,two_edge_clusters,0.4703306476626311,0.4703306476626311,True,-0.5296693523373689,1.1934174486796423e-09,-1.1102230246251565e-16,3.7889864884944726e-16,0.18678530067630075,1.0,0.0030341197848670824,-0.00019757601720016282,NO_HIT
70,2,0.023982713037870584,logit_spread,0.5003909802355977,0.5003909802355977,True,-0.4996090197644023,6.836686216019832e-08,0.0,1.6675447121191982e-16,0.5518388374735101,1.0,0.003888116338100671,-0.00027807090141163116,NO_HIT
71,3,0.017229025180353075,five_spectral_clusters,0.49651828367820167,0.49651828367820167,True,-0.5034817163217984,2.3406328928965243e-08,-2.220446049250313e-16,3.7840141245483844e-16,0.3219485892236256,1.0,0.003906746642320486,-0.0002502392616836602,NO_HIT
72,0,0.010000000000000009,frozen_logit_neighborhood,0.5129727868133486,0.5129727868133486,True,-0.48702721318665143,1.0201213740664629e-11,0.0,2.7476506430409464e-16,0.28223654867180015,1.0,0.002291887511318445,-8.891682004996682e-05,NO_HIT
73,1,0.012641384570338254,two_edge_clusters,0.5114427278197041,0.5114427278197041,True,-0.4885572721802959,6.579947890428254e-09,0.0,4.9363150446147e-16,0.23300581148548447,1.0,0.003503805535919407,-0.0002987190229664094,NO_HIT
74,2,0.10633611184103378,logit_spread,0.24321965161234896,0.24413728456133504,False,-0.7567803483876511,7.622359370744275e-07,0.0,2.655565334984662e-16,0.013356840862924109,1.0,0.014773714275285921,-0.0016524310651062635,NO_HIT
75,3,0.010000000000000009,five_spectral_clusters,0.4792412678399964,0.4792412678399964,True,-0.5207587321600036,1.6285869632316123e-10,-2.220446049250313e-16,3.1764626330707134e-16,0.2241546846339428,1.0,0.002585291216533529,-8.690508431996591e-05,NO_HIT
76,0,0.01,frozen_logit_neighborhood,0.5108727273850316,0.5108727273850316,True,-0.48912727261496836,1.2074374777506295e-11,-2.220446049250313e-16,3.5760240431253133e-16,0.26502862396546495,1.0,0.0020645448538938183,-7.242275218199978e-05,NO_HIT
77,1,0.015406463396101078,two_edge_clusters,0.4963619927964281,0.4963619927964281,True,-0.5036380072035719,1.6323691652529337e-07,-1.1102230246251565e-16,1.2062831873130957e-16,0.4709238272340735,1.0,0.0032715404286484044,-0.00019189887741877243,NO_HIT
78,2,0.013971522225665596,logit_spread,0.45785569279971,0.45785569279971,True,-0.54214430720029,1.7500173622627889e-10,0.0,2.3998672030406356e-16,0.2476818587996109,1.0,0.005087621097153897,-0.00041157189241669556,NO_HIT
79,3,0.015202205565666538,five_spectral_clusters,0.4903804977178812,0.4903804977178812,True,-0.5096195022821188,5.020457080315771e-09,0.0,3.0124195780617603e-16,0.20466280379125004,1.0,0.005945803669466633,-0.0005193248247596927,NO_HIT
80,0,0.01,frozen_logit_neighborhood,0.515108224719358,0.515108224719358,True,-0.484891775280642,7.326639330858093e-12,0.0,2.4106122767166253e-16,0.21913605984691864,1.0,0.002271645435208963,-7.779993308520972e-05,NO_HIT
81,1,0.06252475874966767,two_edge_clusters,0.44714969988881026,0.44714969988881026,True,-0.5528503001111897,2.2944589571933555e-07,0.0,2.506505833548144e-16,0.43824483545204324,1.0,0.011500331059376598,-0.002431661134021823,NO_HIT
82,2,0.013029666468372112,logit_spread,0.46577998214146377,0.46577998214146377,True,-0.5342200178585362,3.75491067092385e-11,4.440892098500626e-16,1.324467106561193e-16,0.16456372487109797,1.0,0.0036970931062050502,-0.0001767967202486176,NO_HIT
83,3,0.01,five_spectral_clusters,0.5118124802849567,0.5118124802849567,True,-0.48818751971504326,3.829718068300832e-11,0.0,5.42077223382134e-16,0.2655893341610733,1.0,0.003677199697548171,-0.000181697539084702,NO_HIT
84,0,0.01,frozen_logit_neighborhood,0.5122204901225672,0.5122204901225672,True,-0.4877795098774328,4.993756560316871e-12,0.0,1.0844206544598688e-16,0.20163702916502685,1.0,0.002083057777599961,-6.778464420431618e-05,NO_HIT
85,1,0.018458292669753427,two_edge_clusters,0.47567004637835414,0.47567004637835414,True,-0.5243299536216459,2.709925774824684e-07,0.0,5.211352536002773e-16,0.35827323407557154,1.0,0.005152015532887944,-0.0004414974601152366,NO_HIT
86,2,0.019349632268714556,logit_spread,0.4696416017854004,0.4696416017854004,True,-0.5303583982145996,3.193623447062407e-08,-3.3306690738754696e-16,3.430649995806398e-16,0.37168538398594125,1.0,0.003096990734798473,-0.00014462003059811934,NO_HIT
87,3,0.025566069373776607,five_spectral_clusters,0.42372679314637984,0.42372679314637984,True,-0.5762732068536202,1.853739294536093e-07,0.0,1.7863466046254174e-16,0.40876339777642207,1.0,0.004988146497820162,-0.00040225753349787396,NO_HIT
88,0,0.010000000000000009,frozen_logit_neighborhood,0.5074071745673114,0.5074071745673114,True,-0.49259282543268856,2.8418151436917802e-12,-1.1102230246251565e-16,6.004199685486211e-16,0.28700803635021027,1.0,0.0022912500842935894,-8.771370126492428e-05,NO_HIT
89,1,0.07360658778412121,two_edge_clusters,0.47113880491494087,0.47113880491494087,True,-0.5288611950850591,1.0002136079903766e-06,4.440892098500626e-16,2.0527907764578598e-16,0.6665882697362012,1.0,0.008796899351184788,-0.001726746453851291,NO_HIT
90,2,0.025757311139590733,logit_spread,0.3379045898468772,0.3379045898468772,True,-0.6620954101531228,1.7827858183790624e-06,0.0,2.7097884306829464e-16,0.4516566138260033,1.0,0.003422367255656651,-0.00016264730356230217,NO_HIT
91,3,0.011456103904915471,five_spectral_clusters,0.4958997149419967,0.4958997149419967,True,-0.5041002850580033,7.63908023303353e-10,0.0,1.9928461430871716e-16,0.2702790528898553,1.0,0.002902612082881722,-0.00013314067101521943,NO_HIT
92,0,0.010000000000000009,frozen_logit_neighborhood,0.5021922581497125,0.5021922581497125,True,-0.49780774185028753,6.173294685766338e-11,2.220446049250313e-16,3.398848782411605e-16,0.3272347628329672,1.0,0.003055910048622915,-0.00016932666225155657,NO_HIT
93,1,0.02877344189502129,two_edge_clusters,0.4842671069676914,0.4842671069676914,True,-0.5157328930323086,4.886782304644361e-08,0.0,3.6222191504843655e-16,0.5635249049638082,1.0,0.003927770241956774,-0.00036195903620406256,NO_HIT
94,2,0.020775821000009027,logit_spread,0.31688630304223564,0.3169086979184143,False,-0.6831136969577644,2.8739151002737925e-10,0.0,2.1842140581804302e-16,0.005527862116897551,1.0,0.004454260960387144,-0.00017550190143467148,NO_HIT
95,3,0.016994685543121786,five_spectral_clusters,0.3578253112358916,0.3578253112358916,True,-0.6421746887641084,7.320227263252824e-07,0.0,3.3253278130520335e-16,0.46674221400849747,1.0,0.0021140581469310297,-7.252259532375405e-05,NO_HIT
96,0,0.01,frozen_logit_neighborhood,0.5121484485716454,0.5121484485716454,True,-0.48785155142835457,1.408765450904595e-10,-1.1102230246251565e-16,2.1709627296643223e-16,0.2559551282363531,1.0,0.0020664806986678726,-7.139163933178594e-05,NO_HIT
97,1,0.01817937217846355,two_edge_clusters,0.5132198307740284,0.5132198307740284,True,-0.48678016922597156,1.5923186946905778e-08,0.0,4.139847390659858e-16,0.49650873863595146,1.0,0.003661440527392806,-0.0002805356692636707,NO_HIT
98,2,0.015048481793810353,logit_spread,0.5207184042136935,0.5207184042136935,True,-0.47928159578630647,8.632051029029765e-10,0.0,3.662164363477253e-16,0.3732995069124495,1.0,0.003125594580743247,-0.00013324566274786065,NO_HIT
99,3,0.014904665073137036,five_spectral_clusters,0.34368105453775116,0.3439652405692668,False,-0.6563189454622489,4.4360716552370156e-10,0.0,1.9199844059640093e-16,0.009921134342882058,1.0,0.0036985144316461598,-0.00013499018399532048,NO_HIT
100,0,0.01,frozen_logit_neighborhood,0.5084929835874495,0.5084929835874495,True,-0.49150701641255046,7.152317180409644e-11,-1.1102230246251565e-16,2.034303358760686e-16,0.2012927147592873,1.0,0.0019959483916330806,-6.105996859062657e-05,NO_HIT
101,1,0.01776692666577317,two_edge_clusters,0.4747128579612682,0.4747128579612682,True,-0.5252871420387317,1.0394260284832709e-07,0.0,3.1361205115701165e-16,0.4942470797430975,1.0,0.003449233656732517,-0.00023442137316820322,NO_HIT
102,2,0.012960537871329891,logit_spread,0.4757219352566444,0.4757219352566444,True,-0.5242780647433556,3.909299023009925e-08,0.0,4.498267766637772e-16,0.3946345733069156,1.0,0.002130107590142786,-7.85920789239114e-05,NO_HIT
103,3,0.020662566449164754,five_spectral_clusters,0.47807026881698866,0.47807026881698866,True,-0.5219297311830113,6.872139291890508e-11,0.0,3.6306936605833433e-16,0.13420369159982612,1.0,0.004293728379897838,-0.0002735313304134124,NO_HIT
104,0,0.010000000000000009,frozen_logit_neighborhood,0.5047260577314766,0.5047260577314766,True,-0.4952739422685234,1.1932727565311918e-11,-2.220446049250313e-16,1.3400711014574117e-16,0.2186138808204788,1.0,0.002243894264031377,-8.067795059041316e-05,NO_HIT
105,1,0.03126690400318936,two_edge_clusters,0.5109335927199978,0.5109335927199978,True,-0.48906640728000217,1.6655774300344128e-07,0.0,1.4820232853376546e-16,0.5100969485526309,1.0,0.0050813055122601765,-0.000502062053203467,NO_HIT
106,2,0.012814394769118357,logit_spread,0.45177258949272103,0.45177258949272103,True,-0.548227410507279,4.863845026506948e-08,0.0,3.1270938810679843e-16,0.32855017089639643,1.0,0.0026357373380083964,-7.517825193303906e-05,NO_HIT
107,3,0.014522014209933487,five_spectral_clusters,0.4513585712098947,0.4513585712098947,True,-0.5486414287901054,3.3119176968828934e-10,0.0,4.842890934807886e-16,0.3349389844289061,1.0,0.004190967005342063,-0.00021598297968505875,NO_HIT
108,0,0.010000000000000009,frozen_logit_neighborhood,0.5024805522006958,0.5024805522006958,True,-0.49751944779930424,2.3603430954369894e-11,2.220446049250313e-16,3.8857370946914537e-16,0.2496704729647741,1.0,0.0021790689227292356,-7.696934738010697e-05,NO_HIT
109,1,0.014623059769689695,two_edge_clusters,0.49634822153916097,0.49634822153916097,True,-0.503651778460839,2.6528877168913784e-08,2.220446049250313e-16,2.1575626602014574e-16,0.4075384125590378,1.0,0.0029740340962289592,-0.0001636828106290622,NO_HIT
110,2,0.012490289642315133,logit_spread,0.4141946589652851,0.4141946589652851,True,-0.5858053410347148,7.546875558160845e-10,0.0,2.4749162363926287e-16,0.39512421109686996,1.0,0.0020572055781464776,-6.02675430734223e-05,NO_HIT
111,3,0.010000000000000009,five_spectral_clusters,0.4676333299194688,0.4676333299194688,True,-0.5323666700805312,1.1423970446080353e-11,0.0,1.0076346182516931e-16,0.10176274340055515,1.0,0.0025308454452099526,-7.063974160192998e-05,NO_HIT
