index,label,spectral_scale,basis_scale,accepted,rho_psd,rho_unrestricted,unrestricted_same_sign,total_psd_fisher_normalized,min_atom,normalization_residual,generalized_residual,direction_min_rate,direction_max_rate,chord_step,chord_gap,spectrum_margin,basis_orthogonality_residual,status
-1,source_base,0.0,0.0,True,0.5740468373613397,0.5740468373613397,True,-0.42595316263866034,1.5275541798746603e-08,0.0,3.2212143586772977e-16,0.4071736821706131,1.0,0.0024559544091088455,-0.00011880571419009556,0.010000000000000009,5.613021433901225e-15,NO_HIT
0,spectrum_local,0.35,0.12,False,0.5731628428921971,0.5731628428921971,True,-0.4268371571078029,1.608574311300633e-08,-1.1102230246251565e-16,2.7690599997127114e-16,0.4078514092781344,1.0,0.0022773341381414486,-9.743795464789429e-05,0.009288139376381954,5.613021433901225e-15,NO_HIT
1,one_basis_rotation,0.35,0.12,False,0.5725946590417581,0.5725946590417581,True,-0.4274053409582419,1.1134389459398618e-08,-1.1102230246251565e-16,6.252119738682324e-16,0.4303473494926317,1.0,0.004188448457829655,-0.0003402642331442607,0.01802487692313493,5.604774467942642e-15,NO_HIT
2,three_basis_rotations,0.35,0.12,True,0.5720393711339695,0.5720393711339695,True,-0.4279606288660305,9.153347312373764e-09,0.0,2.4664266873014996e-16,0.41726889794623484,1.0,0.0016994258971334626,-6.231335625805912e-05,0.007091175712381714,5.55427139782022e-15,NO_HIT
3,source_restart,0.5249999999999999,0.12,False,0.5605792748178373,0.5605792748178373,True,-0.4394207251821627,2.8582221590368365e-09,-1.1102230246251565e-16,3.874131088794465e-16,0.33634903789049525,1.0,0.002512841064643415,-9.52585336886358e-05,0.008633956274237353,5.461371422784549e-15,NO_HIT
4,spectrum_local,0.35,0.12,True,0.5702887516245849,0.5702887516245849,True,-0.4297112483754151,6.468531608429695e-09,0.0,3.7444901988763606e-16,0.4218187111182076,1.0,0.0019095557074264745,-8.05034175543895e-05,0.008054863273150525,5.55427139782022e-15,NO_HIT
5,one_basis_rotation,0.35,0.12,True,0.5696615757239291,0.5696615757239291,True,-0.43033842427607094,4.654519404723914e-09,2.220446049250313e-16,6.794078223393159e-16,0.40804918710176874,1.0,0.0017482552545334139,-6.223394335513888e-05,0.007133741354587553,5.574330862869029e-15,NO_HIT
6,three_basis_rotations,0.35,0.12,True,0.5670060465974552,0.5670060465974552,True,-0.43299395340254476,1.083853158458232e-09,0.0,6.971571790648127e-16,0.3565621982080016,1.0,0.0018499323839310168,-6.57226893325813e-05,0.006596159573506122,5.522767512933246e-15,NO_HIT
7,source_restart,0.5249999999999999,0.12,True,0.5669161511292573,0.5669161511292573,True,-0.4330838488707427,5.01375635069556e-09,0.0,4.932364835375508e-16,0.3069792536759207,1.0,0.003623132376371051,-0.00016856572156243033,0.011122264728674502,5.507852580793062e-15,NO_HIT
8,spectrum_local,0.35,0.12,True,0.5672737631440798,0.5672737631440798,True,-0.43272623685592015,5.211487492440328e-09,2.220446049250313e-16,5.337710601494273e-16,0.3322167003768975,1.0,0.0027566082984596925,-0.00012718622118423895,0.009157913131458528,5.507852580793062e-15,NO_HIT
9,one_basis_rotation,0.35,0.12,True,0.5667822492221872,0.5667822492221872,True,-0.43321775077781277,1.3106433859328445e-08,0.0,3.783638709578971e-16,0.35708515942686214,1.0,0.0025562219411138,-0.00011768460599181907,0.009127889193730643,5.486518129960477e-15,NO_HIT
10,three_basis_rotations,0.35,0.12,False,0.5589887977221,0.5589887977221,True,-0.4410112022779,3.175309939567747e-08,-2.220446049250313e-16,2.8811396832325557e-16,0.39815326850120614,1.0,0.0035100602096436308,-0.0002000784644424769,0.013975419451056403,5.54322309001753e-15,NO_HIT
11,source_restart,0.5249999999999999,0.12,True,0.5723671028808456,0.5723671028808456,True,-0.4276328971191544,8.577451656656953e-09,-2.220446049250313e-16,2.350475251624787e-16,0.36678345462957546,1.0,0.001804556281557183,-5.438057239537386e-05,0.006618813870230444,5.6673731622500126e-15,NO_HIT
12,spectrum_local,0.35,0.12,True,0.5712282813597205,0.5712282813597205,True,-0.4287717186402795,3.6896726777046285e-09,2.220446049250313e-16,3.470850268175286e-16,0.3195407527519471,1.0,0.001572503618844845,-3.882114095610234e-05,0.005024789900708426,5.6673731622500126e-15,NO_HIT
13,one_basis_rotation,0.35,0.12,False,0.5689893110298319,0.5689893110298319,True,-0.43101068897016814,1.5119734313837113e-09,0.0,3.5246474386109784e-16,0.2519952689871961,1.0,0.001144347617392449,-1.7310295536532294e-05,0.0031711220476101643,5.701372432102597e-15,NO_HIT
14,three_basis_rotations,0.35,0.12,True,0.5701029621034246,0.5701029621034246,True,-0.4298970378965754,4.119106228301455e-09,0.0,4.101372297956029e-16,0.3228938563930304,1.0,0.001221447569765941,-2.3760905218495054e-05,0.0039439791618361975,5.613770342768264e-15,NO_HIT
15,source_restart,0.5249999999999999,0.12,True,0.5679852596621318,0.5679852596621318,True,-0.43201474033786824,2.009319432743059e-09,0.0,2.529220608747941e-16,0.2721979044583755,1.0,0.0009286931095603993,-1.3661626679706274e-05,0.002527883183072732,5.466642116774706e-15,NO_HIT
16,spectrum_local,0.35,0.12,True,0.567851871733013,0.567851871733013,True,-0.432148128266987,1.9492399094615397e-09,0.0,1.9905456863428746e-16,0.2639174100166723,1.0,0.0008371554467594172,-9.421887046556776e-06,0.0022093989729009555,5.466642116774706e-15,NO_HIT
17,one_basis_rotation,0.35,0.12,True,0.5687933216032737,0.5687933216032737,True,-0.43120667839672633,2.1667671416096067e-09,0.0,1.838212244178099e-16,0.27386165456231165,1.0,0.0009066027240070333,-1.1355987483696595e-05,0.002482837220272649,5.478653612132537e-15,NO_HIT
18,three_basis_rotations,0.35,0.12,False,0.5647602752812051,0.5647602752812051,True,-0.4352397247187949,5.862967442935344e-10,0.0,4.306333246556431e-16,0.3276491444265342,1.0,0.0006762124445339144,-8.63215888813329e-06,0.0022156042890211225,5.485994065794895e-15,NO_HIT
19,source_restart,0.5249999999999999,0.12,True,0.5593811909102151,0.5593811909102151,True,-0.4406188090897849,2.2505172491564967e-08,0.0,2.3895990000067744e-16,0.36956348352244217,1.0,0.0024859538083289185,-7.94179143337459e-05,0.009187177492819165,5.762236274982937e-15,NO_HIT
20,spectrum_local,0.35,0.12,False,0.5277196699850436,0.5277196699850436,True,-0.4722803300149564,2.7512508372807207e-08,2.220446049250313e-16,3.3375752587308963e-16,0.5132698609170268,1.0,0.0010407068081807103,-1.7081621429326788e-05,0.0054711280429528,5.762236274982937e-15,NO_HIT
21,one_basis_rotation,0.35,0.12,True,0.5535731780540135,0.5535731780540135,True,-0.4464268219459865,2.6516157171555186e-08,0.0,3.0583198932687373e-16,0.3878064210128298,1.0,0.0031383047403798353,-0.00012606176038154615,0.01217054729414302,5.717899940927162e-15,NO_HIT
