id,n,gamma,proposal,c,kind,status,reason,rank,eigenvalue_ratio,step,Delta_E,Delta_A,Delta_B,I_minus,I_0,I_plus,MI_bump,marginal_deficit_sum,bump_to_deficit_ratio,information_identity_residual,geometry_term,KL_cost,JS_cost,geometry_identity_residual,curvature_E,curvature_A,curvature_B,curvature_I,min_probability,normalization_residual,mobius_max_error,marginal_kernel_max_error,quadratic_event_max_error,cross_norm_min,second_cross_singular_lower_bound,margin_min,direction_norm_A,direction_norm_B,direction_norm_X
n6_g0_p05,6,1,5,2,DIRECTION,ACCEPTED,,2,0.49645113677989194,,,,,,,,,,,,,,,,-2.791492497415082,-1.131395412242349,-1.4852560461325226,0.17484103904021042,,,,,,,,,0.9315546697014553,1.2562769651156938,1.1112603205599554
n6_g0_p05,6,1,5,2,CHORD,NO_SIGNAL,,2,0.49645113677989194,3949/500000,-8.708838514870365e-05,-3.528937596364301e-05,-4.633231232276103e-05,0.0003348206228668497,0.0003053178075784924,0.0002867483860140228,-5.466696861943833e-06,8.162168828640404e-05,-0.06697603267849137,-3.557809429011183e-16,-3.8097251515461817e-06,1.618649206235737e-08,8.326247350520788e-05,1.1277057846564853e-16,-2.791492497415082,-1.131395412242349,-1.4852560461325226,0.17484103904021042,0.006112292206980356,2.220446049250313e-16,,5.551115123125783e-17,2.42861286636753e-17,0.12121725042523576,0.07187127404912051,0.15079,0.9315546697014553,1.2562769651156938,1.1112603205599554
n6_g0_p05,6,1,5,2,CHORD,NO_SIGNAL,,2,0.49645113677989194,3949/200000,-0.0005450899756116456,-0.00022062608225059677,-0.00028985146110249715,0.00040385906841763257,0.0003053178075784924,0.00027600141125759314,-3.461243225912048e-05,0.0005104775433530939,-0.06780402528927564,5.687724596858956e-16,-2.3810782197040406e-05,6.324285506033463e-07,0.0005206467648637414,-2.6042536183101817e-16,-2.791492497415082,-1.131395412242349,-1.4852560461325226,0.17484103904021042,0.006093942507424118,4.440892098500626e-16,,5.551115123125783e-17,3.469446951953614e-17,0.1183304172348699,0.05984838754376883,0.148341,0.9315546697014553,1.2562769651156938,1.1112603205599554
n6_g0_p05,6,1,5,2,CHORD,NO_SIGNAL,,2,0.49645113677989194,16783/500000,-0.0015804076033534287,-0.0006380295622090415,-0.0008394332628078871,0.0005317436164335517,0.0003053178075784924,0.0002847815553976151,-0.00010294477833709095,0.0014774628250169286,-0.06967672999549848,5.908901840045999e-16,-6.881111051240132e-05,5.284520308757815e-06,0.0015063119725331475,8.779869192787615e-16,-2.791492497415082,-1.131395412242349,-1.4852560461325226,0.17484103904021042,0.00607409054157293,1.1102230246251565e-16,1.4224732503009818e-16,5.551115123125783e-17,2.7755575615628914e-17,0.11676222312408402,0.04582219404410938,0.145322,0.9315546697014553,1.2562769651156938,1.1112603205599554
n6_g1_p00,6,2,0,1/2,DIRECTION,ACCEPTED,,2,0.4576152412537268,,,,,,,,,,,,,,,,-0.7894087097364269,-0.2652250422949461,-0.27981657904005497,0.24436708840142574,,,,,,,,,0.36535962327683075,0.5806818044546354,0.5277777777777778
n6_g1_p00,6,2,0,1/2,CHORD,NO_SIGNAL,,2,0.4576152412537268,22377/500000,-0.0007928590956973736,-0.0002656656723338813,-0.00028094052078664333,0.005326532161202319,0.00612903864947761,0.007424050942904822,-0.0002462529025759599,0.0005466061931205246,-0.45051246340646944,-8.890457814381136e-16,-0.00014317559607107027,1.3128640207097544e-06,0.0006483706356057439,1.5037884132373946e-16,-0.7894087097364269,-0.2652250422949461,-0.27981657904005497,0.24436708840142574,0.006261632241713918,0.0,,5.551115123125783e-17,2.7755575615628914e-17,0.2433773899523696,0.13663411139467987,0.076578,0.36535962327683075,0.5806818044546354,0.5277777777777778
n6_g1_p00,6,2,0,1/2,CHORD,NO_SIGNAL,,2,0.4576152412537268,22377/200000,-0.005032708212642234,-0.0016621646843724136,-0.0017794856689037353,0.004931725431145376,0.00612903864947761,0.01050846758654062,-0.0015910578593653878,0.003441650353276149,-0.4622950317573197,-6.973588373426765e-16,-0.0008948474754436941,5.137309128100897e-05,0.004086487645917458,-7.28583859910259e-17,-0.7894087097364269,-0.2652250422949461,-0.27981657904005497,0.24436708840142574,0.006001527223467289,1.1102230246251565e-16,,5.551115123125783e-17,2.7755575615628914e-17,0.24101386023394836,0.10192568332863482,0.070767,0.36535962327683075,0.5806818044546354,0.5277777777777778
n6_g1_p00,6,2,0,1/2,CHORD,NO_SIGNAL,,2,0.4576152412537268,38041/200000,-0.015088299709502095,-0.004815164308949349,-0.005298753304985304,0.00563644115333585,0.00612903864947761,0.016570400336754183,-0.004974382095567406,0.010113917613934653,-0.4918353387330198,-3.642919299551295e-17,-0.0025861228005168158,0.00043089012988617697,0.012071286779099744,6.418476861114186e-16,-0.7894087097364269,-0.2652250422949461,-0.27981657904005497,0.24436708840142574,0.003958914487216463,2.220446049250313e-16,1.1796119636642288e-16,5.551115123125783e-17,3.469446951953614e-17,0.24101386023394836,0.06143225873891249,0.049376,0.36535962327683075,0.5806818044546354,0.5277777777777778
n6_g1_p01,6,2,1,1,DIRECTION,ACCEPTED,,2,0.9999999999999996,,,,,,,,,,,,,,,,-1.2055353525843113,-0.1990379293559286,-0.5339343768537049,0.47256304637467783,,,,,,,,,0.2380361831524693,0.9633741723330387,0.6260273189579131
n6_g1_p01,6,2,1,1,CHORD,NO_SIGNAL,,2,0.9999999999999996,4163/100000,-0.0010523414159164801,-0.00017248476283437952,-0.00046589224115001215,0.007871151287601472,0.00612903864947761,0.005214854835217003,-0.000413964411931627,0.0006383770039843917,-0.6484638534093381,-4.614364446098307e-16,-0.0002460795595270179,6.291524950352215e-06,0.0007999703314389706,-1.3942839938163587e-16,-1.2055353525843113,-0.1990379293559286,-0.5339343768537049,0.47256304637467783,0.005949646963876791,0.0,,5.551115123125783e-17,2.7755575615628914e-17,0.24057709416924886,0.1338189579521464,0.072331,0.2380361831524693,0.9633741723330387,0.6260273189579131
n6_g1_p01,6,2,1,1,CHORD,NO_SIGNAL,,2,0.9999999999999996,104077/1000000,-0.006834942183906456,-0.0010784896593900584,-0.0030187042042024714,0.012813963555720183,0.00612903864947761,0.00491961038386272,-0.0027377483203138413,0.00409719386359253,-0.6682008251162688,-8.500145032286355e-17,-0.0015380563587244333,0.0002460320489309028,0.005050853776251252,1.3183898417423734e-16,-1.2055353525843113,-0.1990379293559286,-0.5339343768537049,0.47256304637467783,0.0054126449216801735,0.0,,5.551115123125783e-17,2.7755575615628914e-17,0.2348552408336534,0.09488655282797079,0.058468,0.2380361831524693,0.9633741723330387,0.6260273189579131
n6_g1_p01,6,2,1,1,CHORD,NO_SIGNAL,,2,0.9999999999999996,17693/100000,-0.02152337930700643,-0.0031195346166943416,-0.009437695734834772,0.0244578715535178,0.00612903864947761,0.005732503656390752,-0.008966148955476667,0.012557230351529114,-0.7140228143051341,-6.487865800153259e-16,-0.004444937655959396,0.0020631164081342623,0.015015325242912603,-1.6653345369377348e-16,-1.2055353525843113,-0.1990379293559286,-0.5339343768537049,0.47256304637467783,0.0039781259866882085,1.1102230246251565e-16,1.5439038936193583e-16,5.551115123125783e-17,2.42861286636753e-17,0.23435985068220572,0.04946655650290206,0.038952,0.2380361831524693,0.9633741723330387,0.6260273189579131
n6_g1_p02,6,2,2,2,DIRECTION,ACCEPTED,,2,0.4937065565593046,,,,,,,,,,,,,,,,-4.255875917673569,-0.6210713919426969,-2.198687640876707,1.4361168848541652,,,,,,,,,1.0327478140075042,1.1285692885477854,1.120677098794882
n6_g1_p02,6,2,2,2,CHORD,NO_SIGNAL,,2,0.4937065565593046,6379/500000,-0.0003466769058304564,-5.05797752112791e-05,-0.00017897125574517503,0.005286731574322183,0.00612903864947761,0.007205597474380964,-0.00011712587487396325,0.00022955103095645413,-0.5102389407093626,-3.903127820947816e-17,-5.052083641071261e-05,1.2992775694528508e-07,0.00029602614166268637,-1.1210650463500116e-16,-4.255875917673569,-0.6210713919426969,-2.198687640876707,1.4361168848541652,0.006269835281639951,2.220446049250313e-16,,5.551115123125783e-17,2.0816681711721685e-17,0.24149954070012256,0.14647302380374427,0.073812,1.0327478140075042,1.1285692885477854,1.120677098794882
n6_g1_p02,6,2,2,2,CHORD,NO_SIGNAL,,2,0.4937065565593046,31897/1000000,-0.0021776916810383184,-0.0003173113975982744,-0.001119856371889938,0.004403836981138731,0.00612903864947761,0.00933528814091527,-0.0007405239115493897,0.0014371677694882123,-0.5152661556090258,-7.164407955784213e-16,-0.00031579482814603546,5.082902470230284e-06,0.0018568139504218095,-2.432949675057472e-16,-4.255875917673569,-0.6210713919426969,-2.198687640876707,1.4361168848541652,0.006002156631676154,1.1102230246251565e-16,,5.551115123125783e-17,2.0816681711721685e-17,0.23342657181622783,0.12652087937878678,0.063327,1.0327478140075042,1.1285692885477854,1.120677098794882
n6_g1_p02,6,2,2,2,CHORD,NO_SIGNAL,,2,0.4937065565593046,2169/40000,-0.0063668871418078865,-0.0009245196016034463,-0.00324388729003644,0.0038669762771156,0.00612903864947761,0.012788061522172857,-0.0021984802501666175,0.004168406891639886,-0.5274149830660406,-1.3825746103535153e-15,-0.0009126504195000158,4.257479277013402e-05,0.005411661929537459,-2.7755575615628914e-16,-4.255875917673569,-0.6210713919426969,-2.198687640876707,1.4361168848541652,0.0046645803862004976,2.220446049250313e-16,2.3592239273284576e-16,5.551115123125783e-17,2.0816681711721685e-17,0.2262252849278812,0.10324424628821516,0.049564,1.0327478140075042,1.1285692885477854,1.120677098794882
n6_g1_p03,6,2,3,1/2,DIRECTION,ACCEPTED,,2,0.48921732721889677,,,,,,,,,,,,,,,,-1.1448810312635138,-0.4279968274431657,-0.49167532060974245,0.22520888321060561,,,,,,,,,0.40038767650011264,0.6496288236880577,0.5501059332302587
n6_g1_p03,6,2,3,1/2,CHORD,NO_SIGNAL,,2,0.48921732721889677,24473/1000000,-0.00034316120917932125,-0.00012817630092687438,-0.0001473142257069071,0.005675416984313182,0.00612903864947761,0.006718001679733021,-6.767068254549119e-05,0.0002754905266337815,-0.24563705827695495,-4.85722573273506e-17,-4.742741234189772e-05,1.5027976825464134e-07,0.00029558351706970853,5.396616313546598e-16,-1.1448810312635138,-0.4279968274431657,-0.49167532060974245,0.22520888321060561,0.006281949656152056,2.220446049250313e-16,,5.551115123125783e-17,2.949029909160572e-17,0.2430315573862621,0.1469870169120382,0.075201,0.40038767650011264,0.6496288236880577,0.5501059332302587
n6_g1_p03,6,2,3,1/2,CHORD,NO_SIGNAL,,2,0.48921732721889677,61183/1000000,-0.0021550578375881813,-0.0008013355905012176,-0.000923202364056408,0.005195253941339528,0.00612903864947761,0.007923863123674024,-0.00043051988302916615,0.0017245379545576256,-0.24964361143307054,-1.3895135042574225e-15,-0.0002964261720254834,5.878508506879332e-06,0.0018527531570562417,4.2327252813834093e-16,-1.1448810312635138,-0.4279968274431657,-0.49167532060974245,0.22520888321060561,0.005801053699350785,2.220446049250313e-16,,5.551115123125783e-17,3.122502256758253e-17,0.23718589562706893,0.1278076858944221,0.067744,0.40038767650011264,0.6496288236880577,0.5501059332302587
n6_g1_p03,6,2,3,1/2,CHORD,NO_SIGNAL,,2,0.48921732721889677,26003/250000,-0.006296259412410521,-0.0023173382384236163,-0.0026842695258846305,0.0048654090658587735,0.00612903864947761,0.00998197152929866,-0.0012946516481011066,0.005001607764308247,-0.25884709659558136,-1.1674688993323912e-15,-0.0008566864626425891,4.925446591030631e-05,0.005390318483857293,-3.3306690738754696e-16,-1.1448810312635138,-0.4279968274431657,-0.49167532060974245,0.22520888321060561,0.005126100664398263,0.0,1.0408340855860843e-16,5.551115123125783e-17,2.0816681711721685e-17,0.23240682151593425,0.10543145140372528,0.058854,0.40038767650011264,0.6496288236880577,0.5501059332302587
n6_g1_p04,6,2,4,1,DIRECTION,ACCEPTED,,2,0.9999999999999996,,,,,,,,,,,,,,,,-1.6189508185027603,-0.36909115810462656,-0.9113678264817382,0.3384918339163956,,,,,,,,,0.4072831838374065,1.0677852340814837,0.5890480040034157
n6_g1_p04,6,2,4,1,CHORD,NO_SIGNAL,,2,0.9999999999999996,32633/1000000,-0.0008643460461108532,-0.00019655278092178818,-0.00048709902353216705,0.006079988940507779,0.00612903864947761,0.006539476841759189,-0.0001806942416558736,0.0006836518044539552,-0.264307415673681,-1.0243542125643046e-15,-0.0001979494175425563,2.539696509088263e-06,0.0006638569320598364,6.277530578691071e-16,-1.6189508185027603,-0.36909115810462656,-0.9113678264817382,0.3384918339163956,0.005758091655425392,3.3306690738754696e-16,,5.551115123125783e-17,2.0816681711721685e-17,0.24763190716545483,0.14348118417510236,0.079114,0.4072831838374065,1.0677852340814837,0.5890480040034157
n6_g1_p04,6,2,4,1,CHORD,NO_SIGNAL,,2,0.9999999999999996,81583/1000000,-0.005479510841182922,-0.0012293855739073933,-0.003105208147742733,0.006643682993727407,0.00612903864947761,0.00790422854429244,-0.0011449171195323134,0.004334593721650126,-0.26413481702189556,-4.822531263215524e-16,-0.001237199024503078,9.940890730392263e-05,0.004142902909375579,-3.426078865054194e-16,-1.6189508185027603,-0.36909115810462656,-0.9113678264817382,0.3384918339163956,0.004953646953710528,1.1102230246251565e-16,,5.551115123125783e-17,2.0816681711721685e-17,0.24763190716545483,0.11904311565692777,0.075977,0.4072831838374065,1.0677852340814837,0.5890480040034157
n6_g1_p04,6,2,4,1,CHORD,NO_SIGNAL,,2,0.9999999999999996,138691/1000000,-0.01635667897015569,-0.0035589037501084775,-0.00938035196033038,0.008261382732474634,0.00612903864947761,0.010831541085912923,-0.003417423259716168,0.012939255710438857,-0.26411281577495466,-6.661338147750939e-16,-0.0035755000247456857,0.000834465340916937,0.011946713604492842,-2.255140518769849e-16,-1.6189508185027603,-0.36909115810462656,-0.9113678264817382,0.3384918339163956,0.004036273667046246,0.0,1.48318857196017e-16,5.551115123125783e-17,2.0816681711721685e-17,0.24763190716545483,0.09053220213423291,0.068448,0.4072831838374065,1.0677852340814837,0.5890480040034157
n6_g1_p05,6,2,5,2,DIRECTION,ACCEPTED,,2,0.4998147004210561,,,,,,,,,,,,,,,,-4.945365155306869,-0.9919353252628875,-2.615750215179829,1.337679614864153,,,,,,,,,1.0898612438582251,1.1259651552620078,1.1269340029094783
n6_g1_p05,6,2,5,2,CHORD,NO_SIGNAL,,2,0.4998147004210561,3049/250000,-0.00036811667636538203,-7.380015193225731e-05,-0.00019456256362682112,0.005536597864004869,0.00612903864947761,0.006920987356561508,-9.97539608055785e-05,0.0002683627155590784,-0.37171318898663575,-7.251144129583054e-16,-4.565377667301989e-05,1.1549859857899889e-07,0.00032234740109338134,-4.0180532512312794e-16,-4.945365155306869,-0.9919353252628875,-2.615750215179829,1.337679614864153,0.0062997984858074695,2.220446049250313e-16,,5.551115123125783e-17,2.0816681711721685e-17,0.2416638334021925,0.1472768278468449,0.075831,1.0898612438582251,1.1259651552620078,1.1269340029094783
n6_g1_p05,6,2,5,2,CHORD,NO_SIGNAL,,2,0.4998147004210561,7623/250000,-0.0023118142939306807,-0.0004622549108379559,-0.0012170327493858935,0.004965844010729663,0.00612903864947761,0.00855728655563794,-0.0006325266337061913,0.0016792876602238493,-0.3766636584597277,-6.401129626354418e-16,-0.0002853735388384512,4.519088809573274e-06,0.0020219216662829,2.437286483747414e-16,-4.945365155306869,-0.9919353252628875,-2.615750215179829,1.337679614864153,0.006248985782841292,0.0,,5.551115123125783e-17,2.0816681711721685e-17,0.2337267557309143,0.12853042522395522,0.068274,1.0898612438582251,1.1259651552620078,1.1269340029094783
n6_g1_p05,6,2,5,2,CHORD,NO_SIGNAL,,2,0.4998147004210561,12959/250000,-0.00675407081662982,-0.0013420426981682887,-0.00352277689535363,0.0047051462299164855,0.00612903864947761,0.011331433515253212,-0.001889251223107239,0.0048648195935219185,-0.38834969864514607,-6.626643678231403e-16,-0.0008247167991010859,3.786205175347687e-05,0.005891491965775764,5.065392549852277e-16,-4.945365155306869,-0.9919353252628875,-2.615750215179829,1.337679614864153,0.005110807612719906,0.0,1.6653345369377348e-16,5.551115123125783e-17,2.6020852139652106e-17,0.22649699916029428,0.10666098832064537,0.057552,1.0898612438582251,1.1259651552620078,1.1269340029094783
n6_g2_p00,6,5/2,0,1/2,DIRECTION,ACCEPTED,,2,0.3901049688869556,,,,,,,,,,,,,,,,-1.004598045372274,-0.04947914592812239,-0.6532610144243365,0.30185788501981514,,,,,,,,,0.14183580889724406,0.5722146884255614,0.4619670606291057
n6_g2_p00,6,5/2,0,1/2,CHORD,NO_SIGNAL,,2,0.3901049688869556,30307/1000000,-0.0004616354566362446,-2.2723838316363043e-05,-0.00030008159528849276,0.018492441632755922,0.01783597575213751,0.017457169917581714,-0.000138830023031309,0.0003228054336048558,-0.4300733772692625,-7.979727989493313e-17,-6.633149695936519e-05,1.0528821510040622e-07,0.00039519867146164955,-1.2945373939476923e-16,-1.004598045372274,-0.04947914592812239,-0.6532610144243365,0.30185788501981514,0.0040423247497415465,2.220446049250313e-16,,5.551115123125783e-17,4.85722573273506e-17,0.30694920654161567,0.18580179481009848,0.040517,0.14183580889724406,0.5722146884255614,0.4619670606291057
n6_g2_p00,6,5/2,0,1/2,CHORD,NO_SIGNAL,,2,0.3901049688869556,9471/125000,-0.002894077801229855,-0.00014203203488394323,-0.0018777374360965382,0.020028499615472838,0.01783597575213751,0.01739206854930067,-0.0008743083302492453,0.0020197694709804814,-0.4328753072125697,-1.2836953722228372e-16,-0.0004145773276478543,4.120490488606824e-06,0.0024753799830934398,4.597017211338539e-17,-1.004598045372274,-0.04947914592812239,-0.6532610144243365,0.30185788501981514,0.003754730305452084,1.1102230246251565e-16,,5.551115123125783e-17,4.163336342344337e-17,0.30397270068384435,0.1649297635179185,0.039424,0.14183580889724406,0.5722146884255614,0.4619670606291057
n6_g2_p00,6,5/2,0,1/2,CHORD,NO_SIGNAL,,2,0.3901049688869556,64403/500000,-0.008422538338785479,-0.0004105152725490946,-0.005441201641675164,0.0227416381237859,0.01783597575213751,0.018071956229611937,-0.0025708214245614078,0.005851716914224259,-0.4393277156508198,1.8735013540549517e-16,-0.001198135918380796,3.455996874392539e-05,0.007189842451660766,8.673617379884035e-18,-1.004598045372274,-0.04947914592812239,-0.6532610144243365,0.30185788501981514,0.0033872208933679203,0.0,1.3877787807814457e-16,5.551115123125783e-17,4.163336342344337e-17,0.3023124669790618,0.1405789838237929,0.037726,0.14183580889724406,0.5722146884255614,0.4619670606291057
n6_g2_p01,6,5/2,1,1,DIRECTION,ACCEPTED,,2,0.9999999999999999,,,,,,,,,,,,,,,,-1.9133613081402658,-0.6393483600354051,-0.36118699723074854,0.9128259508741121,,,,,,,,,0.8954533682408466,0.38038648444840995,0.6800360134521088
n6_g2_p01,6,5/2,1,1,CHORD,NO_SIGNAL,,2,0.9999999999999999,23309/1000000,-0.0005208768740567749,-0.00017390270048167622,-9.81259623049624e-05,0.016719871793608385,0.01783597575213751,0.019449776133207093,-0.0002488482112702299,0.0002720286627866386,-0.9147867313725321,9.367506770274758e-17,-0.00013329813996047215,7.769369144099267e-07,0.0003868017971822013,3.0856393828937456e-16,-1.9133613081402658,-0.6393483600354051,-0.36118699723074854,0.9128259508741121,0.0038860547219864597,2.220446049250313e-16,,5.551115123125783e-17,2.7755575615628914e-17,0.30798266729087037,0.18452083808956093,0.03703,0.8954533682408466,0.38038648444840995,0.6800360134521088
n6_g2_p01,6,5/2,1,1,CHORD,NO_SIGNAL,,2,0.9999999999999999,58273/1000000,-0.0032928115859931495,-0.0010941645046345094,-0.0006135541085798835,0.01595636524364459,0.01783597575213751,0.02288577220618871,-0.0015850929727791417,0.0017077186132143929,-0.9281932986580054,3.8510861166685117e-16,-0.000833127671665798,3.061360147601052e-05,0.0024290703128508895,-4.51461784622964e-16,-1.9133613081402658,-0.6393483600354051,-0.36118699723074854,0.9128259508741121,0.003206892691074138,2.220446049250313e-16,,5.551115123125783e-17,3.469446951953614e-17,0.3069125236148236,0.1617272753187254,0.029461,0.8954533682408466,0.38038648444840995,0.6800360134521088
n6_g2_p01,6,5/2,1,1,CHORD,NO_SIGNAL,,2,0.9999999999999999,19813/200000,-0.009782289941518307,-0.003209587737061703,-0.0017748756839699453,0.0164994970778389,0.01783597575213751,0.028768107467407943,-0.004797826520485913,0.0049844634210316485,-0.9625562703984881,-7.4593109467002705e-16,-0.0024077827200603068,0.0002611638181415142,0.007113343403316819,3.3306690738754696e-16,-1.9133613081402658,-0.6393483600354051,-0.36118699723074854,0.9128259508741121,0.002144177709665267,0.0,1.249000902703301e-16,5.551115123125783e-17,4.163336342344337e-17,0.306906333928981,0.13513435080928932,0.018804,0.8954533682408466,0.38038648444840995,0.6800360134521088
n6_g2_p02,6,5/2,2,2,DIRECTION,ACCEPTED,,2,0.4999999999999998,,,,,,,,,,,,,,,,-6.998101582222601,-0.8074990100505111,-3.611645699203124,2.5789568729689663,,,,,,,,,0.6475780091099432,1.5803854426841621,1.0205450932391933
n6_g2_p02,6,5/2,2,2,CHORD,NO_SIGNAL,,2,0.4999999999999998,2291/250000,-0.0002939916244919516,-3.390767764921421e-05,-0.00015169153334815277,0.018990482352757732,0.01783597575213751,0.016898253978505542,-0.00010839241349412665,0.00018559921099736698,-0.5840133312617604,-4.579669976578771e-16,-4.882173735514351e-05,6.168714631936905e-08,0.0002451081999899074,-5.812949947781032e-16,-6.998101582222601,-0.8074990100505111,-3.611645699203124,2.5789568729689663,0.004138692077064316,0.0,,5.551115123125783e-17,5.551115123125783e-17,0.3065868690742899,0.19122312671478991,0.039606,0.6475780091099432,1.5803854426841621,1.0205450932391933
n6_g2_p02,6,5/2,2,2,CHORD,NO_SIGNAL,,2,0.4999999999999998,22911/1000000,-0.00184241972921928,-0.00021198219480522695,-0.0009494870440098779,0.021170316316578803,0.01783597575213751,0.015863536168503927,-0.000680950490403856,0.0011614692388151049,-0.5862837065737021,-3.191891195797325e-16,-0.00030516249684111105,2.4150091302265123e-06,0.0015348422232479564,1.3877787807814457e-17,-6.998101582222601,-0.8074990100505111,-3.611645699203124,2.5789568729689663,0.0039972294424368065,0.0,,5.551115123125783e-17,2.7755575615628914e-17,0.30238449777022497,0.1784823960385881,0.037308,0.6475780091099432,1.5803854426841621,1.0205450932391933
n6_g2_p02,6,5/2,2,2,CHORD,NO_SIGNAL,,2,0.4999999999999998,9737/250000,-0.005356555209282909,-0.0006128714639488386,-0.002752620779377768,0.02448677130678037,0.01783597575213751,0.01516730612940869,-0.001991062965957021,0.0033654922433266066,-0.5916112182118605,7.181755190543981e-16,-0.00088188791580582,2.0263737369674237e-05,0.0044544035561076,1.8474805019152996e-16,-6.998101582222601,-0.8074990100505111,-3.611645699203124,2.5789568729689663,0.003802629531223203,1.1102230246251565e-16,9.020562075079397e-17,5.551115123125783e-17,2.7755575615628914e-17,0.29824223616614076,0.16361929151729263,0.034524,0.6475780091099432,1.5803854426841621,1.0205450932391933
n6_g2_p03,6,5/2,3,1/2,DIRECTION,ACCEPTED,,2,0.43773499230029655,,,,,,,,,,,,,,,,-1.3243886872867552,-0.46464832305420234,-0.20244923937688,0.6572911248556729,,,,,,,,,0.4915458849405336,0.47157882455768,0.48903156725027314
n6_g2_p03,6,5/2,3,1/2,CHORD,NO_SIGNAL,,2,0.43773499230029655,33577/1000000,-0.0007492521294230059,-0.0002619886143002681,-0.00011421788051091397,0.015471963420612366,0.01783597575213751,0.020946079352886275,-0.00037304563461180995,0.00037620649481118207,-0.9915980711578131,-1.3877787807814457e-17,-0.00012776497988965351,3.85549626969509e-07,0.0006211015999060265,-3.563772540959853e-16,-1.3243886872867552,-0.46464832305420234,-0.20244923937688,0.6572911248556729,0.004137995168580396,0.0,,5.551115123125783e-17,5.551115123125783e-17,0.3003712858471071,0.18333037580647824,0.039877,0.4915458849405336,0.47157882455768,0.48903156725027314
n6_g2_p03,6,5/2,3,1/2,CHORD,NO_SIGNAL,,2,0.43773499230029655,83943/1000000,-0.004777465323811292,-0.0016395211594870673,-0.0007170157420191003,0.01298294676779408,0.01783597575213751,0.027530861581089593,-0.002420928422304326,0.0023565369015061677,-1.0273246392861504,-7.979727989493313e-16,-0.0007985406371750129,1.5100204623717663e-05,0.003963824482012157,-4.0419056990259605e-16,-1.3243886872867552,-0.46464832305420234,-0.20244923937688,0.6572911248556729,0.0029782888770910755,0.0,,5.551115123125783e-17,4.85722573273506e-17,0.28755535817474476,0.15875120156299335,0.034259,0.4915458849405336,0.47157882455768,0.48903156725027314
n6_g2_p03,6,5/2,3,1/2,CHORD,NO_SIGNAL,,2,0.43773499230029655,8919/62500,-0.014602037037142246,-0.004751923116980361,-0.0020927303865163616,0.01124219603132861,0.01783597575213751,0.03994452254023521,-0.007757383533644399,0.006844653503496723,-1.1333493404277355,-1.124100812432971e-15,-0.002307811550975092,0.00012688657972714378,0.012167338906440506,4.961309141293668e-16,-1.3243886872867552,-0.46464832305420234,-0.20244923937688,0.6572911248556729,0.0009273339151021229,0.0,1.332484469984685e-16,5.551115123125783e-17,2.0816681711721685e-17,0.2746468550168099,0.13007517293809928,0.010426,0.4915458849405336,0.47157882455768,0.48903156725027314
n6_g2_p04,6,5/2,4,1,DIRECTION,ACCEPTED,,2,0.9999999999999998,,,,,,,,,,,,,,,,-1.764929823935555,-0.5204627549069277,-0.5113082710505082,0.7331587979781191,,,,,,,,,0.7601372520639339,0.6055555555555555,0.7264619147486309
n6_g2_p04,6,5/2,4,1,CHORD,NO_SIGNAL,,2,0.9999999999999998,8741/250000,-0.0010836104684113224,-0.0003187277807916722,-0.0003127514135865539,0.017111227990374157,0.01783597575213751,0.01946498606196467,-0.0004521312740319028,0.0006314791943782261,-0.71598760189888,-1.1934897514720433e-15,-0.0003067275022467865,3.925204057235031e-06,0.0007729577621073958,9.497611030973019e-17,-1.764929823935555,-0.5204627549069277,-0.5113082710505082,0.7331587979781191,0.004080076549291434,0.0,,5.551115123125783e-17,2.7755575615628914e-17,0.30899492158080766,0.17721212363821168,0.039824,0.7601372520639339,0.6055555555555555,0.7264619147486309
n6_g2_p04,6,5/2,4,1,CHORD,NO_SIGNAL,,2,0.9999999999999998,8741/100000,-0.006935482259124548,-0.0020117882232093542,-0.0019619004467106294,0.018211206838004337,0.01783597575213751,0.023384331844678904,-0.0029617935892041133,0.003973688669919984,-0.7453511926146327,-4.510281037539698e-16,-0.0019170468890464167,0.00015552638791977618,0.004862908982158132,-2.237793284010081e-16,-1.764929823935555,-0.5204627549069277,-0.5113082710505082,0.7331587979781191,0.003538117511772598,1.1102230246251565e-16,,5.551115123125783e-17,4.163336342344337e-17,0.30899492158080766,0.14345581514794825,0.0343,0.7601372520639339,0.6055555555555555,0.7264619147486309
n6_g2_p04,6,5/2,4,1,CHORD,NO_SIGNAL,,2,0.9999999999999998,74299/500000,-0.021211159858995465,-0.005943575893383013,-0.005717132727606433,0.024504754728409215,0.01783597575213751,0.030268099251877255,-0.009550451238005728,0.011660708620989446,-0.8190283754123464,-2.914335439641036e-16,-0.00554034007725721,0.0013486450785652677,0.014322174703172763,-2.255140518769849e-16,-1.764929823935555,-0.5204627549069277,-0.5113082710505082,0.7331587979781191,0.002402151670456454,0.0,1.8388068845354155e-16,5.551115123125783e-17,3.469446951953614e-17,0.30899492158080766,0.10407281160330728,0.022745,0.7601372520639339,0.6055555555555555,0.7264619147486309
n6_g2_p05,6,5/2,5,2,DIRECTION,ACCEPTED,,2,0.48234327426242474,,,,,,,,,,,,,,,,-5.994550614168689,-1.7977548173934035,-1.955721504870088,2.241074291905197,,,,,,,,,0.8621678104251708,1.0692676621563626,1.1647603473104098
