index,label,spectral_scale,basis_scale,accepted,rho_psd,rho_unrestricted,unrestricted_same_sign,total_psd_fisher_normalized,min_atom,normalization_residual,generalized_residual,direction_min_rate,direction_max_rate,chord_step,chord_gap,spectrum_margin,basis_orthogonality_residual,status
-1,source_base,0.0,0.0,True,0.5685905197415816,0.5685905197415816,True,-0.4314094802584184,1.7568345888184147e-08,0.0,3.1071468536272867e-16,0.3756878698305454,1.0,0.0035259410255616148,-0.00021369102076107538,0.013246532730413716,4.9584711934320325e-15,NO_HIT
0,spectrum_local,0.35,0.12,False,0.5625544013327058,0.5625544013327058,True,-0.43744559866729416,3.445458052756251e-08,-2.220446049250313e-16,2.0453637195374597e-16,0.49192106174540323,1.0,0.0037862351864603595,-0.0003100715921267039,0.018625288329413847,4.9584711934320325e-15,NO_HIT
1,one_basis_rotation,0.35,0.12,False,0.5669777677145014,0.5669777677145014,True,-0.43302223228549863,1.3694797203511611e-08,0.0,4.102272082742349e-16,0.4037306516008058,1.0,0.003978351335888164,-0.00030393627308278326,0.016061823771350646,4.975220591764522e-15,NO_HIT
2,three_basis_rotations,0.35,0.12,False,0.5610010943872712,0.5610010943872712,True,-0.4389989056127288,3.710862345579411e-08,-1.1102230246251565e-16,3.9577156332875714e-16,0.42689882802850454,1.0,0.005337805555494749,-0.00043755717081417345,0.02287199883272751,4.978748826224961e-15,NO_HIT
3,source_restart,0.5249999999999999,0.12,False,0.548938008099245,0.548938008099245,True,-0.451061991900755,5.6858620928109006e-08,0.0,4.837525290488954e-16,0.4549746863478223,1.0,0.005130192170151722,-0.0003687544491661754,0.02458614183987226,4.907061808206368e-15,NO_HIT
4,spectrum_local,0.35,0.12,True,0.5673041829434351,0.5673041829434351,True,-0.4326958170565649,8.924919930109209e-09,2.220446049250313e-16,1.5863275997731746e-16,0.3728954108079498,1.0,0.005335995252641813,-0.0004451070715569827,0.019897681418031388,4.9584711934320325e-15,NO_HIT
5,one_basis_rotation,0.35,0.12,True,0.5651119707905843,0.5651119707905843,True,-0.4348880292094157,1.1535948134945239e-08,-1.1102230246251565e-16,3.463368770158528e-16,0.3980097936382402,1.0,0.005134746500767509,-0.00042162255259103887,0.020564834319189096,4.945227083357381e-15,NO_HIT
6,three_basis_rotations,0.35,0.12,False,0.5641249909304337,0.5641249909304337,True,-0.43587500906956633,3.59801196802362e-09,0.0,4.067172871454629e-16,0.3301444085710864,1.0,0.0034036493531682498,-0.00018666164117853157,0.011400910455053537,4.896202781108569e-15,NO_HIT
7,source_restart,0.5249999999999999,0.12,True,0.5649442227311956,0.5649442227311956,True,-0.4350557772688044,3.6063986984007334e-09,0.0,2.5832239477881404e-16,0.3033565625018606,1.0,0.0032964508555633,-0.00014242157034338732,0.01,4.922616244939794e-15,NO_HIT
8,spectrum_local,0.35,0.12,False,0.5597264943936822,0.5597264943936822,True,-0.44027350560631784,5.2392682159126605e-09,0.0,2.3632306687712204e-16,0.2923350352796721,1.0,0.0034207326502733986,-0.00012502363695698904,0.01,4.922616244939794e-15,NO_HIT
9,one_basis_rotation,0.35,0.12,False,0.5640368890745139,0.5640368890745139,True,-0.4359631109254861,7.369768498175475e-09,-4.440892098500626e-16,2.3218096812162755e-16,0.29787360429578225,1.0,0.004232674051149865,-0.0002035949601619791,0.012608018754252404,4.862371255863918e-15,NO_HIT
10,three_basis_rotations,0.35,0.12,True,0.5596766881484629,0.5596766881484629,True,-0.44032331185153706,2.433572285623324e-09,-2.220446049250313e-16,2.8367008449632737e-16,0.28191543330825336,1.0,0.003547163020715418,-0.00014715455356295593,0.01,4.837899029684259e-15,NO_HIT
11,source_restart,0.5249999999999999,0.12,True,0.5639739144084022,0.5639739144084022,True,-0.43602608559159783,7.2774924127520515e-09,0.0,2.1416152283305982e-16,0.37124997805163173,1.0,0.003920363853111147,-0.00022082431831993432,0.014554349944219239,4.957637715849465e-15,NO_HIT
