index,mode,margin,label,rho_psd,rho_unrestricted,unrestricted_same_sign,total_psd_fisher_normalized,min_atom,normalization_residual,generalized_residual,direction_min_rate,direction_max_rate,chord_step,chord_gap,status
15,3,0.025012546796279955,five_spectral_clusters,0.31973637746833755,0.31988316436835834,False,-0.6802636225316625,1.1544183671852147e-10,0.0,2.0712091714026277e-16,0.006821779232690977,1.0,0.004887416791955246,-0.0001739570441010585,NO_HIT
16,0,0.01,frozen_logit_neighborhood,0.5154065416342029,0.5154065416342029,True,-0.48459345836579715,9.630885833163613e-12,0.0,3.1782076294324208e-16,0.27171462454789436,1.0,0.002198563180128613,-8.189254464685547e-05,NO_HIT
17,1,0.01409651433975049,two_edge_clusters,0.5184105844472009,0.5184105844472009,True,-0.4815894155527991,9.298679014466876e-09,0.0,3.029175127542701e-16,0.45157691669769984,1.0,0.0025908119465739756,-0.00011085523112353002,NO_HIT
18,2,0.013643964282270165,logit_spread,0.4579099591489764,0.4579099591489764,True,-0.5420900408510236,1.4250296786468742e-08,-1.1102230246251565e-16,1.0099178700633965e-16,0.28388654092073135,1.0,0.00253339031223165,-9.908409082459713e-05,NO_HIT
19,3,0.010000000000000009,five_spectral_clusters,0.39345719308521393,0.39345719308521393,True,-0.606542806914786,1.8216341966477317e-10,0.0,4.4257023373027174e-16,0.1488356053974275,1.0,0.0031365127866530666,-0.00010480918439803588,NO_HIT
20,0,0.01,frozen_logit_neighborhood,0.5139876451397213,0.5139876451397213,True,-0.4860123548602787,8.803361311926787e-12,0.0,4.484206900455176e-16,0.20860159876724163,1.0,0.0022120684107426332,-7.342091868878242e-05,NO_HIT
21,1,0.017558667261673433,two_edge_clusters,0.46947692914340405,0.46947692914340405,True,-0.530523070856596,7.224631620012828e-08,2.220446049250313e-16,1.2078813184566966e-16,0.1813458348837541,1.0,0.003629620451166421,-0.0002143352631369666,NO_HIT
22,2,0.021835392798272624,logit_spread,0.49307355903685063,0.49307355903685063,True,-0.5069264409631493,4.6347254847947015e-08,-1.1102230246251565e-16,1.8814040337798258e-16,0.38410573227202927,1.0,0.0036452046725951137,-0.0002103582621266753,NO_HIT
23,3,0.02474259929340017,five_spectral_clusters,0.44576063846888325,0.44576063846888325,True,-0.5542393615311167,6.690395242194118e-08,-1.1102230246251565e-16,1.638647051655576e-16,0.5039946214918245,1.0,0.0035702876222150066,-0.0002576363736492837,NO_HIT
24,0,0.01,frozen_logit_neighborhood,0.51396695698581,0.51396695698581,True,-0.48603304301419004,3.754864298000511e-11,0.0,1.2226070512625865e-16,0.25588858279870763,1.0,0.0022615927787955487,-7.95014130696714e-05,NO_HIT
25,1,0.026414597924484216,two_edge_clusters,0.5004712235388847,0.5004712235388847,True,-0.49952877646111526,3.757281367747946e-08,0.0,2.522494985106866e-16,0.49636972674365354,1.0,0.005321556996993462,-0.000541449117736903,NO_HIT
26,2,0.01600281030760929,logit_spread,0.3169084639706778,0.31697213018663484,False,-0.6830915360293222,1.2955109625254794e-06,-1.1102230246251565e-16,1.4854136006952665e-16,0.02073650877590343,1.0,0.0019709186010415936,-4.1813144798119595e-05,NO_HIT
27,3,0.017588564389026364,five_spectral_clusters,0.4755665247555791,0.4755665247555791,True,-0.5244334752444209,1.925057706205852e-08,0.0,2.7485055145771883e-16,0.07078637729641862,1.0,0.005367970483066681,-0.00047803154535674963,NO_HIT
28,0,0.01,frozen_logit_neighborhood,0.4985055728888904,0.4985055728888904,True,-0.5014944271111096,4.050738805443209e-10,0.0,2.272239207420362e-16,0.24994224054367167,1.0,0.0017483795765811131,-5.064856821235253e-05,NO_HIT
29,1,0.010730092808346407,two_edge_clusters,0.4919824444207782,0.4919824444207782,True,-0.5080175555792218,9.160026153284043e-09,-2.220446049250313e-16,2.9811627173561847e-16,0.29028871527179695,1.0,0.0036963520260509734,-0.0002730312940020241,NO_HIT
30,2,0.015166976787087663,logit_spread,0.44299085059974586,0.44299085059974586,True,-0.5570091494002541,4.259291321375071e-08,0.0,4.998218961363966e-16,0.3859135672483523,1.0,0.0023985961979465556,-8.245066652623478e-05,NO_HIT
31,3,0.024321798598378082,five_spectral_clusters,0.45977262719726386,0.45977262719726386,True,-0.5402273728027361,8.367196772024511e-12,0.0,1.272918602595914e-16,0.18289445195686943,1.0,0.006066755013443809,-0.0004038358707774137,NO_HIT
32,0,0.01,frozen_logit_neighborhood,0.5077331130290959,0.5077331130290959,True,-0.49226688697090415,3.2028603889006075e-10,-1.1102230246251565e-16,4.955607908483608e-16,0.2246132625585853,1.0,0.0020643778282887,-6.167049698913019e-05,NO_HIT
33,1,0.011565953496628421,two_edge_clusters,0.5094075045398925,0.5094075045398925,True,-0.4905924954601075,1.8326095743367006e-09,-1.1102230246251565e-16,3.3833495048755303e-16,0.24075216433352853,1.0,0.003921891600165353,-0.00032122238307863427,NO_HIT
34,2,0.01964879659583474,logit_spread,0.4300266179817442,0.4300266179817442,True,-0.5699733820182558,1.753996424943343e-09,-4.440892098500626e-16,2.7066981257496255e-16,0.0469813118995761,1.0,0.006203560008365635,-0.0005692345243417662,NO_HIT
35,3,0.015919265399667704,five_spectral_clusters,0.4744762595089162,0.4744762595089162,True,-0.5255237404910837,2.9087719294171774e-09,0.0,2.703796305325132e-16,0.24228498382401334,1.0,0.0038106588575294435,-0.00022349852715386476,NO_HIT
36,0,0.010000000000000009,frozen_logit_neighborhood,0.5080561987433873,0.5080561987433873,True,-0.49194380125661274,4.336344048233677e-11,0.0,2.1860448354790476e-16,0.24826104653663905,1.0,0.002087845388141288,-7.41121167813219e-05,NO_HIT
37,1,0.013433409289456466,two_edge_clusters,0.5299819484276962,0.5299819484276962,True,-0.4700180515723038,2.0852457506480426e-08,0.0,1.53527748740672e-16,0.4360127696211016,1.0,0.002707698348132722,-0.00016724532826373206,NO_HIT
38,2,0.03023288269254799,logit_spread,0.448543321440402,0.448543321440402,True,-0.551456678559598,2.6015089096967105e-07,0.0,1.1081622628722719e-16,0.09757661200037963,1.0,0.0033901287011875916,-0.0001956011789268075,NO_HIT
39,3,0.010000000000000009,five_spectral_clusters,0.25610428269461727,0.25610428269461727,True,-0.7438957173053827,6.140246935646422e-10,-2.220446049250313e-16,1.2043908060810012e-16,0.08190386024245874,1.0,0.001300777128801522,-2.0199889106287117e-05,NO_HIT
40,0,0.010000000000000009,frozen_logit_neighborhood,0.5041913028715935,0.5041913028715935,True,-0.4958086971284065,3.1483613412339534e-11,0.0,1.7089988356135629e-16,0.2719797614244881,1.0,0.0024120076024718887,-9.755400280919702e-05,NO_HIT
41,1,0.014129852976165314,two_edge_clusters,0.49101029706125676,0.49101029706125676,True,-0.5089897029387432,4.72975928973282e-08,2.220446049250313e-16,2.0095752285375027e-16,0.23480845290041813,1.0,0.0029348341547364696,-0.0001255828690132077,NO_HIT
42,2,0.02788818932665965,logit_spread,0.32390614068163864,0.32390614068163864,True,-0.6760938593183614,9.742299445031521e-08,-2.220446049250313e-16,2.479053496101496e-16,0.32857137400083625,1.0,0.007758499927365281,-0.0007818507208758874,NO_HIT
43,3,0.011033119323759388,five_spectral_clusters,0.4160144466273005,0.4160144466273005,True,-0.5839855533726994,3.080672919331771e-12,-3.3306690738754696e-16,2.2044720285461691e-16,0.03891799211053212,1.0,0.0024470560821534095,-5.096134336035618e-05,NO_HIT
44,0,0.010000000000000009,frozen_logit_neighborhood,0.5126814314052203,0.5126814314052203,True,-0.48731856859477973,9.080638846264014e-12,-1.1102230246251565e-16,1.972000384787337e-16,0.19294463658769168,1.0,0.0025754686619501362,-0.00010293510337788803,NO_HIT
45,1,0.014528284133617807,two_edge_clusters,0.5064216283402284,0.5064216283402284,True,-0.4935783716597716,1.6565782021394644e-07,-1.1102230246251565e-16,2.6615386954910297e-16,0.5546281197403219,1.0,0.0021229008252326,-0.00010582496466682301,NO_HIT
46,2,0.01797463838411279,logit_spread,0.40033127976771377,0.40033127976771377,True,-0.5996687202322862,1.0327174654677115e-10,0.0,2.4935752571051334e-16,0.2526632384824076,1.0,0.004930490367733083,-0.000312576829370137,NO_HIT
47,3,0.014428479485150136,five_spectral_clusters,0.4434416192145676,0.4434416192145676,True,-0.5565583807854324,1.5358927690958914e-07,0.0,1.140146260108707e-16,0.139576684558601,1.0,0.0022606258160522714,-6.446153427130952e-05,NO_HIT
48,0,0.01,frozen_logit_neighborhood,0.5157487136373602,0.5157487136373602,True,-0.4842512863626398,4.4499000688469115e-12,0.0,2.9437413122884096e-16,0.25597639147687434,1.0,0.0022968652440449595,-8.176513185631507e-05,NO_HIT
49,1,0.01559578378985893,two_edge_clusters,0.4670229751743138,0.4670229751743138,True,-0.5329770248256862,5.86190889387267e-08,4.440892098500626e-16,1.3781059725936597e-16,0.4741926383831597,1.0,0.003288913097224664,-0.0001902611630111295,NO_HIT
50,2,0.012139760271939859,logit_spread,0.43850093786728456,0.43850093786728456,True,-0.5614990621327154,2.17930539346431e-08,2.220446049250313e-16,1.6427828379533578e-16,0.3332844590551583,1.0,0.0021076386435577204,-6.50643941266793e-05,NO_HIT
51,3,0.01009255365599632,five_spectral_clusters,0.4766655788687273,0.47678453469463294,False,-0.5233344211312727,6.196759960043057e-13,0.0,2.9897141235180715e-16,0.0008495174877125339,1.0,0.0031564291916555947,-0.0001393038869172969,NO_HIT
52,0,0.01,frozen_logit_neighborhood,0.5035194850145814,0.5035194850145814,True,-0.49648051498541856,1.6506421415634837e-10,0.0,1.1969376508278567e-16,0.31174581342451635,1.0,0.0020036978790734634,-6.100780223405877e-05,NO_HIT
53,1,0.011658049945327265,two_edge_clusters,0.5113046985662006,0.5113046985662006,True,-0.48869530143379936,2.899396318292813e-08,-1.1102230246251565e-16,1.760513561359407e-16,0.35784543867435237,1.0,0.0025004608218767007,-0.00012784335490767518,NO_HIT
54,2,0.012615677581983231,logit_spread,0.37371610040149356,0.37380708949386954,False,-0.6262838995985065,4.1466990519967077e-10,-2.220446049250313e-16,1.7848596048027617e-16,0.024795440291605672,1.0,0.0029155805233084604,-6.01425905770725e-05,NO_HIT
55,3,0.010000000000000009,five_spectral_clusters,0.47039884542532007,0.47039884542532007,True,-0.5296011545746799,1.4443018293473055e-11,-1.1102230246251565e-16,1.798680808201641e-16,0.08383394965343544,1.0,0.0038279502981691687,-0.00021107393399155683,NO_HIT
56,0,0.01,frozen_logit_neighborhood,0.5045143279792658,0.5045143279792658,True,-0.49548567202073424,3.181942827602264e-11,-1.1102230246251565e-16,2.9388474140577034e-16,0.32608169559947653,1.0,0.0020161096122892847,-6.666226163876132e-05,NO_HIT
57,1,0.01452248917292381,two_edge_clusters,0.4410207476156477,0.4410207476156477,True,-0.5589792523843523,4.646767872469832e-08,-1.1102230246251565e-16,1.9529142427919662e-16,0.37755408870693935,1.0,0.0021350207568601918,-8.798890713990204e-05,NO_HIT
58,2,0.012701582944405043,logit_spread,0.4977088469979609,0.4977088469979609,True,-0.5022911530020391,5.007977907163507e-09,0.0,3.9031868485204523e-16,0.2647917500591207,1.0,0.003385190122075398,-0.00015889690739001594,NO_HIT
59,3,0.01803749224336182,five_spectral_clusters,0.4112662785206067,0.4112662785206067,True,-0.5887337214793933,6.123024344286723e-08,0.0,1.8558910973248064e-16,0.3943747183939215,1.0,0.0031520450915555236,-0.00018371541315076456,NO_HIT
60,0,0.01,frozen_logit_neighborhood,0.5122832652353584,0.5122832652353584,True,-0.4877167347646416,2.5840286292873954e-11,0.0,3.727427079826203e-16,0.19789272733953595,1.0,0.0022286494478122453,-7.868563868740353e-05,NO_HIT
61,1,0.01897037351513948,two_edge_clusters,0.5008871074331845,0.5008871074331845,True,-0.49911289256681546,1.1092205368284469e-07,0.0,1.568801385324162e-16,0.3854519770359114,1.0,0.004921591960954468,-0.0004911737296193763,NO_HIT
62,2,0.014853722800656666,logit_spread,0.45846074906039685,0.45846074906039685,True,-0.5415392509396031,9.739874494909467e-10,0.0,3.8675653645559873e-16,0.36396685721810695,1.0,0.0026020392282302377,-0.00012336752254604733,NO_HIT
63,3,0.025320857261505236,five_spectral_clusters,0.5141732652394957,0.5141732652394957,True,-0.4858267347605043,8.106603833736411e-10,0.0,1.3760946921771194e-16,0.3552727701317039,1.0,0.0045013496545316814,-0.0004264748220954573,NO_HIT
64,0,0.010000000000000009,frozen_logit_neighborhood,0.4875365563124818,0.4875365563124818,True,-0.5124634436875182,2.1248838938760482e-10,0.0,6.098290971526371e-16,0.33421243239455556,1.0,0.00270151770264016,-0.00013482487678118105,NO_HIT
65,1,0.03311992138312372,two_edge_clusters,0.43552251033549366,0.43552251033549366,True,-0.5644774896645064,2.2682970261196778e-07,0.0,3.1079232336791295e-16,0.36370499097323844,1.0,0.009106259799871895,-0.001307813290007509,NO_HIT
66,2,0.01806924121992881,logit_spread,0.32825227050972383,0.32825227050972383,True,-0.6717477294902762,1.0635224511655474e-06,-1.1102230246251565e-16,1.259527149847114e-16,0.15314615604858786,1.0,0.002437550187905024,-6.163885351906373e-05,NO_HIT
67,3,0.01,five_spectral_clusters,0.4928530755595848,0.4928530755595848,True,-0.5071469244404152,1.3872748012983429e-09,0.0,3.2854078143800046e-16,0.20092879700381056,1.0,0.0027903751119456623,-7.5817031333969e-05,NO_HIT
68,0,0.01,frozen_logit_neighborhood,0.5102289045114845,0.5102289045114845,True,-0.4897710954885155,7.731452990518537e-11,0.0,5.163606244074342e-16,0.26150645292021507,1.0,0.0020759418080722367,-7.062214042719006e-05,NO_HIT
69,1,0.019282942555429172,two_edge_clusters,0.5100543688331323,0.5100543688331323,True,-0.48994563116686773,2.3390476425789347e-08,-2.220446049250313e-16,3.221553269779964e-16,0.3082961821718229,1.0,0.0030733612226903416,-0.0001998005651504542,NO_HIT
70,2,0.013086365997234912,logit_spread,0.40393440105365297,0.40393440105365297,True,-0.596065598946347,1.369439148954201e-09,-1.1102230246251565e-16,1.7087264258130782e-16,0.35190367450333887,1.0,0.0017635581062208864,-4.8003277830055424e-05,NO_HIT
71,3,0.012120831205242433,five_spectral_clusters,0.4170702016895921,0.4170702016895921,True,-0.5829297983104079,1.9742352772017816e-09,-1.1102230246251565e-16,4.386207692212626e-16,0.2725902316463719,1.0,0.00216174276657506,-6.244842874636447e-05,NO_HIT
72,0,0.01,frozen_logit_neighborhood,0.5085201961882144,0.5085201961882144,True,-0.4914798038117856,5.066933512795157e-12,-2.220446049250313e-16,1.6316561137645876e-16,0.27385883425302593,1.0,0.0020368754159745413,-6.456360964612884e-05,NO_HIT
73,1,0.02163531691921361,two_edge_clusters,0.48970164081328454,0.48970164081328454,True,-0.5102983591867154,6.496727818812741e-08,0.0,2.441115364749367e-16,0.34637982336353706,1.0,0.002863988280026503,-0.0001612589868082992,NO_HIT
74,2,0.017940087572961283,logit_spread,0.2809238545795891,0.2812739057868955,False,-0.7190761454204109,2.5570541718114626e-07,0.0,5.026061520347851e-16,0.0186885297210291,1.0,0.0024983496899458387,-6.289313342744407e-05,NO_HIT
75,3,0.023382914348692243,five_spectral_clusters,0.3627259966895836,0.3627259966895836,True,-0.6372740033104164,5.225604001291847e-07,0.0,3.0853708376320106e-16,0.334935886947407,1.0,0.003518177601110971,-0.00018340437964337042,NO_HIT
76,0,0.01,frozen_logit_neighborhood,0.5148134122731656,0.5148134122731656,True,-0.48518658772683443,1.956831615772506e-12,2.220446049250313e-16,3.0868590473819905e-16,0.19945332014740064,1.0,0.0024892688431461304,-8.865867230145597e-05,NO_HIT
77,1,0.02821870911077983,two_edge_clusters,0.45902243318256564,0.45902243318256564,True,-0.5409775668174344,4.522195919716359e-08,0.0,2.1378476635446498e-16,0.23867480619462064,1.0,0.0072704018705478865,-0.0006493206706821297,NO_HIT
78,2,0.015789678862141967,logit_spread,0.3513150099653197,0.3515466113142504,False,-0.6486849900346803,8.897810763805684e-12,-2.220446049250313e-16,2.1527952280950295e-16,0.015681130621959576,1.0,0.005687563761949375,-0.00024884402375224823,NO_HIT
79,3,0.017733970030064328,five_spectral_clusters,0.3794798145298491,0.3794798145298491,True,-0.620520185470151,1.936490640224647e-08,0.0,4.570273168903927e-16,0.32051141799329325,1.0,0.0027543032994631327,-0.00010439247282700848,NO_HIT
80,0,0.01,frozen_logit_neighborhood,0.5117441775137433,0.5117441775137433,True,-0.48825582248625665,8.543445081957057e-11,0.0,1.635289838348119e-16,0.28924603431210205,1.0,0.0021597095540144178,-7.652081763076524e-05,NO_HIT
81,1,0.01932941557609169,two_edge_clusters,0.4723178009472401,0.4723178009472401,True,-0.5276821990527599,1.1479697605836529e-07,-1.1102230246251565e-16,2.8584691012293363e-16,0.5080401306763228,1.0,0.0035386946668339186,-0.00025428253057668826,NO_HIT
82,2,0.013599992026345542,logit_spread,0.44408379497776607,0.44408379497776607,True,-0.5559162050222339,7.4121925890005664e-09,4.440892098500626e-16,3.0788795485622885e-16,0.2860995931906717,1.0,0.002300839861215824,-7.461692422339183e-05,NO_HIT
83,3,0.02362624450217199,five_spectral_clusters,0.41773525101379677,0.41773525101379677,True,-0.5822647489862032,2.1350760495043645e-07,-2.220446049250313e-16,4.741161342354865e-16,0.39581715800817713,1.0,0.00311000422206548,-0.00018266179031112273,NO_HIT
84,0,0.010000000000000009,frozen_logit_neighborhood,0.5023173235903065,0.5023173235903065,True,-0.49768267640969355,1.142849962021504e-11,0.0,4.205820921756686e-16,0.29365583267273504,1.0,0.002182893712666399,-7.65916243636866e-05,NO_HIT
85,1,0.012760985199441022,two_edge_clusters,0.4857320941539331,0.4857320941539331,True,-0.5142679058460669,2.6031351587260644e-08,-2.220446049250313e-16,5.179220794456651e-16,0.37469557701190565,1.0,0.003405694110724865,-0.00017037262797803265,NO_HIT
86,2,0.016248233917831097,logit_spread,0.2832569370889012,0.2832785085583202,False,-0.7167430629110988,1.9179680410932922e-12,4.440892098500626e-16,1.627189550897389e-16,0.006608910791254668,1.0,0.00656761880389244,-0.00027798564788916735,NO_HIT
87,3,0.010000000000000009,five_spectral_clusters,0.4293542458905469,0.4293542458905469,True,-0.5706457541094532,2.159465749939332e-08,0.0,3.7281830201911963e-16,0.2731052656393889,1.0,0.0017746281776164306,-4.1595148871920173e-05,NO_HIT
88,0,0.01,frozen_logit_neighborhood,0.5148317286483746,0.5148317286483746,True,-0.48516827135162544,7.148046593325543e-12,0.0,2.243996378466198e-16,0.16653232418369818,1.0,0.0023804046999985518,-7.783838229702411e-05,NO_HIT
89,1,0.018117295398898392,two_edge_clusters,0.4910723161626862,0.4910723161626862,True,-0.5089276838373138,1.1953940978230292e-07,0.0,1.8769048504438455e-16,0.46669405777943124,1.0,0.0030081673326148705,-0.0001670530782700297,NO_HIT
90,2,0.014778720110044816,logit_spread,0.3940099013893519,0.3940099013893519,True,-0.6059900986106481,8.710888678759786e-07,2.220446049250313e-16,1.657192069029085e-16,0.31031069625586966,1.0,0.0028741243357116846,-0.00013705659507312618,NO_HIT
91,3,0.02334098730781564,five_spectral_clusters,0.4600509036939932,0.4600509036939932,True,-0.5399490963060067,3.579969862582021e-08,2.220446049250313e-16,5.276837573290752e-16,0.3230228737499938,1.0,0.005095101820327803,-0.00041667128580691326,NO_HIT
92,0,0.01,frozen_logit_neighborhood,0.5056150406676525,0.5056150406676525,True,-0.4943849593323475,4.134847447890557e-11,2.220446049250313e-16,2.314463466973752e-16,0.21434836411572347,1.0,0.0019672139514508263,-5.752938142578046e-05,NO_HIT
93,1,0.014439462759725075,two_edge_clusters,0.498790306865048,0.498790306865048,True,-0.501209693134952,1.5990541844677584e-08,-2.220446049250313e-16,1.7545313226183224e-16,0.4810541614182779,1.0,0.003001629321146216,-0.00021844054323061357,NO_HIT
94,2,0.054378263197000024,logit_spread,0.40584432717906566,0.40584432717906566,True,-0.5941556728209343,2.0177145766783846e-06,-1.1102230246251565e-16,1.8518274914632064e-16,0.41921561205162056,1.0,0.006458005401571965,-0.0005680112349839561,NO_HIT
95,3,0.010899995961090814,five_spectral_clusters,0.3288120088640111,0.3288120088640111,True,-0.6711879911359889,2.3226864103752893e-08,-1.1102230246251565e-16,1.3409624337309395e-16,0.1807032065156995,1.0,0.0017464002260991385,-3.3720771173584296e-05,NO_HIT
96,0,0.01,frozen_logit_neighborhood,0.49501044796124644,0.49501044796124644,True,-0.5049895520387535,4.462408925293549e-10,-1.1102230246251565e-16,1.9847783997352183e-16,0.30197463368349126,1.0,0.0019274981867492662,-5.750049458619344e-05,NO_HIT
97,1,0.047995671377365046,two_edge_clusters,0.4620069733805803,0.4620069733805803,True,-0.5379930266194197,1.5627192244726928e-07,2.220446049250313e-16,4.32496936196556e-16,0.20691887022290287,1.0,0.005402480411800482,-0.0005492135874440862,NO_HIT
98,2,0.017805511976636487,logit_spread,0.46898270941362363,0.46898270941362363,True,-0.5310172905863764,3.4422310594905995e-08,0.0,3.6880328577704115e-16,0.6045711014657059,1.0,0.0023900918250804063,-0.00011762975461326874,NO_HIT
99,3,0.015252821652501669,five_spectral_clusters,0.48105034109566763,0.48105034109566763,True,-0.5189496589043323,4.283696324752843e-10,0.0,2.1091417147842357e-16,0.21699864951714945,1.0,0.0033179651795938662,-0.00023281284255904922,NO_HIT
100,0,0.010000000000000009,frozen_logit_neighborhood,0.5111379255651977,0.5111379255651977,True,-0.48886207443480234,1.061712478903013e-11,2.220446049250313e-16,1.4972160240989988e-16,0.27568847055369544,1.0,0.0023013051211405837,-8.528066605606455e-05,NO_HIT
101,1,0.013123602979590032,two_edge_clusters,0.5152722331115622,0.5152722331115622,True,-0.48472776688843777,1.459362405393883e-09,0.0,2.540396519342207e-16,0.315290700048007,1.0,0.0027539299483033304,-0.00015488661077700527,NO_HIT
102,2,0.020544401743471608,logit_spread,0.4080532578371739,0.4080532578371739,True,-0.5919467421628262,3.635871861647903e-10,-2.220446049250313e-16,1.5086928696679085e-16,0.29569975089667094,1.0,0.003328699993824145,-0.0001693257236627943,NO_HIT
103,3,0.010000000000000009,five_spectral_clusters,0.4520480220542844,0.4520480220542844,True,-0.5479519779457156,3.6335386457264173e-10,0.0,1.4679512290396653e-16,0.3570436223941755,1.0,0.0020049968523227378,-7.277093533275547e-05,NO_HIT
104,0,0.010000000000000009,frozen_logit_neighborhood,0.5084628802835454,0.5084628802835454,True,-0.49153711971645464,5.926763372694325e-12,0.0,2.48767766190178e-16,0.2713857336460616,1.0,0.002131768823942975,-8.560888672803912e-05,NO_HIT
105,1,0.03341393552794636,two_edge_clusters,0.4759733241448643,0.4759733241448643,True,-0.5240266758551357,6.575042570228879e-08,0.0,2.4661659521095144e-16,0.6089877649843977,1.0,0.00440643559820356,-0.00048117968690775115,NO_HIT
106,2,0.012964460568534094,logit_spread,0.47893195129995864,0.47893195129995864,True,-0.5210680487000414,1.0284595193843107e-08,0.0,2.695778173479168e-16,0.2778956809524012,1.0,0.002239166960688807,-8.531007479639641e-05,NO_HIT
107,3,0.020277914137086895,five_spectral_clusters,0.4599141503078715,0.4599141503078715,True,-0.5400858496921285,1.1164832257765642e-08,0.0,1.4972204043487865e-16,0.5582401703751897,1.0,0.003258864002490045,-0.00017800287659852643,NO_HIT
108,0,0.010000000000000009,frozen_logit_neighborhood,0.5149921817684135,0.5149921817684135,True,-0.48500781823158645,1.864523101502384e-11,0.0,3.825001232148199e-16,0.2053191269595729,1.0,0.0021975059274951243,-7.718192539130087e-05,NO_HIT
109,1,0.02538348567785468,two_edge_clusters,0.47312429575201537,0.47312429575201537,True,-0.5268757042479846,2.193916899132081e-07,0.0,1.1181029127420608e-16,0.4344391305113615,1.0,0.003378958093428529,-0.0002285483196775573,NO_HIT
110,2,0.02341572431408634,logit_spread,0.39375170671704984,0.39375170671704984,True,-0.6062482932829502,1.741654348162595e-08,-4.440892098500626e-16,1.448552928630522e-16,0.3256713690587693,1.0,0.004187268606262471,-0.00019664305858935194,NO_HIT
