example,s,r,eig_min,eig_max,feasible,hessian,fisher,acceleration,min_event_probability
canonical_n5,0.6,0.6,0.09554533967380369,0.7476539178360633,True,-0.03340693046785455,-0.0,-0.03340693046785455,0.003134896771568366
canonical_n5,0.6,0.8,0.09554533967380369,0.7476539178360633,True,-0.022938602900486382,-0.0,-0.022938602900486382,0.003134896771568366
canonical_n5,0.6,1.0,0.09554533967380369,0.7476539178360633,True,-0.019642318713525446,-0.0,-0.019642318713525446,0.003134896771568366
canonical_n5,0.8,0.0,0.1239241978053764,0.6794033425694128,True,-0.0438432445757741,-0.0,-0.0438432445757741,0.005064657811014771
canonical_n5,0.8,0.0001,0.1239241978053764,0.6794033425694128,True,-0.04383787611711498,-0.0,-0.04383787611711498,0.005064657811014771
canonical_n5,0.8,0.0005,0.1239241978053764,0.6794033425694128,True,-0.04381640741382156,-0.0,-0.04381640741382156,0.005064657811014771
canonical_n5,0.8,0.001,0.1239241978053764,0.6794033425694128,True,-0.04378958308022232,-0.0,-0.04378958308022232,0.005064657811014771
canonical_n5,0.8,0.002,0.1239241978053764,0.6794033425694128,True,-0.04373597289808778,-0.0,-0.04373597289808778,0.005064657811014771
canonical_n5,0.8,0.005,0.1239241978053764,0.6794033425694128,True,-0.04357545023217513,-0.0,-0.04357545023217513,0.005064657811014771
canonical_n5,0.8,0.01,0.1239241978053764,0.6794033425694128,True,-0.043308938723967794,-0.0,-0.043308938723967794,0.005064657811014771
canonical_n5,0.8,0.02,0.1239241978053764,0.6794033425694128,True,-0.042779764213729005,-0.0,-0.042779764213729005,0.005064657811014771
canonical_n5,0.8,0.05,0.1239241978053764,0.6794033425694128,True,-0.041223028732411626,-0.0,-0.041223028732411626,0.005064657811014771
canonical_n5,0.8,0.1,0.1239241978053764,0.6794033425694128,True,-0.03873109642821668,-0.0,-0.03873109642821668,0.005064657811014771
canonical_n5,0.8,0.2,0.1239241978053764,0.6794033425694128,True,-0.034132082437330374,-0.0,-0.034132082437330374,0.005064657811014771
canonical_n5,0.8,0.4,0.1239241978053764,0.6794033425694128,True,-0.026473456925569863,-0.0,-0.026473456925569863,0.005064657811014771
canonical_n5,0.8,0.6,0.1239241978053764,0.6794033425694128,True,-0.02086736804049183,-0.0,-0.02086736804049183,0.005064657811014771
canonical_n5,0.8,0.8,0.1239241978053764,0.6794033425694128,True,-0.017313815782096606,-0.0,-0.017313815782096606,0.005064657811014771
canonical_n5,0.8,1.0,0.1239241978053764,0.6794033425694128,True,-0.015812800150384155,-0.0,-0.015812800150384155,0.005064657811014771
canonical_n5,1.0,0.0,0.145092758770952,0.6508201674310897,True,-0.023260318057422374,-0.0,-0.023260318057422374,0.006086111646154104
canonical_n5,1.0,0.0001,0.145092758770952,0.6508201674310897,True,-0.023258627536477866,-0.0,-0.023258627536477866,0.006086111646154104
canonical_n5,1.0,0.0005,0.145092758770952,0.6508201674310897,True,-0.023251867156491662,-0.0,-0.023251867156491662,0.006086111646154104
canonical_n5,1.0,0.001,0.145092758770952,0.6508201674310897,True,-0.023243420515040886,-0.0,-0.023243420515040886,0.006086111646154104
canonical_n5,1.0,0.002,0.145092758770952,0.6508201674310897,True,-0.023226540010584856,-0.0,-0.023226540010584856,0.006086111646154104
canonical_n5,1.0,0.005,0.145092758770952,0.6508201674310897,True,-0.02317600072477169,-0.0,-0.02317600072477169,0.006086111646154104
canonical_n5,1.0,0.01,0.145092758770952,0.6508201674310897,True,-0.023092109340266564,-0.0,-0.023092109340266564,0.006086111646154104
canonical_n5,1.0,0.02,0.145092758770952,0.6508201674310897,True,-0.022925604415695938,-0.0,-0.022925604415695938,0.006086111646154104
canonical_n5,1.0,0.05,0.145092758770952,0.6508201674310897,True,-0.022436312397492525,-0.0,-0.022436312397492525,0.006086111646154104
canonical_n5,1.0,0.1,0.145092758770952,0.6508201674310897,True,-0.02165490155218519,-0.0,-0.02165490155218519,0.006086111646154104
canonical_n5,1.0,0.2,0.145092758770952,0.6508201674310897,True,-0.02021986430543854,-0.0,-0.02021986430543854,0.006086111646154104
canonical_n5,1.0,0.4,0.145092758770952,0.6508201674310897,True,-0.01786092758742197,-0.0,-0.01786092758742197,0.006086111646154104
canonical_n5,1.0,0.6,0.145092758770952,0.6508201674310897,True,-0.016183507903372113,-0.0,-0.016183507903372113,0.006086111646154104
canonical_n5,1.0,0.8,0.145092758770952,0.6508201674310897,True,-0.015187605253289375,-0.0,-0.015187605253289375,0.006086111646154104
canonical_n5,1.0,1.0,0.145092758770952,0.6508201674310897,True,-0.014873219637173772,-0.0,-0.014873219637173772,0.006086111646154104
larger_gap_n5,0.0,0.0,0.0009208842789005986,0.9980480509150194,True,2.9141713604586364e-08,-0.0,2.9141713604586364e-08,6.103449997367285e-09
larger_gap_n5,0.0,0.0001,0.0009208842789005986,0.9980480509150194,True,2.913643070058908e-08,-0.0,2.913643070058908e-08,6.103449997367285e-09
larger_gap_n5,0.0,0.0005,0.0009208842789005986,0.9980480509150194,True,2.9115193614451482e-08,-0.0,2.9115193614451482e-08,6.103449997367285e-09
larger_gap_n5,0.0,0.001,0.0009208842789005986,0.9980480509150194,True,2.9088409948766955e-08,-0.0,2.9088409948766955e-08,6.103449997367285e-09
larger_gap_n5,0.0,0.002,0.0009208842789005986,0.9980480509150194,True,2.9034051590905874e-08,-0.0,2.9034051590905874e-08,6.103449997367285e-09
larger_gap_n5,0.0,0.005,0.0009208842789005986,0.9980480509150194,True,2.8864648304955718e-08,-0.0,2.8864648304955718e-08,6.103449997367285e-09
larger_gap_n5,0.0,0.01,0.0009208842789005986,0.9980480509150194,True,2.8561215454003783e-08,-0.0,2.8561215454003783e-08,6.103449997367285e-09
larger_gap_n5,0.0,0.02,0.0009208842789005986,0.9980480509150194,True,2.7875247097921534e-08,-0.0,2.7875247097921534e-08,6.103449997367285e-09
larger_gap_n5,0.0,0.05,0.0009208842789005986,0.9980480509150194,True,2.5184520797124233e-08,-0.0,2.5184520797124233e-08,6.103449997367285e-09
larger_gap_n5,0.0,0.1,0.0009208842789005986,0.9980480509150194,True,1.8590572853668094e-08,-0.0,1.8590572853668094e-08,6.103449997367285e-09
larger_gap_n5,0.0,0.2,0.0009208842789005986,0.9980480509150194,True,-2.507588441316738e-09,-0.0,-2.507588441316738e-09,6.103449997367285e-09
larger_gap_n5,0.0,0.4,0.0009208842789005986,0.9980480509150194,True,-7.63449726635845e-08,-0.0,-7.63449726635845e-08,6.103449997367285e-09
larger_gap_n5,0.0,0.6,0.0009208842789005986,0.9980480509150194,True,-1.9237043906221544e-07,-0.0,-1.9237043906221544e-07,6.103449997367285e-09
larger_gap_n5,0.0,0.8,0.0009208842789005986,0.9980480509150194,True,-3.505839876372093e-07,-0.0,-3.505839876372093e-07,6.103449997367285e-09
larger_gap_n5,0.0,1.0,0.0009208842789005986,0.9980480509150194,True,-5.509856183885628e-07,-0.0,-5.509856183885628e-07,6.103449997367285e-09
larger_gap_n5,0.0001,0.0,0.00094212926783072,0.9979926447378513,True,2.8350093008179723e-08,-0.0,2.8350093008179723e-08,6.535138562316508e-09
larger_gap_n5,0.0001,0.0001,0.00094212926783072,0.9979926447378513,True,2.8344932822661637e-08,-0.0,2.8344932822661637e-08,6.535138562316508e-09
larger_gap_n5,0.0001,0.0005,0.00094212926783072,0.9979926447378513,True,2.832418706501547e-08,-0.0,2.832418706501547e-08,6.535138562316508e-09
larger_gap_n5,0.0001,0.001,0.00094212926783072,0.9979926447378513,True,2.8298018582739416e-08,-0.0,2.8298018582739416e-08,6.535138562316508e-09
larger_gap_n5,0.0001,0.002,0.00094212926783072,0.9979926447378513,True,2.824489400082121e-08,-0.0,2.824489400082121e-08,6.535138562316508e-09
larger_gap_n5,0.0001,0.005,0.00094212926783072,0.9979926447378513,True,2.8079219315810408e-08,-0.0,2.8079219315810408e-08,6.535138562316508e-09
larger_gap_n5,0.0001,0.01,0.00094212926783072,0.9979926447378513,True,2.7782091710141533e-08,-0.0,2.7782091710141533e-08,6.535138562316508e-09
larger_gap_n5,0.0001,0.02,0.00094212926783072,0.9979926447378513,True,2.710907475879902e-08,-0.0,2.710907475879902e-08,6.535138562316508e-09
larger_gap_n5,0.0001,0.05,0.00094212926783072,0.9979926447378513,True,2.4459929985102338e-08,-0.0,2.4459929985102338e-08,6.535138562316508e-09
larger_gap_n5,0.0001,0.1,0.00094212926783072,0.9979926447378513,True,1.7944375629868525e-08,-0.0,1.7944375629868525e-08,6.535138562316508e-09
larger_gap_n5,0.0001,0.2,0.00094212926783072,0.9979926447378513,True,-2.9629070772322837e-09,-0.0,-2.9629070772322837e-09,6.535138562316508e-09
larger_gap_n5,0.0001,0.4,0.00094212926783072,0.9979926447378513,True,-7.628216847784741e-08,-0.0,-7.628216847784741e-08,6.535138562316508e-09
larger_gap_n5,0.0001,0.6,0.00094212926783072,0.9979926447378513,True,-1.9160769119368625e-07,-0.0,-1.9160769119368625e-07,6.535138562316508e-09
larger_gap_n5,0.0001,0.8,0.00094212926783072,0.9979926447378513,True,-3.489394752247546e-07,-0.0,-3.489394752247546e-07,6.535138562316508e-09
larger_gap_n5,0.0001,1.0,0.00094212926783072,0.9979926447378513,True,-5.482775205710481e-07,-0.0,-5.482775205710481e-07,6.535138562316508e-09
larger_gap_n5,0.0005,0.0,0.001024318516313182,0.9977791037352556,True,2.4602169896280795e-08,-0.0,2.4602169896280795e-08,8.418113061655033e-09
larger_gap_n5,0.0005,0.0001,0.001024318516313182,0.9977791037352556,True,2.4597623972724698e-08,-0.0,2.4597623972724698e-08,8.418113061655033e-09
larger_gap_n5,0.0005,0.0005,0.001024318516313182,0.9977791037352556,True,2.4579336824061572e-08,-0.0,2.4579336824061572e-08,8.418113061655033e-09
larger_gap_n5,0.0005,0.001,0.001024318516313182,0.9977791037352556,True,2.455624511600025e-08,-0.0,2.455624511600025e-08,8.418113061655033e-09
larger_gap_n5,0.0005,0.002,0.001024318516313182,0.9977791037352556,True,2.4509285792267237e-08,-0.0,2.4509285792267237e-08,8.418113061655033e-09
larger_gap_n5,0.0005,0.005,0.001024318516313182,0.9977791037352556,True,2.436220056025324e-08,-0.0,2.436220056025324e-08,8.418113061655033e-09
larger_gap_n5,0.0005,0.01,0.001024318516313182,0.9977791037352556,True,2.4096367637519097e-08,-0.0,2.4096367637519097e-08,8.418113061655033e-09
larger_gap_n5,0.0005,0.02,0.001024318516313182,0.9977791037352556,True,2.3487111032144486e-08,-0.0,2.3487111032144486e-08,8.418113061655033e-09
larger_gap_n5,0.0005,0.05,0.001024318516313182,0.9977791037352556,True,2.1038615136287165e-08,-0.0,2.1038615136287165e-08,8.418113061655033e-09
larger_gap_n5,0.0005,0.1,0.001024318516313182,0.9977791037352556,True,1.4888701710809028e-08,-0.0,1.4888701710809028e-08,8.418113061655033e-09
larger_gap_n5,0.0005,0.2,0.001024318516313182,0.9977791037352556,True,-5.170201136576943e-09,-0.0,-5.170201136576943e-09,8.418113061655033e-09
larger_gap_n5,0.0005,0.4,0.001024318516313182,0.9977791037352556,True,-7.632431081721633e-08,-0.0,-7.632431081721633e-08,8.418113061655033e-09
larger_gap_n5,0.0005,0.6,0.001024318516313182,0.9977791037352556,True,-1.8886015914556339e-07,-0.0,-1.8886015914556339e-07,8.418113061655033e-09
larger_gap_n5,0.0005,0.8,0.001024318516313182,0.9977791037352556,True,-3.427777461216609e-07,-0.0,-3.427777461216609e-07,8.418113061655033e-09
larger_gap_n5,0.0005,1.0,0.001024318516313182,0.9977791037352556,True,-5.38077071745504e-07,-0.0,-5.38077071745504e-07,8.418113061655033e-09
larger_gap_n5,0.001,0.0,0.0011239458252501459,0.9975313800013899,True,1.9079111719447432e-08,-0.0,1.9079111719447432e-08,1.1136081486315115e-08
larger_gap_n5,0.001,0.0001,0.0011239458252501459,0.9975313800013899,True,1.907551651850219e-08,-0.0,1.907551651850219e-08,1.1136081486315115e-08
larger_gap_n5,0.001,0.0005,0.0011239458252501459,0.9975313800013899,True,1.9061033774038985e-08,-0.0,1.9061033774038985e-08,1.1136081486315115e-08
larger_gap_n5,0.001,0.001,0.0011239458252501459,0.9975313800013899,True,1.904270097691427e-08,-0.0,1.904270097691427e-08,1.1136081486315115e-08
larger_gap_n5,0.001,0.002,0.0011239458252501459,0.9975313800013899,True,1.9005270827428585e-08,-0.0,1.9005270827428585e-08,1.1136081486315115e-08
larger_gap_n5,0.001,0.005,0.0011239458252501459,0.9975313800013899,True,1.8886863937302977e-08,-0.0,1.8886863937302977e-08,1.1136081486315115e-08
larger_gap_n5,0.001,0.01,0.0011239458252501459,0.9975313800013899,True,1.8669130981348724e-08,-0.0,1.8669130981348724e-08,1.1136081486315115e-08
larger_gap_n5,0.001,0.02,0.0011239458252501459,0.9975313800013899,True,1.815720954789753e-08,-0.0,1.815720954789753e-08,1.1136081486315115e-08
larger_gap_n5,0.001,0.05,0.0011239458252501459,0.9975313800013899,True,1.6009801075436134e-08,-0.0,1.6009801075436134e-08,1.1136081486315115e-08
larger_gap_n5,0.001,0.1,0.0011239458252501459,0.9975313800013899,True,1.0391973047589315e-08,-0.0,1.0391973047589315e-08,1.1136081486315115e-08
larger_gap_n5,0.001,0.2,0.0011239458252501459,0.9975313800013899,True,-8.489235159638522e-09,-0.0,-8.489235159638522e-09,1.1136081486315115e-08
larger_gap_n5,0.001,0.4,0.0011239458252501459,0.9975313800013899,True,-7.683386018032596e-08,-0.0,-7.683386018032596e-08,1.1136081486315115e-08
larger_gap_n5,0.001,0.6,0.0011239458252501459,0.9975313800013899,True,-1.859547633426168e-07,-0.0,-1.859547633426168e-07,1.1136081486315115e-08
larger_gap_n5,0.001,0.8,0.0011239458252501459,0.9975313800013899,True,-3.358519446465078e-07,-0.0,-3.358519446465078e-07,1.1136081486315115e-08
larger_gap_n5,0.001,1.0,0.0011239458252501459,0.9975313800013899,True,-5.265254040920052e-07,-0.0,-5.265254040920052e-07,1.1136081486315115e-08
larger_gap_n5,0.002,0.0,0.0013187753299416002,0.9970911160534381,True,6.913985120387208e-09,-0.0,6.913985120387208e-09,1.7866779550135815e-08
larger_gap_n5,0.002,0.0001,0.0013187753299416002,0.9970911160534381,True,6.912558388454195e-09,-0.0,6.912558388454195e-09,1.7866779550135815e-08
larger_gap_n5,0.002,0.0005,0.0013187753299416002,0.9970911160534381,True,6.906751632895203e-09,-0.0,6.906751632895203e-09,1.7866779550135815e-08
larger_gap_n5,0.002,0.001,0.0013187753299416002,0.9970911160534381,True,6.899268576048136e-09,-0.0,6.899268576048136e-09,1.7866779550135815e-08
larger_gap_n5,0.002,0.002,0.0013187753299416002,0.9970911160534381,True,6.883553754253872e-09,-0.0,6.883553754253872e-09,1.7866779550135815e-08
larger_gap_n5,0.002,0.005,0.0013187753299416002,0.9970911160534381,True,6.830419624134639e-09,-0.0,6.830419624134639e-09,1.7866779550135815e-08
larger_gap_n5,0.002,0.01,0.0013187753299416002,0.9970911160534381,True,6.721897191626483e-09,-0.0,6.721897191626483e-09,1.7866779550135815e-08
larger_gap_n5,0.002,0.02,0.0013187753299416002,0.9970911160534381,True,6.429981517796822e-09,-0.0,6.429981517796822e-09,1.7866779550135815e-08
larger_gap_n5,0.002,0.05,0.0013187753299416002,0.9970911160534381,True,4.955268025974689e-09,-0.0,4.955268025974689e-09,1.7866779550135815e-08
larger_gap_n5,0.002,0.1,0.0013187753299416002,0.9970911160534381,True,5.008573050284986e-10,-0.0,5.008573050284986e-10,1.7866779550135815e-08
larger_gap_n5,0.002,0.2,0.0013187753299416002,0.9970911160534381,True,-1.5895045016429424e-08,-0.0,-1.5895045016429424e-08,1.7866779550135815e-08
larger_gap_n5,0.002,0.4,0.0013187753299416002,0.9970911160534381,True,-7.86351731776778e-08,-0.0,-7.86351731776778e-08,1.7866779550135815e-08
larger_gap_n5,0.002,0.6,0.0013187753299416002,0.9970911160534381,True,-1.8130639936335338e-07,-0.0,-1.8130639936335338e-07,1.7866779550135815e-08
larger_gap_n5,0.002,0.8,0.0013187753299416002,0.9970911160534381,True,-3.239087235734625e-07,-0.0,-3.239087235734625e-07,1.7866779550135815e-08
larger_gap_n5,0.002,1.0,0.0013187753299416002,0.9970911160534381,True,-5.064421458080083e-07,-0.0,-5.064421458080083e-07,1.7866779550135815e-08
larger_gap_n5,0.005,0.0,0.0018863833977216646,0.9959529664151526,True,-2.848620764288156e-08,-0.0,-2.848620764288156e-08,4.993534762443946e-08
larger_gap_n5,0.005,0.0001,0.0018863833977216646,0.9959529664151526,True,-2.848112696610075e-08,-0.0,-2.848112696610075e-08,4.993534762443946e-08
larger_gap_n5,0.005,0.0005,0.0018863833977216646,0.9959529664151526,True,-2.846090092938611e-08,-0.0,-2.846090092938611e-08,4.993534762443946e-08
larger_gap_n5,0.005,0.001,0.0018863833977216646,0.9959529664151526,True,-2.843583589202256e-08,-0.0,-2.843583589202256e-08,4.993534762443946e-08
larger_gap_n5,0.005,0.002,0.0018863833977216646,0.9959529664151526,True,-2.8386430845675178e-08,-0.0,-2.8386430845675178e-08,4.993534762443946e-08
larger_gap_n5,0.005,0.005,0.0018863833977216646,0.9959529664151526,True,-2.8244015933819413e-08,-0.0,-2.8244015933819413e-08,4.993534762443946e-08
larger_gap_n5,0.005,0.01,0.0018863833977216646,0.9959529664151526,True,-2.8025991837940826e-08,-0.0,-2.8025991837940826e-08,4.993534762443946e-08
larger_gap_n5,0.005,0.02,0.0018863833977216646,0.9959529664151526,True,-2.76624464857158e-08,-0.0,-2.76624464857158e-08,4.993534762443946e-08
larger_gap_n5,0.005,0.05,0.0018863833977216646,0.9959529664151526,True,-2.715183314548162e-08,-0.0,-2.715183314548162e-08,4.993534762443946e-08
larger_gap_n5,0.005,0.1,0.0018863833977216646,0.9959529664151526,True,-2.82342199663614e-08,-0.0,-2.82342199663614e-08,4.993534762443946e-08
larger_gap_n5,0.005,0.2,0.0018863833977216646,0.9959529664151526,True,-3.76492775630535e-08,-0.0,-3.76492775630535e-08,4.993534762443946e-08
larger_gap_n5,0.005,0.4,0.0018863833977216646,0.9959529664151526,True,-8.548052857604715e-08,-0.0,-8.548052857604715e-08,4.993534762443946e-08
larger_gap_n5,0.005,0.6,0.0018863833977216646,0.9959529664151526,True,-1.7197996068187812e-07,-0.0,-1.7197996068187812e-07,4.993534762443946e-08
larger_gap_n5,0.005,0.8,0.0018863833977216646,0.9959529664151526,True,-2.9714757388054583e-07,-0.0,-2.9714757388054583e-07,4.993534762443946e-08
larger_gap_n5,0.005,1.0,0.0018863833977216646,0.9959529664151526,True,-4.6098336817204243e-07,-0.0,-4.6098336817204243e-07,4.993534762443946e-08
larger_gap_n5,0.01,0.0,0.002798269665198138,0.9941667788906079,True,-7.501740407334548e-08,-0.0,-7.501740407334548e-08,1.5298223346052042e-07
larger_gap_n5,0.01,0.0001,0.002798269665198138,0.9941667788906079,True,-7.500363351261255e-08,-0.0,-7.500363351261255e-08,1.5298223346052042e-07
larger_gap_n5,0.01,0.0005,0.002798269665198138,0.9941667788906079,True,-7.494864578639966e-08,-0.0,-7.494864578639966e-08,1.5298223346052042e-07
larger_gap_n5,0.01,0.001,0.002798269665198138,0.9941667788906079,True,-7.488012379138978e-08,-0.0,-7.488012379138978e-08,1.5298223346052042e-07
larger_gap_n5,0.01,0.002,0.002798269665198138,0.9941667788906079,True,-7.474378867711329e-08,-0.0,-7.474378867711329e-08,1.5298223346052042e-07
larger_gap_n5,0.01,0.005,0.002798269665198138,0.9941667788906079,True,-7.434045434029196e-08,-0.0,-7.434045434029196e-08,1.5298223346052042e-07
larger_gap_n5,0.01,0.01,0.002798269665198138,0.9941667788906079,True,-7.368713379898495e-08,-0.0,-7.368713379898495e-08,1.5298223346052042e-07
larger_gap_n5,0.01,0.02,0.002798269665198138,0.9941667788906079,True,-7.245138029157497e-08,-0.0,-7.245138029157497e-08,1.5298223346052042e-07
larger_gap_n5,0.01,0.05,0.002798269665198138,0.9941667788906079,True,-6.93112203711014e-08,-0.0,-6.93112203711014e-08,1.5298223346052042e-07
larger_gap_n5,0.01,0.1,0.002798269665198138,0.9941667788906079,True,-6.59679558427568e-08,-0.0,-6.59679558427568e-08,1.5298223346052042e-07
larger_gap_n5,0.01,0.2,0.002798269665198138,0.9941667788906079,True,-6.637018430778113e-08,-0.0,-6.637018430778113e-08,1.5298223346052042e-07
larger_gap_n5,0.01,0.4,0.002798269665198138,0.9941667788906079,True,-9.552967132462726e-08,-0.0,-9.552967132462726e-08,1.5298223346052042e-07
larger_gap_n5,0.01,0.6,0.002798269665198138,0.9941667788906079,True,-1.6249586512389785e-07,-0.0,-1.6249586512389785e-07,1.5298223346052042e-07
larger_gap_n5,0.01,0.8,0.002798269665198138,0.9941667788906079,True,-2.6726876570558353e-07,-0.0,-2.6726876570558353e-07,1.5298223346052042e-07
larger_gap_n5,0.01,1.0,0.002798269665198138,0.9941667788906079,True,-4.0984837306968647e-07,-0.0,-4.0984837306968647e-07,1.5298223346052042e-07
larger_gap_n5,0.02,0.0,0.004546799065402891,0.9906411712356525,True,-1.3766855934034403e-07,-0.0,-1.3766855934034403e-07,6.184914088635761e-07
larger_gap_n5,0.02,0.0001,0.004546799065402891,0.9906411712356525,True,-1.3764305963424026e-07,-0.0,-1.3764305963424026e-07,6.184914088635761e-07
larger_gap_n5,0.02,0.0005,0.004546799065402891,0.9906411712356525,True,-1.3754115334558282e-07,-0.0,-1.3754115334558282e-07,6.184914088635761e-07
larger_gap_n5,0.02,0.001,0.004546799065402891,0.9906411712356525,True,-1.3741397869018557e-07,-0.0,-1.3741397869018557e-07,6.184914088635761e-07
larger_gap_n5,0.02,0.002,0.004546799065402891,0.9906411712356525,True,-1.3716032339749191e-07,-0.0,-1.3716032339749191e-07,6.184914088635761e-07
larger_gap_n5,0.02,0.005,0.004546799065402891,0.9906411712356525,True,-1.3640490966423476e-07,-0.0,-1.3640490966423476e-07,6.184914088635761e-07
larger_gap_n5,0.02,0.01,0.004546799065402891,0.9906411712356525,True,-1.3516439392482954e-07,-0.0,-1.3516439392482954e-07,6.184914088635761e-07
larger_gap_n5,0.02,0.02,0.004546799065402891,0.9906411712356525,True,-1.327527642561365e-07,-0.0,-1.327527642561365e-07,6.184914088635761e-07
larger_gap_n5,0.02,0.05,0.004546799065402891,0.9906411712356525,True,-1.260730897310365e-07,-0.0,-1.260730897310365e-07,6.184914088635761e-07
larger_gap_n5,0.02,0.1,0.004546799065402891,0.9906411712356525,True,-1.1679101379240684e-07,-0.0,-1.1679101379240684e-07,6.184914088635761e-07
larger_gap_n5,0.02,0.2,0.004546799065402891,0.9906411712356525,True,-1.0516704292719143e-07,-0.0,-1.0516704292719143e-07,6.184914088635761e-07
larger_gap_n5,0.02,0.4,0.004546799065402891,0.9906411712356525,True,-1.0967982524494564e-07,-0.0,-1.0967982524494564e-07,6.184914088635761e-07
larger_gap_n5,0.02,0.6,0.004546799065402891,0.9906411712356525,True,-1.5120690629360403e-07,-0.0,-1.5120690629360403e-07,6.184914088635761e-07
larger_gap_n5,0.02,0.8,0.004546799065402891,0.9906411712356525,True,-2.2974828607316605e-07,-0.0,-2.2974828607316605e-07,6.184914088635761e-07
larger_gap_n5,0.02,1.0,0.004546799065402891,0.9906411712356525,True,-3.453039645836332e-07,-0.0,-3.453039645836332e-07,6.184914088635761e-07
larger_gap_n5,0.05,0.0,0.009548072895516745,0.9801154604754235,True,-2.3588191387201e-07,-0.0,-2.3588191387201e-07,5.4756748772100576e-06
larger_gap_n5,0.05,0.0001,0.009548072895516745,0.9801154604754235,True,-2.3583817568013752e-07,-0.0,-2.3583817568013752e-07,5.4756748772100576e-06
larger_gap_n5,0.05,0.0005,0.009548072895516745,0.9801154604754235,True,-2.3566331237504674e-07,-0.0,-2.3566331237504674e-07,5.4756748772100576e-06
larger_gap_n5,0.05,0.001,0.009548072895516745,0.9801154604754235,True,-2.3544493453402987e-07,-0.0,-2.3544493453402987e-07,5.4756748772100576e-06
larger_gap_n5,0.05,0.002,0.009548072895516745,0.9801154604754235,True,-2.3500884981985843e-07,-0.0,-2.3500884981985843e-07,5.4756748772100576e-06
larger_gap_n5,0.05,0.005,0.009548072895516745,0.9801154604754235,True,-2.3370596342015673e-07,-0.0,-2.3370596342015673e-07,5.4756748772100576e-06
larger_gap_n5,0.05,0.01,0.009548072895516745,0.9801154604754235,True,-2.3155237856339304e-07,-0.0,-2.3155237856339304e-07,5.4756748772100576e-06
larger_gap_n5,0.05,0.02,0.009548072895516745,0.9801154604754235,True,-2.2731230563512837e-07,-0.0,-2.2731230563512837e-07,5.4756748772100576e-06
larger_gap_n5,0.05,0.05,0.009548072895516745,0.9801154604754235,True,-2.1512886113248182e-07,-0.0,-2.1512886113248182e-07,5.4756748772100576e-06
larger_gap_n5,0.05,0.1,0.009548072895516745,0.9801154604754235,True,-1.9661236790185728e-07,-0.0,-1.9661236790185728e-07,5.4756748772100576e-06
larger_gap_n5,0.05,0.2,0.009548072895516745,0.9801154604754235,True,-1.6628905996731127e-07,-0.0,-1.6628905996731127e-07,5.4756748772100576e-06
larger_gap_n5,0.05,0.4,0.009548072895516745,0.9801154604754235,True,-1.3248115820503883e-07,-0.0,-1.3248115820503883e-07,5.4756748772100576e-06
larger_gap_n5,0.05,0.6,0.009548072895516745,0.9801154604754235,True,-1.344582085851901e-07,-0.0,-1.344582085851901e-07,5.4756748772100576e-06
larger_gap_n5,0.05,0.8,0.009548072895516745,0.9801154604754235,True,-1.7222021110776923e-07,-0.0,-1.7222021110776923e-07,5.4756748772100576e-06
larger_gap_n5,0.05,1.0,0.009548072895516745,0.9801154604754235,True,-2.4576716577277394e-07,-0.0,-2.4576716577277394e-07,5.4756748772100576e-06
larger_gap_n5,0.1,0.0,0.01762562371207144,0.9626442824180452,True,-3.037121522417269e-07,-0.0,-3.037121522417269e-07,3.3274868277428316e-05
larger_gap_n5,0.1,0.0001,0.01762562371207144,0.9626442824180452,True,-3.0365601546875984e-07,-0.0,-3.0365601546875984e-07,3.3274868277428316e-05
larger_gap_n5,0.1,0.0005,0.01762562371207144,0.9626442824180452,True,-3.0343155342142423e-07,-0.0,-3.0343155342142423e-07,3.3274868277428316e-05
larger_gap_n5,0.1,0.001,0.01762562371207144,0.9626442824180452,True,-3.0315116721246255e-07,-0.0,-3.0315116721246255e-07,3.3274868277428316e-05
larger_gap_n5,0.1,0.002,0.01762562371207144,0.9626442824180452,True,-3.0259103262856287e-07,-0.0,-3.0259103262856287e-07,3.3274868277428316e-05
larger_gap_n5,0.1,0.005,0.01762562371207144,0.9626442824180452,True,-3.009157315490591e-07,-0.0,-3.009157315490591e-07,3.3274868277428316e-05
larger_gap_n5,0.1,0.01,0.01762562371207144,0.9626442824180452,True,-2.9814057199055056e-07,-0.0,-2.9814057199055056e-07,3.3274868277428316e-05
larger_gap_n5,0.1,0.02,0.01762562371207144,0.9626442824180452,True,-2.926540362760005e-07,-0.0,-2.926540362760005e-07,3.3274868277428316e-05
larger_gap_n5,0.1,0.05,0.01762562371207144,0.9626442824180452,True,-2.76704696352138e-07,-0.0,-2.76704696352138e-07,3.3274868277428316e-05
larger_gap_n5,0.1,0.1,0.01762562371207144,0.9626442824180452,True,-2.518233538783019e-07,-0.0,-2.518233538783019e-07,3.3274868277428316e-05
larger_gap_n5,0.1,0.2,0.01762562371207144,0.9626442824180452,True,-2.0843900917789284e-07,-0.0,-2.0843900917789284e-07,3.3274868277428316e-05
larger_gap_n5,0.1,0.4,0.01762562371207144,0.9626442824180452,True,-1.4718368076612971e-07,-0.0,-1.4718368076612971e-07,3.3274868277428316e-05
larger_gap_n5,0.1,0.6,0.01762562371207144,0.9626442824180452,True,-1.1994616700643693e-07,-0.0,-1.1994616700643693e-07,3.3274868277428316e-05
